instance_id,language,article_id,source_path,topic_type,topic_title,body_tag,body_element_id,word_count,conref_targets,text
dita_body:1c34a62b757e346fae06,en,KA-04473_EN,en/KA-04473_EN/ka-04473_background.dita,concept,Background,conbody,,102,,"Previously, the processing network had to obtain lists of accounts from EDS or Cognos/IRIS that were identified in various operational reports and that required action. The Tracking All Work initiative has been developed to resolve the following: reports were difficult to use; reports were unavailable in PWS; many of the accounts listed did not require action, although there was no way to identify them ahead of time; and there was no integrated client perspective (i.e. no way to link clients appearing on different reports). The SharePoint site has been designed to filter out any reports where action is not required."
dita_body:b0c7493168eb5242a1e8,en,KA-04473_EN,en/KA-04473_EN/ka-04473_what_this_means_for_you.dita,concept,What this means for you,conbody,,383,,"You must no longer access the 6 CPP and 16 OAS operational reports from either the Electronic Document System (EDS) or Cognos/IRIS. Instead, NHQ will automatically upload any accounts that require action to PWS as work items. The regions will manage and assign the work items, and you are responsible for those that have been assigned to you. You can access a list that includes all reports in Wave 1, their current report name and number and the new PWS work items. Each PWS work type can have multiple associated barcodes to help identify the action required. list Once a PWS work item is assigned to you, look up the account in the SharePoint Digital Repository by entering the client’s social insurance number (SIN) or account number. The SharePoint Digital Repository has been designed to eventually capture all reports for that client. For now, the functionality includes a subset of accounts. For example, a client could appear on 4 CPP credit reports and 2 CPP debit reports. Likewise, a client could appear on the OAS Reject report and the Marital Status Incompatible report. This functionality will allow you to action all reports at the same time. The SharePoint Digital Repository also removes any duplication between a daily, weekly or monthly version of a particular report. Therefore, only one PWS work item will be created regardless if it previously appeared on both a weekly and monthly operational report. Once you complete the required action, close the work item in PWS. Here is an overview of the process flow: A process flow demonstrating the steps completed by NHQ to load Wave 1 reports data into SharePoint and by the regions to action and complete work items in PWS. Process flow for Wave 1 reports data uploaded to the SharePoint Digital Repository. Refer to the instructions on how to use the Reports SharePoint site (Word, 902 KB). Report procedures and process maps in iGrafx have been developed to support the work required for each operational report. how to use the Reports SharePoint site Report procedures iGrafx The remaining operational reports in waves 2 and 3 are planned for loading into PWS and SharePoint before the end of March 2020. Until then, you must access Wave 2 and 3 operational reports in EDS or Cognos/IRIS."
dita_body:32d8b5904106f33a0cdc,en,KA-04473_EN,en/KA-04473_EN/ka-04473_whats_new.dita,concept,What's new,conbody,,100,,"The Tracking All Work initiative has been developed to provide a comprehensive picture of the CPP and OAS workload and involves changes to how you access accounts from operational reports. This initiative is being implemented in 3 waves, beginning with 32 operational reports (6 CPP and 26 OAS) as part of Wave 1. Effective immediately, accounts requiring action from the 6 CPP and 16 OAS reports will be uploaded to PWS (the remaining 10 OAS reports have already been uploaded). Once uploaded to PWS, you can look up an account in the SharePoint Digital Repository to obtain the related data."
dita_body:72b52f58d9e46952d088,en,KA-04474_EN,en/KA-04474_EN/ka-04474_determining_the_adjustment.dita,concept,Determining the adjustment,conbody,,175,en/common_notes/note_2252.dita#note_2252/reuse_note_2252,"When one spouse or common-law partner receives or would receive an OAS pension and a Guaranteed Income Supplement (GIS) benefit under Rate Table 3, and the other spouse or common-law partner’s OAS pension (and possibly a GIS benefit) is approved, the first spouse or common-law partner continues to be entitled to receive the GIS benefit amount as calculated under Rate Table 3 minus the second spouse or common-law partner’s OAS pension (and a GIS benefit, if applicable) amount as determined under Rate Table 2. Before considering or adjusting a payment based on Rate Table 1, the following situations must be determined: Any couple such as individuals living apart for reasons beyond their control; A separation; or The death of one spouse or common-law partner during the payment year. Once the most beneficial rate is determined, the resulting amount must be compared with the benefit on Rate Table 1. The most beneficial rate can then be determined by verifying if the rate on Rate Table 1 is greater than the rate calculated by determining the adjustment."
dita_body:0d5d02b0eda7206cef26,en,KA-04474_EN,en/KA-04474_EN/ka-04474_determining_who_receives_the_adjustment.dita,concept,Determining who receives the adjustment,conbody,,42,en/common_tables/table_1019.dita#table_1019/reuse_table_1019,"The pensioner who receives the adjustment is determined as follows: Unless otherwise requested, a discretionary decision can be made in cases where both the number of 40ths and effective dates of OAS pensions are the same for both spouses or common-law partners."
dita_body:ddf7354d50052e212e1c,en,KA-04474_EN,en/KA-04474_EN/ka-04474_income_range.dita,concept,Income range,conbody,,93,en/common_notes/note_2250.dita#note_2250/reuse_note_2250|en/common_notes/note_2251.dita#note_2251/reuse_note_2251,The couple must fall within a specific income range for the protection to benefit the couple. Rate Tables 2 and 3 are examined to determine at what level of income the combined OAS pension and Guaranteed Income Supplement (GIS) benefit amount in Rate Table 3 first becomes greater than twice the combined OAS pension and GIS benefit amount in Rate Table 2. The high e nd of the income range is the largest combined income amount at which Rate Table 3 pays more than the total basic OAS pension received by the couple.
dita_body:fdc0c7ee5798485c31b2,en,KA-04474_EN,en/KA-04474_EN/ka-04474_legislation_and_regulations.dita,reference,Legislation and regulations,refbody,,50,,"Old Age Security Act Section 10—Definitions Section 11—Supplement payable Section 12—Amounts on April 1, 2005 Section 14—Statement of income to be made Section 15—Information required with application for supplement Section 16—Consideration of application or waiver Section 17—Payment of supplement to be made in arrears Section 18—Adjustment of payments of supplements"
dita_body:bf2bb658516314d2dc51,en,KA-04474_EN,en/KA-04474_EN/ka-04474_policy.dita,concept,Policy,conbody,,200,en/common_notes/note_2249.dita#note_2249/reuse_note_2249,"This policy ensures a married or common-law couple will at least maintain a total amount of benefits at a rate equivalent to what they would receive or were receiving as a spouse or common-law partner of a non-pensioner. When it is to their advantage, the spouses of a married or common-law couple who are both pensioners may be paid using separate rate tables. This can occur when the non-pensioner spouse or common-law partner becomes eligible for an OAS pension and a Guaranteed Income Supplement (GIS) benefit. For example, one spouse or common-law partner receives an OAS pension and a GIS benefit at Rate Table 2, while the other spouse or common-law partner receives an OAS pension and a GIS benefit at Rate Table 3, less the OAS and GIS amounts received by the other spouse or common-law partner. The right for both pensioners to receive a pension is protected, and this protection ensures that each pensioner’s right to receive a pension is not detrimental to the other spouse or common-law partner’s current benefit. The total OAS pension and GIS entitlement paid to one pensioner at the rate of a married or common-law pensioner with a non-pensioner spouse is also protected."
dita_body:d20dee1cada9c629dc9b,en,KA-04474_EN,en/KA-04474_EN/ka-04474_specially_qualified_individuals.dita,concept,Specially qualified individuals,conbody,,56,,"This protection may also apply to some cases where one or both spouses, or the common-law partner is a ""specially qualified individual"" (i.e. someone who is not eligible for full Guaranteed Income Supplement entitlements because they are a sponsored immigrant or they do not have 10 years of residence in Canada after reaching age 18)."
dita_body:f8c7437495a7b602a86b,en,KA-04475_EN,en/KA-04475_EN/ka-04475_allowable_deductions.dita,concept,Allowable deductions,conbody,,1131,en/common_notes/note_2254.dita#note_2254/reuse_note_2254|en/common_notes/note_2255.dita#note_2255/reuse_note_2255|en/common_notes/note_2256.dita#note_2256/reuse_note_2256|en/common_notes/note_2257.dita#note_2257/reuse_note_2257|en/common_notes/note_2258.dita#note_2258/reuse_note_2258,"Deductions allowed by Canada Revenue Agency (CRA) for income tax purposes are also allowed for the purposes of the OAS Act. In addition, deductions specific only to the OAS Act are allowed. Although deductions used for the purposes of the OAS Act should generally be the same as those declared under the Income Tax Act , there are exceptions. The Federal Court of Appeal ruled that if a deduction is allowed under the Income Tax Act but is not claimed, it may still be allowed as a deduction under the OAS Act. All documentation required to support the deduction claim must be provided. The allowable deductions are as follows: Deductions allowed to reduce employment and self-employment income Deductions allowed to reduce employment and self-employment income Deductions allowed to reduce rental income Deductions allowed to reduce rental income Deductions allowed to reduce other income Deductions allowed to reduce other income Deductions allowed to reduce Canadian dividends Deductions allowed to reduce Canadian dividends Deductions allowed to reduce employment and self-employment income EI premiums Contributions to the CPP or QPP The definition of Income in Section 2 of the OAS Act specifies that contributions to the CPP or QPP must be deducted from employment and self-employment earnings. Beginning July 2020, enhanced contributions made by a person to the CPP or QPP from employment or self-employment earnings are deducted from their respective earnings when determining entitlement to income-tested benefits. Pensioners 65 to 70 years of age can choose to cease contributing to the CPP. At age 70, they are no longer able to contribute. These enhanced contributions are reported to CRA separately from the base contributions for employment earnings. For self-employment, the enhancement and the base contributions are reported on the same line. Earnings Exemption Before July 1, 2020, the first $3,500.00 of employment earnings was exempted from inclusion in employment income for determining the amount of an OAS income-tested benefit. This earnings exemption did not apply to self-employment income. Beginning July 1, 2020, the earnings exemption is extended to include self-employment earnings for the first time. It continues to apply to each individual member of a couple to determine combined income for the purpose of OAS income-tested benefits. EI premiums and contributions to the CPP or QPP, including enhanced contributions, for the year, must be deducted from their respective employment earnings and self-employment earnings before applying the earnings exemption. EI premiums and contributions to the CPP or QPP, including enhanced contributions, must be deducted from their respective employment earnings and self-employment earnings before applying the earnings exemption. Only self-employment earnings that exceed zero dollars will be used to calculate the individual's total earnings for the purposes of the exemption. The exemption is calculated by combining an individual's employment and self-employment income after EI premiums and CPP or QPP contributions, including enhanced contributions, have been deducted (total earnings) and deducting up to $5,000.00 from their total earnings for the year. In addition, if the individual's total earnings are more than $5,000 for the year; their total earnings can be further reduced by applying a deduction of 50% to earnings greater than $5,000 but not exceeding $15,000. The total amount of the exemption cannot exceed $10,000. Deductions allowed to reduce rental income When calculating income for the GIS, ALW and/or ALWS , a capital cost allowance deduction cannot result in a net rental loss or increase the total rental loss. However, a net rental loss may be used to reduce the total amount of income. The following deductions and expenses are allowed to reduce rental income: capital cost allowance (major repairs); electricity; heat; insurance premiums; maintenance (such as snow removal); other expenses allowed for income tax purposes; property taxes; repairs (such as roof and windows); and water. Deductions allowed to reduce other income The following deductions are allowed and are used to reduce other income: amount paid to refund an overpayment of EI, CPP or QPP benefits ( except when the amount is recovered from current benefits); annual union, professional or like dues; attendant care and other disability supports deductions; business investment loss; carrying charges; child care expenses; child support payments under a court order or agreement made before May 1997; Quebec Parental Insurance Plan premiums on self-employment income; exploration and development expenses; moving expenses related to employment; other employment expenses; clergy residence deduction; Registered Pension Plan contribution; Registered Retirement Savings Plan contribution; First Home Savings Account contribution; spousal support payments; deduction for elected pension split income; and other deductions permitted by CRA. If an individual claims spousal or child support payments as a deduction and the spouse or common-law partner receiving these payments is also in receipt of a GIS, ALW , and/or ALWS , ensure that the individual receiving the support payments has reported them as income. Deductions allowed to reduce Canadian dividends A dividend is considered income for the year in which it is received. It is considered received on the day it is paid. All taxable dividend income received from taxable Canadian companies must be reported as income. The taxable amount of dividend income is indicated on the dividend taxation slip issued by the company issuing the dividend. If the individual does not have a dividend taxation slip from which to obtain their taxable dividend income, it must be manually calculated. An amendment to the OAS Act in June 1999 allows for a beneficiary or an applicant to deduct an amount equal to 3 times the unused portion of their federal dividend tax credit from their income. This deduction may further enable an individual to become eligible either to receive the GIS, ALW or ALWS or to receive a higher benefit payment amount. The unused portion of the federal dividend tax credit deduction became effective starting with the July 2000—June 2001 payment period. It is not possible to calculate the unused portion of the federal dividend tax credit of an individual who has not filed an income tax and benefit return. The only way for an individual to apply the unused portion of their federal dividend tax credit for OAS purposes is to file an income tax and benefit return. CRA income feed provides the values necessary for the system to calculate the correct amount of the benefit. If the CRA feed is not available, a copy of the individual's income tax and benefit return must be requested from the CRA to manually calculate the unused portion of the individual's federal dividend tax credit. Income is determined in accordance with the Income Tax Act allowing for certain exceptions. Capital gains are not an exception. CRA provides the amount of taxable capital gains, which CRA calculates after all losses and exemptions are applied. When the income is reported in Block 5 of the CRA screen, accept the amount."
dita_body:2bfbb9cd015da5c4e10a,en,KA-04475_EN,en/KA-04475_EN/ka-04475_legislation_and_regulations.dita,reference,Legislation and regulations,refbody,,16,,Old Age Security Act Section 2—Definitions Income Section 14—Options OAS regulations Section 14—Definition of pension income
dita_body:04ba167bddd54dbfef56,en,KA-04475_EN,en/KA-04475_EN/ka-04475_policy.dita,concept,Policy,conbody,,327,,"Entitlement to income-tested benefits under the OAS Act such as the GIS, the ALW and the ALWS is based on: the beneficiary's current marital status; and net income received in the base calendar year. When the beneficiary has a spouse or common-law partner, their combined income is used for calculating their GIS and/or ALW . Exceptions occur when: the couple is separated for reasons beyond their control; or one of them is incarcerated. Income under the OAS Act is calculated in accordance with the Income Tax Act . The Canada Revenue Agency (CRA) assesses income on an annual basis from the filing of income tax and benefit returns. The income used to assess income-tested benefits is from the previous calendar year and the benefit is paid on that amount for the next payment period, which runs from July 1 of the current year to June 30 of the following year. Income-tested benefits are adjusted on an annual basis. However, certain sources of income, as outlined under the Income not considered section below, are excluded from the calculation under the OAS Act. Although some sources of income are not taxable, they are still defined as income under the Income Tax Act and, therefore, must be considered as income under the OAS Act. Deductions allowed by CRA for tax purposes are also allowed under the OAS Act to reduce a beneficiary's income. Some additional deductions specific to the OAS Act may further enable a beneficiary to become entitled to receive a GIS, ALW or ALWS or a higher benefit payment amount. When an individual's income decreases due to retirement or a reduction or loss of pension income, the GIS, ALW or ALWS entitlement may be calculated based on an estimate of certain sources of income for the current calendar year rather than on the base calendar year income. This is referred to as an 'option'. This estimated income is added to any other type of income from the base calendar year."
dita_body:9f0849851ee0103ac42e,en,KA-04475_EN,en/KA-04475_EN/ka-04475_sources_of_income_considered.dita,concept,Sources of income considered,conbody,,125,en/common_notes/note_2253.dita#note_2253/reuse_note_2253,"The following sources of income are considered when calculating entitlement to income-tested benefits under the OAS Act. For ease of reference, the order in which the information is provided in this document is presented in the same way as on the Statement of Income (blocks 1 through 9). Refer to the detailed procedures to ensure that the proper amount is considered for each of the following sources of income: payments from CPP or QPP, excluding Death ( DTH ) or Child's benefits; other pension income from Canadian and foreign sources; Employment Insurance (EI) and provincial and territorial Workers' Compensation Board benefits; net interest and other investment income, including foreign dividends; Canadian dividends and capital gains; net rental income; net employment income; net self-employment income; and/or other income."
dita_body:28dfe74508a8bd0e56b0,en,KA-04475_EN,en/KA-04475_EN/ka-04475_sources_of_income_not_considered_updated.dita,concept,Sources of income not considered Updated,conbody,,918,en/common_notes/note_2259.dita#note_2259/reuse_note_2259|en/common_notes/note_2260.dita#note_2260/reuse_note_2260|en/common_notes/note_2261.dita#note_2261/reuse_note_2261,"Certain sources of income are not considered when calculating entitlement to income-tested benefits. Benefit and assistance payments Certain social assistance payments paid from a municipal, provincial, territorial or federal government are not considered as income for the calculation of OAS program income-tested benefits. The following are no t considered income for OAS income-tested benefits purposes: amount issued to fishers abandoning lobster fishing after return of permit; assistance payments from a municipal, provincial, territorial or federal government; Bell Canada Death benefits for Needy Dependants; benefits paid by La Société de l'assurance automobile du Québec (the exception: benefits paid directly to a third party for personal assistance to the accident victim are considered as employment income); compensation received from a province or territory for a motor vehicle accident; Canada Child Benefit (CCB) payments as well as those from related provincial or territorial programs; CPP and QPP DTH and Children's benefits; Charles Massey Employees Aid Fund; Child support payments received under a court order or written agreement made after April 30, 1997; Child support payments received under a court order or written agreement made before May 1997, if certain CRA conditions are met; compensation payments made by the Quebec government to salmon fishers; disability payments considered to be non-taxable in the U.S.; Dutch Supplementary Allowance as of April 1, 2004, when the revised international agreement between Canada and the Netherlands came into force; OAS ALW ; OAS ALWS ; OAS GIS; OAS pension; Employment Insurance Emergency Response Benefit (EI ERB) received in 2021 or later; Canada Emergency Response Benefit (CERB), Canada Recovery Benefit (CRB), Canada Recovery Sickness Benefit (CRSB), Canada Recovery Caregiving Benefit (CRSB) and Canada Worker Lockdown Benefit received in 2021 or later; Canada Dental Care Plan (CDCP) payments; Canada Disability Benefit; payments made by a provincial or territorial government to indigenous people who live from hunting and fishing; strike fund payments; Universal Child Care benefit effective July 2006; and/or voluntary spousal or child support payments (where no formal written agreement or court order exists). Grants, rebates, refunds, programs and credits The following grants, rebates, refunds, programs and credits are not considered income for OAS income-tested benefits purposes: Climate Action Credit (British Columbia only , beginning summer 2008); Energy Cost Benefit Program—payments began January 12, 2006; excise gas tax refunds and rebates; federal sales tax credits; fire insurance rebates; Goods and Services Tax/Harmonized Sales Tax (GST/HST) credits and rebates; grants received under the Home Adaptations for Seniors' Independence program introduced by Canada Mortgage and Housing Corporation; income tax rebates or refunds (excluding any interest received, which must be considered as income); municipal tax rebates; Natural Gas Vehicles Program grants; and/or one-time payment for older seniors (OAS Pensioners age 75+) (2021); one-time payment for persons with disabilities (2020); one-time payment for seniors (2020); one-time grant for GIS recipients who received Pandemic Benefits (2022); and/or provincial grants received under the program for improvement of housing (in Quebec, LOGIRÉNOV). War service pensions, retribution payments and ex gratia payments The following war service pensions, retribution payments and ex gratia payments are not considered income for OAS: Agent Orange lump-sum payments; Assistance Program for HIV/AIDS secondaries; Common Experience Payment, which is part of the Indian Residential Schools Settlement Agreement; Ex gratia payments from the Canadian government: to each living Hong Kong veteran or their survivor, for the forced labour they were made to endure while prisoners of the Japanese during the Second World War; to each living veteran or their survivor, who, as Canadian airmen, were held captive and suffered atrocities for 3 months in 1945 in the Buchenwald Concentration Camp; Ex gratia symbolic payment: Chinese Head Tax and Historical Recognition Initiatives for Head Tax payers who were living as of February 2006, effective August 29, 2006; Chinese Head Tax and Historical Recognition Initiatives for persons who were in a conjugal relationship with a Head Tax payer who is now deceased, effective November 30, 2006; Extraordinary Assistance Program for HIV/AIDS Primaries; First Nations Veterans Package; Indemnities paid by a provincial or territorial go vernment to victims of criminal acts; Merchant Navy Veteran Special Benefit; Pension payments made by the Federal Republic of Germany as compensation to victims of National Socialist persecution; Pension received from the U.S. as a result of the death of a son in the Vietnam War; Province of Quebec National Program of Reconciliation with the Duplessis Orphans; Redress payments to Japanese Canadians; The 86-90 Hepatitis C Virus (HCV) Settlement Agreement; U.S. Veterans' Administration disability pensions, generally called Compensation, which is a service connected disability pension; War service pensions or retribution payments on account of disability or death paid by Commonwealth countries and countries that were allies of His Majesty during World War I (1914-1918) and World War II (1939-1945); and War Veterans Allowance or Civilian War Allowance, disability or widow's pension based on war service or certain war service pensions from other countries. Other payments The following other types of payments are not considered income for OAS income-tested benefits purposes: Aboriginal people tax-exempt income; inheritances; lottery winnings; most amounts received from a life insurance policy following someone's death; Registered Disability Savings Plan; reverse mortgage initial cash payment; support or gifts from relatives, registered charities or other organizations; Tax-Free Savings Account; wage loss replacement benefits paid under a private insurance plan to which an employee was the sole contributor. Court settlement payments for damages with respect to personal injury or death; and, First Home Savings Accounts withdrawals (as long as the income is used to purchase a home)."
dita_body:ce12e1f302ae1a19363e,en,KA-04475_EN,en/KA-04475_EN/ka-04475_special_circumstances_in_income_sources_475a052e.dita,concept,Special circumstances in income sources and situations faced by individuals,conbody,,1307,en/common_notes/note_2262.dita#note_2262/reuse_note_2262|en/common_notes/note_2263.dita#note_2263/reuse_note_2263|en/common_notes/note_2264.dita#note_2264/reuse_note_2264|en/common_notes/note_2265.dita#note_2265/reuse_note_2265,"Income exemption under section 87 of the Indian Act For purposes of the tax exemption under section 87 of the Indian Act , CRA uses the term “Indian” because it has a legal meaning in the Indian Act . This term is defined in the Indian Act as a person who is registered as an Indian or is entitled to be registered as an Indian. Determining whether an individual is entitled to be registered as an Indian is a question of fact. Any taxable income received by an indigenous person is considered as income for the OAS program unless they are eligible for the tax-exemption under Section 87 of the Indian Act . That exemption applies to the income of an Indian that is earned on a reserve or that is considered to be earned on a reserve. It also applies to goods bought on or delivered to a reserve. Determining income for OAS purposes under section 87 of the Indian Act Income that is exempt under section 87 of the Indian Act must not be considered as income for the purpose of calculating OAS income-tested benefits. The exemption in question applies to the personal property of individuals who are registered as Indians under the Indian Act . Personal property includes: employment and employment-related income earned on a reserve or considered to have been earned on a reserve; and goods that are bought on or delivered to a reserve and are therefore tax-exempt. To determine the income of an individual who may be exempt from taxation under section 87 of the Indian Act and who has filed a federal income tax and benefit return, confirm with CRA how the income was treated to ensure correct calculation. If the beneficiary did not file a federal income tax and benefit return, accept the information provided, subject to the Indian Act Exemption for Employment Income Guidelines External link . This guideline is an administrative tool developed by CRA to assist in determining whether the personal property (including income) of the individual is considered to be situated on a reserve and therefore tax-exempt. Indian Act Exemption for Employment Income Guidelines Employment income CRA's Indian Act Exemption for Employment Income Guidelines are used to determine whether the employment or other income related to the employment of an indigenous person is considered or not for the purposes of the OAS Act. Other employment-related income The following benefit payments received by an indigenous person will usually be excluded from the calculation of their income when received as a result of employment income that was not considered as income under the OAS Act: CPP and QPP payments; EI benefits; Registered Pension Plan benefits; Retiring allowances; and Wage loss replacement benefits. Interest and Investment Income To determine whether interest and investment income is tax-exempt, consider the location of the financial institution and where the income is generated. If the financial institution is on a reserve, but the financial activities that generate the income are not, the interest or investment income must be declared as income. Treaty money or band funds CRA must confirm if this type of income is tax-exempt or not. If it is tax-exempt, it is not considered income for OAS purposes. Payments of retroactive CPP or QPP benefits—Notional tax considerations Income is generally considered income in the year in which it is received. However, the retroactive payment of certain CPP or QPP benefits may be treated differently. Retroactive lump sum payments of CPP or QPP benefits from both the previous and current calendar years are considered income for the year in which they are received. However, when portions of the lump sum payment from the previous years are $300.00 or more, notional tax considerations are applied. This means that any portions of the lump sum payment from previous years are subtracted from the base calendar year amount. Any portion of the lump sum from the current year is considered income in the year in which it is received. Under the OAS, accounts where retroactive payments of CPP or QPP benefits paid are identified and the amounts broken down by year, such information is provided to CRA through a supplementary tape sent along with the T4 information tape. CRA then uses this information to apply the notional tax provision automatically for all beneficiaries receiving retroactive CPP or QPP benefits. If this action reduces the tax liability, the provision is applied by CRA. However, if the provision does not benefit the beneficiary for taxation purposes, CRA does not subtract previous years' portions from the base calendar year amount the beneficiary received. For OAS, retroactive CPP or QPP benefits are treated in a different way. Notional tax considerations are applied for all beneficiaries who receive retroactive CPP or QPP benefits regardless of tax considerations. This means that portions of the retroactive lump sum payment that apply to previous years and are $300.00 or more are always subtracted from the base calendar year income when calculating entitlements to income-tested benefits. The income removed from the current year is not retroactively applied to previous years and is not considered income for the previous years. Unusual sources of income When it is unclear or there is doubt as to how a source of income is treated for income tax purposes, and when such information is not already available on file, it is the responsibility of the beneficiary to obtain the necessary information or confirmation from CRA. Bankruptcy In the case of bankruptcy, the amount to be taken into consideration is the applicant or beneficiary's income for the entire calendar year and not the adjusted amount calculated by CRA after bankruptcy. Cessation of or decrease in income due to retirement or to a reduction or loss of pension income In situations where a client's income decreases due to retirement or to a reduction or loss of pension income, their entitlement to the GIS, the ALW or the ALWS benefits may be calculated based on an estimate of income for the current year (this provision of the OAS Act is also referred to as an option ) rather than the base calendar year income. Only optionable income (i.e. all employment, self-employment or pension income) will be estimated. This will be added to all non-optionable income from the base calendar year to establish the income used for calculating the income-tested benefit. A decrease in the following types of income may give rise to an option: CPP and QPP Disability benefits and Survivor's pension Employment Insurance benefits and provincial and territorial Workers' Compensation Boards benefits; Income assistance benefits (paid under certain government programs); Other pension Income from Canadian sources; Other pension Income from foreign sources (except for decrease due to currency exchange rate); Registered Retirement Income Fund payments Rental income (only if CRA confirms that the income is from a business); Self-employment income (if the individual has stopped working or has sold the business that generated the income); Support payments; and/or Wage loss replacement benefits (paid under a private insurance plan to which both the employer and the employee contributed). Receipt of income information When an individual has made an initial application for GIS, ALW or ALWS , they will be determined to have qualified for lifetime renewal. Income information must be provided by CRA or through a Statement of Income (ISP-3025B or ISP-3026 form). If this information is received more than 11 months after the beginning of a payment period, the usual 11-month retroactivity period applies for payment purposes (unless another provision applies e.g. incapacity). The individual continues to be considered a lifetime applicant, but the Minister reserves the right to request a further application. The 11-month retroactive period begins from the date on which the application or income information becomes available to us, even if the Department is awaiting confirmation of income from CRA. Pension income splitting Content to be added when policy is available"
dita_body:e8467a0417d36ebd6ca0,en,KA-04477_EN,en/KA-04477_EN/ka-04477_data_elements_used_to_waive_an_oas_pens_38284e60.dita,concept,Data elements used to waive an OAS pension application and presume eligibility requirements,conbody,,792,en/common_notes/note_2267.dita#note_2267/reuse_note_2267|en/common_notes/note_2268.dita#note_2268/reuse_note_2268,"The combination of the following data elements of age, residence, legal status and a Canadian residential address allows the Minister to waive the requirement for an OAS pension application and substantiate eligibility for the OAS pension. Age Under Category 1 , the date of birth will be the age that was established to approve CPP and/or QPP benefits. Under Category 2 , the date of birth will be the age established under the Social Insurance Registry (SIR) validated with the date of birth from the CRA. Residence CPP and/or QPP information For the purpose of presuming residence, 40 years of participation to the CPP and/or QPP programs will be considered as 40 years of residence for a full pension under the 40-Year Rule. Participation is defined as: 40 years of CPP and/or QPP contributions after age 18; or a combination of valid CPP and/or QPP contributions as of the age 18 (i.e. years when the individual had Unadjusted Pensionable Earnings (UPE) above the year's basic exemption), years in which: a Child Rearing Provision or a division of UPE provision (also referred to as a Credit Split) were applied; or previous years in receipt of a CPP or QPP RTR pension or CPPD benefit. Additional residence data elements required for Category 2 Because Category 2 individuals are not already in pay for a CPP or QPP benefit, CPP or QPP participation alone is not sufficient to demonstrate residence. Residence must be demonstrated with a combination of CPP or QPP participation in conjunction with tax filings as a Canadian resident for each year of participation for a minimum of 40 years. The individual must also have filed an income tax return as a Canadian resident in the last possible tax year before their 64th birthday. These 40 years of residence are assessed within a 46-year window which is based on the maximum number of years that an individual can contribute to the CPP or QPP from age 18 until age 64. Even if an individual only needs 40 years of residence to qualify for an OAS pension under the automatic enrolment process and considering that not everyone will have worked or filed their tax returns for 40 consecutive years, the 46-year window is used in the selection process to provide a longer period in which the minimum 40 years of CPP or QPP participation and tax filings can be matched. A 45-year window applies to individuals for whom tax data is not available for the year before turning 64. This could happen if the individual's birthday falls within the months of January to April. Taxes filed CRA information In order for a CPP or QPP year to be considered as a year of residence for the selection process, the individual must have filed federal taxes as a Canadian resident for that year. Although the combination of CPP or QPP participation and tax filing information for 40 years is required to presume residence in Canada under the Category 2 automatic enrolment selection, tax filing information will not be available before 1972 and may not be available in the year before the individual's 64th birthday. CPP or QPP participation for 40 years and tax filing for 38 to 39 years (depending on when the individual turned 64) will be sufficient to presume residence in Canada during the transitional period when: individuals are turning 64 in the years 2017 and 2018; and the tax filing window is less than 45 years. If the year 1971 is required to meet the 40-year residence requirement, CPP or QPP participation alone will be considered as sufficient evidence to presume residence in Canada for that year. In 2019, tax information will be available for the full 45 to 46 year window and, at that time, the 40 years of CPP or QPP participation along with the tax filing information in each year since 1972 to their 64th birthday will be required in order to presume residence for Category 2 automatic enrolment. Latest tax year filed The individual must have resided in Canada and filed taxes as a Canadian resident with a valid Canadian residential address (i.e. not a commercial, government or institution address) in the last possible tax year before they turned 64. This means that for individuals who turn 64 in 2017, the latest tax filing available before the individual turns 64 is either 2016 or 2015 (2015 if the individual's birthday falls within January to April). Legal status When selected for automatic enrolment, an individual's legal status in Canada will be presumed from age 64 up until the day before the application is approved (i.e. their 65th birthday) provided they meet the eligibility requirements of residence and they have a Canadian residential address."
dita_body:7baf23145e9432d3fab2,en,KA-04477_EN,en/KA-04477_EN/ka-04477_data_elements_used_to_waive_the_gis_application.dita,concept,Data elements used to waive the GIS application,conbody,,126,en/common_notes/note_2269.dita#note_2269/reuse_note_2269,"Statement of Income At age 64 + 9 months, the Department will obtain the CRA income year data for the payment period for the month after the GIS application will be waived. Marital status At age 64 + 9 months, the Department will leverage the CRA data to identify the individual's marital status. When the CRA tax information identifies that the individual is married or in a common-law relationship, it is required that the spouse or common-law partner's identity and information are known to the Department in order to be automatically enrolled for the GIS. For the purposes of GIS automatic enrolment, ""known to the Department"" means that Service Canada has data in ITRDS for the spouse or common-law partner received from the CPP program or the SIR."
