item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status
1454,1459,dita_document:af06e9623a73bb354af5,dita_document:99118d77b0e6670c9cdb,0.7435715198516846,0.7489835,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2188,2769,dita_document:d490616bf354902d34a3,dita_document:ea5a2e9a6780d28f4fbc,0.7435477375984192,0.9179823,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
748,3233,dita_document:cb0ced3003be4b0ffa34,dita_document:5bde4641645557e33804,0.7434897422790527,0.9762113,independent,"The two passages discuss different aspects of the Record of Employment (ROE) process. Passage 1 focuses on verifying the accuracy of hours and earnings on the ROE if the first day worked is incorrect, while Passage 2 addresses the potential for an error flag when selecting 'Validate' and the subsequent correction process if a client applies for a subsequent claim. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3255,4966,dita_document:eb4f0e9ff4e6ad59fc57,dita_document:9aa51c1b0d939b6a6ce7,0.7434835433959961,0.9986166,independent,The two passages discuss different disqualifications (D10 in Passage 1 and D11 in Passage 2) and different conditions related to claims (no specific claim years mentioned in Passage 1 versus specific claim years in Passage 2). There is no duplication or contradiction between the two passages.,True,llm_borderline,reviewed
365,4722,dita_document:46812060d81a0a11685b,dita_document:c19bafee3d273b41652b,0.7434391975402832,0.82571214,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1071,1073,dita_document:5d3ca9d874c510b62558,dita_document:23300537f3522b4d431c,0.7434378266334534,0.99602425,independent,"The two passages discuss different aspects of the Canada Emergency Response Benefit (CERB) and repayment processes. Passage 1 focuses on a Notice of Debt and the eligibility for CERB payments, while Passage 2 addresses the issuance of an amended T4E following a repayment. There is no duplication or contradiction between the two passages, as they cover separate topics related to CERB.",True,llm_borderline,reviewed
4645,4647,dita_document:a428f9428c53b739dc13,dita_document:564f81e7af223c416a0d,0.743425726890564,0.74864054,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1716,3481,dita_document:73ca67eb447a6ac6ed18,dita_document:8f4e3986aeb5e2f70f34,0.7434191107749939,0.99885315,independent,"The two passages discuss different aspects of the Operational Centre Memo (MM06) transactions. Passage 1 focuses on how to indicate multiple pages for the same BPC in the Remarks section, while Passage 2 addresses the combination of reconsideration decisions and the requirement for separate transactions for each BPC. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
234,2595,dita_document:ed877eb1c41689f45a77,dita_document:a5b6e0fe09401caed521,0.7434101104736328,0.66690546,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
495,4188,dita_document:24274c7bea3c1d9f0fd9,dita_document:fafca1b5a0b7e4b372de,0.7433950901031494,0.9573416,independent,"The two passages discuss different procedures related to the IPOC officer's actions and decision-making processes. Passage 1 focuses on the rescinding of the MA and the resumption of processing claimant reports, while Passage 2 addresses the sending of an Operational Centre Memo and the handling of underpayments and overpayments. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3554,4695,dita_document:5439ab500b60034c14bd,dita_document:c5b2faeae11a380d4117,0.7433633804321289,0.9188647,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
81,2156,dita_document:5478168aa2705bbc792e,dita_document:9b7cad51d392cbc01f6b,0.7433506846427917,0.99957335,independent,"The two passages discuss different aspects of claims with a BPC between specific weeks. Passage 1 focuses on the temporary measure regarding D46 input for claims during a defined period, while Passage 2 addresses the considerations for canceling a claim and the implications of the Budget 2021 measures for new claims beyond that period. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
526,530,dita_document:ee30f38384d4bbc6e1b8,dita_document:7be2b79bbc4580b5733f,0.7433224320411682,0.9528555,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed
4955,4984,dita_document:162076add527f981f345,dita_document:c19dd504df5acc614791,0.7433195114135742,0.9987783,duplicate/semantic duplicate,"Both passages discuss the conditions under which a client can voluntarily leave employment, specifically focusing on scenarios involving full-time and temporary employment. The first passage outlines conditions for leaving one job to continue with another full-time job, while the second passage includes similar conditions but also addresses leaving temporary employment for other temporary or permanent employment. The core concepts and conditions are essentially the same, making them duplicates.",True,llm_borderline,reviewed
2062,2932,dita_document:b598c00c8b3765a343eb,dita_document:7fc63a43ee4f309e0f17,0.7433138489723206,0.9956836,independent,"The two passages discuss different responsibilities of the IPOC officer and IPOC agent regarding different payment processes. Passage 1 focuses on verifying an advance payment, while Passage 2 addresses verifying direct deposit information before replacing a payment by cheque. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
355,1039,dita_document:485040347ba337087963,dita_document:eaf5dca4105332f761c2,0.7432906031608582,0.9884532,independent,"The two passages discuss different aspects of the EI ERB claims. Passage 1 defines the timeframe for an EI ERB claim, while Passage 2 addresses the implications of D65 payments in relation to the EI ERB period. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
4438,4678,dita_document:88bd4945f3aec7164792,dita_document:543e740d095e20dc0f6c,0.7432888746261597,0.68750244,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
678,758,dita_document:fd610c74cb7505643805,dita_document:5de55780fddf844b8be3,0.7432607412338257,0.9997282,independent,"The two passages discuss different error messages related to pay periods, with no overlapping information or contradictions. Each passage addresses a distinct aspect of payroll processing, making them independent of each other.",True,llm_borderline,reviewed
1541,2189,dita_document:f874d7438c95ff3811af,dita_document:09f4edb6ff7e427c674a,0.7432606816291809,0.9493315,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
434,1685,dita_document:5c1d004497a2cc4fbe11,dita_document:37d2a6a6a31c2ce6f926,0.7432500123977661,0.9726896,independent,"The two passages discuss different aspects of benefits and their determination. Passage 1 focuses on the maximum duration of benefits and the conditions under which they may end, while Passage 2 outlines the factors an agent considers when determining the payable weeks of benefits. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
4812,4921,dita_document:5f4b39cf92c3e9b6eaf1,dita_document:380f5267dbf039f09b34,0.7432318329811096,0.99767935,independent,"The two passages discuss different aspects of adjudication related to recalculations. Passage 1 refers to parental benefits, while Passage 2 refers to voluntary leaving. They do not duplicate information or contradict each other, as they pertain to different scenarios.",True,llm_borderline,reviewed
2777,2778,dita_document:dd966e710125f8f758eb,dita_document:1e8e2719a4014c0937a8,0.7432221174240112,0.9916606,independent,"The two passages discuss different aspects of Employment Insurance benefits. Passage 1 focuses on the maximum number of benefits weeks and the requirement to apply for a new claim, while Passage 2 addresses the inability to reactivate a claim and the specifics of parental benefits. They do not duplicate information or contradict each other, making them independent.",True,llm_borderline,reviewed
891,1924,dita_document:efe8ee1c87ff2de90cb4,dita_document:1b24eaa58ce85dfd81d6,0.7432015538215637,0.20174472,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1340,1649,dita_document:f66fc14cfd15a0badd5c,dita_document:56163f49901df9d856b8,0.7431923747062683,0.70917785,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
148,3180,dita_document:4981496235d6fcb727d5,dita_document:eef0019c4c7798c69b46,0.7431829571723938,0.99991447,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed
3044,4965,dita_document:5a620a5728708d095609,dita_document:e908cdb23481d0b9956e,0.743172824382782,0.47995073,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
177,891,dita_document:9c5b23b199b4cc1d8773,dita_document:efe8ee1c87ff2de90cb4,0.7431685924530029,0.6323095,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3481,4465,dita_document:8f4e3986aeb5e2f70f34,dita_document:cbb0e7aeff16fe546e54,0.7431678771972656,0.9951639,independent,"The two passages provide different instructions regarding Operational Centre Memo (MM06) transactions. Passage 1 discusses the combination of multiple reconsideration decisions on one transaction, while Passage 2 details how to label multiple transactions for the same BPC. They are related in context but do not duplicate or contradict each other.",True,llm_borderline,reviewed
3552,3585,dita_document:783afcfdc9a312aade39,dita_document:be5b3b361d2cc72719d2,0.7431466579437256,0.83473265,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1969,3741,dita_document:2e09d1ff5efa64a6e53d,dita_document:b4b9d985f0d59905f614,0.743137001991272,0.6965572,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3378,3590,dita_document:f2891e14e7aa3d9cb428,dita_document:1ce14d2a08dd39e093a5,0.7431347966194153,0.9887344,independent,"The two passages provide instructions related to the Claimant's Reports (T072) transaction but focus on different aspects and processes. Passage 1 emphasizes ensuring all fields are completed correctly, while Passage 2 discusses verifying claim information and processing deductions. They do not duplicate information or contradict each other, making them independent.",True,llm_borderline,reviewed
1175,3414,dita_document:f308c4825dac3accce1d,dita_document:bcaef6191429d45eb22f,0.7431216239929199,0.990702,independent,"Both passages discuss the ROE issued by the Government of Canada, but they address different scenarios: Passage 1 focuses on initial claims with a missing ROE, while Passage 2 pertains to fact-finding about a missing or incorrect ROE. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1803,3884,dita_document:6e36d96ef1e2229e4f60,dita_document:bfb5fd5a627c28a6bd33,0.7431156635284424,0.9268687,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1394,4516,dita_document:878cffb35a7b8b48805d,dita_document:430b6aa2b0df59021a0e,0.7431116104125977,0.9980379,independent,"The two passages provide different instructions related to the EI ERB claim process. Passage 1 focuses on reviewing eligibility criteria for 2-week periods, while Passage 2 offers guidance on using a specific tool to assist in that review. They are related in context but do not duplicate or contradict each other.",True,llm_borderline,reviewed
3938,4276,dita_document:b7e0054f9dfcbe774b50,dita_document:b364576cf6941d694cd6,0.743108868598938,0.9751031,independent,"The two passages discuss different actions taken by an officer regarding deceased clients. Passage 1 focuses on ending direct deposits upon notification of a client's death, while Passage 2 refers to a different action of referring to a specific category or protocol for deceased clients. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
4456,4667,dita_document:93f23b7059bab8cdbd19,dita_document:925f4e1b287c16c33d07,0.7430784702301025,0.7029749,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
830,2140,dita_document:6dfe09d7264a49e438bd,dita_document:4875daf60701ccb44632,0.743071436882019,0.8348139,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
203,492,dita_document:9e97e9552b81886f31bc,dita_document:a89e5591cb18d3f1450c,0.7430635690689087,0.015179822,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
137,138,dita_document:27f0ebd31cffb4c39640,dita_document:6484439a189a578e314f,0.7430633306503296,0.9872305,independent,"The two passages discuss different aspects of the Parental Benefits Validation process and its interaction with the system. Passage 1 focuses on the display of linked SINs and the linking process, while Passage 2 addresses the limitations of the system for claims filed before a specific date and the creation of a Parental Client Record. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1717,2003,dita_document:e94d867bb4e5fdc0e433,dita_document:97e21965ee72382fc2a5,0.7430611848831177,0.9953872,independent,"The two passages discuss different aspects of a client's employment status and claims. Passage 1 focuses on the client's renewal of a claim and conditions related to resuming employment or accumulating insured hours, while Passage 2 addresses the situation of a client being laid off or separated from employment and the time elapsed since that event. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
132,3623,dita_document:851d6b6e19c2177dda34,dita_document:9e0c5c40caf161319666,0.7430408000946045,0.9464406,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4953,4973,dita_document:bae033ef302a81987a38,dita_document:abde45b25c6c452ea300,0.7430300712585449,0.99242383,independent,"The two passages describe different conditions for voluntary leaving in the context of employment. Passage 1 focuses on leaving for a new job opportunity, while Passage 2 addresses leaving due to a spouse's relocation. They do not overlap in content or contradict each other, thus they are independent.",True,llm_borderline,reviewed
3977,4359,dita_document:ace6867f822c374d7145,dita_document:da113b0e3c5fd9041c67,0.7430269122123718,0.9346706,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3176,3806,dita_document:04e00ce238d0953c4e9f,dita_document:4731d08ab1013a35d87a,0.7430099248886108,0.93447155,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
888,4636,dita_document:fc62fff9017a7ae33489,dita_document:d38be5747b9856cb5c1d,0.7430068254470825,0.99927664,independent,"The two passages discuss different aspects of client violations and their associated hour requirements. Passage 1 mentions a requirement of greater than 600 hours for clients with a violation, while Passage 2 outlines maximum entrance requirements of 1,400 hours and 840 hours for subsequent violations. There is no duplication or contradiction between the two passages, as they address different scenarios and requirements.",True,llm_borderline,reviewed
2227,3049,dita_document:ead7c7f50567e52eecb2,dita_document:221a43102705d6c895d3,0.7430049180984497,0.9026966,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
761,2391,dita_document:f8bd8e63e4a8e0290275,dita_document:a50028f21b3cc8a40225,0.7429843544960022,0.7682911,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2769,3193,dita_document:ea5a2e9a6780d28f4fbc,dita_document:bdd54a914eff323cd824,0.7429676055908203,0.9964308,independent,"Both passages provide guidelines for determining parental benefits, but they focus on different aspects and criteria. Passage 1 emphasizes the client's entitlement and the other parent's entitlement, while Passage 2 discusses the maximum number of weeks payable and the sharing of benefits. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1577,2888,dita_document:77c57fb4b8f069b0ed81,dita_document:20a434c275dc701c396e,0.7429437041282654,0.99807525,independent,"The two passages discuss different aspects of benefit periods and special benefits without overlapping information. Passage 1 focuses on the inability to pay specific types of special benefits during an extended benefit period if they were not paid initially, while Passage 2 addresses the conditions under which a claim cannot be renewed for WS benefits after a benefit period has been extended for special benefits. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
495,4082,dita_document:24274c7bea3c1d9f0fd9,dita_document:64fef9856b529abb638e,0.7429370284080505,0.9656173,independent,"The two passages discuss different procedures related to the IPOC officer's actions and decision-making processes. Passage 1 focuses on the rescinding of the MA and the resumption of processing claimant reports, while Passage 2 addresses the sending of an Operational Centre Memo and the handling of suspended overpayments. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3062,4956,dita_document:7cc9d9d77c6eca024dc5,dita_document:0881d8fe25ae3f584e06,0.7429126501083374,0.17846301,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
891,3881,dita_document:efe8ee1c87ff2de90cb4,dita_document:c09a86b06fbbb397c777,0.742868185043335,0.44584003,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1923,1969,dita_document:d9566a9a19a35d47111e,dita_document:2e09d1ff5efa64a6e53d,0.7428629398345947,0.72993743,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1480,4262,dita_document:cbdd8f2d32d2cf35ee57,dita_document:ae1ed5c473305b0acc37,0.7428227663040161,0.99783397,independent,"The two passages discuss different scenarios regarding debt adjustments in PSCD. Passage 1 addresses the adjustment of an outstanding balance that was fully converted to PSCD, while Passage 2 deals with a situation where a debt was partially converted to PSCD and outlines a specific process for writing off the remaining balance. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
691,767,dita_document:1957dce68a8a69fc26cc,dita_document:17cfcf069db8075e6543,0.7428102493286133,0.095825836,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3504,3812,dita_document:679e1849abac317150f8,dita_document:7e33626b12e4c634f1bb,0.7428059577941895,0.9961948,independent,"The two passages discuss different aspects of the officer's actions regarding FWW and OP. Passage 1 focuses on the removal of the FWW or found work code, while Passage 2 details the process for entering earnings and creating an OP if week 1 is an FWW. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1500,3830,dita_document:f442669a7f05c76bdb2e,dita_document:7757df5f0c372934a698,0.7428046464920044,0.97462916,duplicate/semantic duplicate,"Both passages describe the process of rescinding the MA76 and the exemption from reporting, as well as the removal of the cycling claimant's reports. They convey the same scoped fact regarding the actions taken and their consequences, albeit with slight variations in wording.",True,llm_borderline,reviewed
2696,2774,dita_document:5ab378e4930a7be2334d,dita_document:049e86d12e6f29cf8ada,0.7427974343299866,0.99234444,duplicate/semantic duplicate,"Both passages convey the same essential information regarding entitlement to parental benefits when the reason for not working is to care for a child or a gravely ill family member. The wording is slightly different, but the core message remains the same.",True,llm_borderline,reviewed
1872,1891,dita_document:e725a14bbb0d48366294,dita_document:ad3a1c2ef23d12198e23,0.7427837252616882,0.88911146,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3535,3885,dita_document:b0356b80294aa275129d,dita_document:65ea60d325f4372a2cb6,0.7427721619606018,0.99971807,one passage included in another,Passage 2 includes all the information from Passage 1 but adds the additional instruction to enter the correct start and end dates.,True,llm_borderline,reviewed
552,593,dita_document:e0347949db19705f2b3d,dita_document:4c5a4f96296bd00d350b,0.7427574992179871,0.94452244,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4929,4958,dita_document:62b04f6776637f56d2a4,dita_document:c0ec4aae963a4b73cbd7,0.7427452206611633,0.99913216,independent,The two passages discuss different conditions for voluntary leaving in different contexts: one for attending training or employment activities and the other for leaving due to a reasonable assurance of new permanent employment. They do not overlap in content or contradict each other.,True,llm_borderline,reviewed
963,4124,dita_document:4726ce8508269de28f66,dita_document:b6386d9fb67b784ed8e2,0.7427345514297485,0.0008777007,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
754,758,dita_document:c087b9ae5f2e922d31fc,dita_document:5de55780fddf844b8be3,0.7427316904067993,0.9997282,independent,"The two passages contain different error messages related to pay periods, but they address different aspects of the payroll process and do not overlap in content or contradict each other.",True,llm_borderline,reviewed
3049,4897,dita_document:221a43102705d6c895d3,dita_document:bb19b3c80b936405a246,0.7426531314849854,0.99498343,conflicting information,"Passage 1 states that a temporary measure applies to claims for regular and special benefits between September 26, 2021, and September 18, 2022, while Passage 2 indicates that a different temporary measure was repealed effective January 3, 2021, and no longer applies. The two passages present mutually incompatible claims regarding the applicability of temporary measures and their respective timeframes.",True,llm_borderline,reviewed
1917,1951,dita_document:40738cb60f30501f370e,dita_document:b8aed999045164a8d0ec,0.7426396608352661,0.95412546,conflicting information,"Both passages discuss the review and allocation of separation monies within overlapping time frames, but they present mutually incompatible claims regarding how these monies are treated during the specified periods. Passage 1 states that separation monies are reviewed and can be allocated under certain conditions, while Passage 2 asserts that during the review period, these monies are not considered earnings and are not allocated, leading to a conflict in the treatment of separation monies.",True,llm_borderline,reviewed
750,775,dita_document:b120cc868fe65fce1e74,dita_document:d87238c6c9294b2ac011,0.7426291108131409,0.9977778,independent,"The two passages provide different error messages related to pay periods, but they address distinct issues and do not overlap in content or context.",True,llm_borderline,reviewed
2442,4124,dita_document:f02dfe9d9d2e434b35ff,dita_document:b6386d9fb67b784ed8e2,0.7426278591156006,0.37535408,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3510,4094,dita_document:961c70e2ca224dd10b30,dita_document:e11b2396afd7684446a7,0.7426266074180603,0.88048863,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
678,682,dita_document:fd610c74cb7505643805,dita_document:78a9070254f9ac6cc502,0.7426239252090454,0.9997282,independent,"The two passages contain different error messages related to pay periods, but they address different aspects of the payroll process and do not overlap in content or contradict each other.",True,llm_borderline,reviewed
1917,1950,dita_document:40738cb60f30501f370e,dita_document:f7878db4af31a8c28180,0.7425810098648071,0.8815827,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1853,1937,dita_document:6371fcc58ac6e00d81be,dita_document:603111ec18eacb5b5396,0.7425637245178223,0.9971791,independent,"The two passages describe different actions that BCS cannot process and the corresponding transactions sent to IPOC. Passage 1 focuses on premium reduction code input, while Passage 2 discusses benefit period extensions, claim recalculations, manual action removals, and FWW code changes. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
167,2712,dita_document:1a7916b06f2e8deafb35,dita_document:631e9ebafccaa5285285,0.7425618767738342,0.67989314,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2657,2795,dita_document:d0db69cb62fcdc38a693,dita_document:f5c207e9d6cb8b4f0f84,0.7425356507301331,0.88387746,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2712,2756,dita_document:631e9ebafccaa5285285,dita_document:55b12437e7bba9bf2739,0.7425317764282227,0.8857733,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
487,593,dita_document:b684c90755878c33321e,dita_document:4c5a4f96296bd00d350b,0.7425073385238647,0.97629565,independent,"The two passages discuss different pilot projects and amendments related to benefits, with distinct maximum weeks and eligibility criteria. Passage 1 refers to Pilot Project No. 24 with a maximum of 70 weeks, while Passage 2 discusses an amendment to the EIA with a maximum of 50 weeks. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
425,2022,dita_document:4238e059a4b4d2c333a8,dita_document:e0a4a4f4f1de7c1dd9a9,0.7425069808959961,0.9567453,independent,"The two passages discuss different aspects of financial allocations and regulations related to employment insurance, with distinct time frames and conditions. Passage 1 focuses on the threshold amounts and amendments related to EIA 46.01, while Passage 2 outlines conditions for separation monies and their review periods under EIR 36(9) to 36(11). There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
558,4225,dita_document:cfe86b66c4ba2c91b95a,dita_document:5f19a0a38921298edeee,0.742493212223053,0.016578369,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
593,3155,dita_document:4c5a4f96296bd00d350b,dita_document:ad29d1b81a8b644cf34e,0.7424817681312561,0.7662235,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1952,1971,dita_document:821aaff8da0dab6be33c,dita_document:f82dfe547d700516aa91,0.7424701452255249,0.98748195,independent,"The two passages discuss different provisions related to vacation pay and their respective conditions, but they do not overlap in terms of the specific time frames or requirements mentioned. Passage 1 focuses on the Emergency Response Benefit Transition Provisions for a specific period, while Passage 2 outlines conditions for vacation pay related to renewal claims and different time frames. Therefore, they are independent of each other.",True,llm_borderline,reviewed
2165,2477,dita_document:81717b6083fc6eaac642,dita_document:78ebd6e374483e1c6a73,0.7424663305282593,0.87972474,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1648,4347,dita_document:edf625b1dd148e5bdc7f,dita_document:cfeeb1323e8aa914cb5a,0.7424314022064209,0.9395886,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1649,1652,dita_document:56163f49901df9d856b8,dita_document:7d124f85741d496dd871,0.7424256205558777,0.9229504,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4941,4953,dita_document:df9ae8e7d3533ba6c8f6,dita_document:bae033ef302a81987a38,0.7424228191375732,0.99504167,independent,The two passages describe different conditions for adjudicating voluntary leaving in distinct scenarios: one related to relocation due to a spouse's employment and the other concerning reasonable assurance of new permanent employment. They do not overlap in content or contradict each other.,True,llm_borderline,reviewed
708,789,dita_document:69753f2dcd738b219731,dita_document:1c1168f9fcfa8e3003de,0.7424220442771912,0.97376996,independent,"The two passages discuss different error messages related to vacation pay, with Passage 1 focusing on the amount and Passage 2 addressing the requirement of a start date. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
193,1106,dita_document:3111e7e5710b91c98221,dita_document:9cadb62852dec66956d6,0.7423988580703735,0.8574247,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
750,769,dita_document:b120cc868fe65fce1e74,dita_document:6605ba066d29b6b059af,0.7423959374427795,0.99793327,independent,"The two passages provide different error messages related to pay periods, but they address distinct issues and do not overlap in content or context.",True,llm_borderline,reviewed
3530,4359,dita_document:a71aa6aca62f711cb759,dita_document:da113b0e3c5fd9041c67,0.7423376441001892,0.9941669,independent,"The two passages discuss different aspects of eligibility and reporting for EI and Canada recovery benefits. Passage 1 focuses on the deadline for original claimant's reports and the application process starting December 3, 2020, while Passage 2 addresses the eligibility criteria for a specific timeframe related to EI ERB claims. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
177,227,dita_document:9c5b23b199b4cc1d8773,dita_document:b2f9bb7c11eb17aa6f09,0.7423264384269714,0.64643013,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
258,259,dita_document:a2067823a406c719df6c,dita_document:6f56dd79bfdb7a462cb1,0.7423140406608582,0.9250042,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1308,4597,dita_document:0fa183c5b63a127a3628,dita_document:ec7ec17dfe85d0fdd89d,0.7423139810562134,0.997715,one passage included in another,"Passage 2 provides a specific example of a situation described in Passage 1, where an annex that is not required should be deleted. Passage 1 gives a general instruction on how to delete an annex, while Passage 2 specifies a particular type of annex (Annex - Special Benefits) that should be deleted if generated by the system.",True,llm_borderline,reviewed
166,2223,dita_document:64fac3194d1904268f38,dita_document:758132d800027e4165ed,0.7423061728477478,0.98410815,independent,"The two passages discuss different scenarios related to claims and entitlements. Passage 1 focuses on the addition of weeks to a claimant's entitlement based on specific criteria, while Passage 2 addresses a situation involving a client with a disqualification and the calculation of hours for a renewal claim. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
889,4636,dita_document:c5bd7ae80bafd1ad1c50,dita_document:d38be5747b9856cb5c1d,0.7423020601272583,0.9992557,independent,"The two passages discuss different aspects of client violations and their associated hour requirements. Passage 1 focuses on the number of hours required for a client with a violation, while Passage 2 outlines maximum entrance requirements for subsequent violations, including specific hour thresholds. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
439,1479,dita_document:04e075c474d86c3aa40e,dita_document:4f871a919bf76493685f,0.7422746419906616,0.80091196,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
484,593,dita_document:f71ef1035fcd1ec4d474,dita_document:4c5a4f96296bd00d350b,0.7422746419906616,0.98602223,conflicting information,"Passage 1 states that long tenured workers can receive up to 65 weeks of benefits under Pilot Project No. 24, while Passage 2 indicates an amendment has increased the maximum to 50 weeks. The two passages present mutually incompatible claims regarding the maximum weeks of entitlement.",True,llm_borderline,reviewed
2737,4451,dita_document:839a54f9635b9a744a55,dita_document:e7dcfccf351b730b5623,0.7422717809677124,0.6974072,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1011,1074,dita_document:284e401c89222a9033d5,dita_document:00ecc243f26198b755f8,0.7422529458999634,0.99635476,independent,"The two passages provide updates on different topics related to the same 'Headlines and Updates' page but do not overlap in content or contradict each other. Passage 1 discusses updates related to EI benefit claims, while Passage 2 focuses on updates regarding the D65 code and related payments.",True,llm_borderline,reviewed
2165,3046,dita_document:81717b6083fc6eaac642,dita_document:6ed04e122fe74f6c57d3,0.7422510385513306,0.20386225,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
495,4405,dita_document:24274c7bea3c1d9f0fd9,dita_document:edcc406f1313fc0a9e7a,0.7422417402267456,0.6827484,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1304,2342,dita_document:2cf6436bee86c50c2a49,dita_document:fdc7c193c9c8baae998c,0.7422395348548889,0.99027294,duplicate/semantic duplicate,"Both passages discuss a temporary Budget 2021 measure that applies to claims for special benefits with a BPC between the same dates. They both mention the qualification criteria related to claims established with 420 hours of insurable employment or more, and the context of the measure affecting the definitions of major and minor attached. The second passage adds additional procedural details but fundamentally conveys the same scoped information regarding the temporary measure.",True,llm_borderline,reviewed
869,3051,dita_document:8506447ca398bc313890,dita_document:9709558657d416d7f00c,0.7422047853469849,0.76685435,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
