item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
4555,4604,dita_document:a4cdc9fd3564740077d8,dita_document:a614a482b02c2b8c6550,0.9308403134346008,0.9997293,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_4556.dita,Note,,,note_c_4556.dita,,,dita_document,note_c_4605.dita,Note,,,note_c_4605.dita,,,"Note Note: Create the ROD in the client’s application and not in the fraudulent application. If the client applied for an EI claim, in NWS, select this application and create a ROD with the information below. If the client did not apply for an EI claim, create an external SROC with the information below (an external ROD cannot be created).","Note Note: Create the ROD in the client’s application and not in the fraudulent application. If the client applied for a post-EI ERB claim, in NWS, select this application and create a ROD with the information below. If the client did not apply for a post-EI ERB claim, create an external SROC with the information below (an external ROD cannot be created)."
1398,3796,dita_document:106d0603bb061ff2a749,dita_document:641620681fd07de288fa,0.9308375120162964,0.9997995,conflicting information,"Passage 1 states that only one BPC can be updated at a time, while Passage 2 claims that only one BPC can be updated per day. These statements present mutually incompatible claims regarding the frequency of updates.",True,llm_borderline,reviewed,dita_document,note_c_1399.dita,Note,,,note_c_1399.dita,,,dita_document,note_c_3797.dita,Note,,,note_c_3797.dita,,,"Note Note: In BCS, only one BPC can be updated at a time.","Note Note: In BCS, only one BPC can be updated per day."
1747,4978,dita_document:52a227b1ce1b1fe8d1eb,dita_document:95116e35a3866fb36262,0.930806577205658,0.9998759,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1748.dita,Note,,,note_c_1748.dita,,,dita_document,note_c_4979.dita,Note,,,note_c_4979.dita,,,Note Note: Selecting Validate may cause the ROE to be flagged with an error. You are not required to fix the error. The ROE is corrected if and when the client applies for a subsequent claim.,Note Note: Clicking Validate may cause the ROE to be flagged with an error. You are not required to fix the error. The ROE is corrected if and when the client applies for a subsequent claim.
2600,4155,dita_document:8cd547a76cd47f453993,dita_document:82535c963d2ea5180316,0.9307205677032472,0.9997902,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2601.dita,Note,,,note_c_2601.dita,,,dita_document,note_c_4156.dita,Note,,,note_c_4156.dita,,,"Note Note: If a client must be issued a payment immediately, a Claimant’s Report (T072) transaction can be input on the same day the claim is purged. Claimant’s Report (T072) Claimant’s Report (T072)","Note Note: If a client must be issued a payment immediately, input a T072: MPS claimant’s report — Transaction on the same day the claim is purged. T072: MPS claimant’s report — Transaction T072: MPS claimant’s report — Transaction"
1639,1642,dita_document:74dc55a979a02a2191a0,dita_document:20fff2ecab505181f572,0.9305852055549622,0.99932694,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1640.dita,Note,,,note_c_1640.dita,,,dita_document,note_c_1643.dita,Note,,,note_c_1643.dita,,,"Note Note: If an error code C850 is received when the officer attempts to add or modify the client’s direct deposit information, create an AI WI for Integrity. For more information, refer to Creating or reassigning a WI — Integrity . Creating or reassigning a WI — Integrity If the client subsequently provides a different direct deposit account that is not rejected with the error code C850, the officer still refers the rejected direct deposit account information to Integrity. The officer also includes that rejected direct deposit information in the AI WI sent to Integrity. Creating or reassigning a WI — Integrity","Note Note: If an error code C850 is received when attempting to add or modify the client’s direct deposit information, create an AI WI for Integrity. If the client subsequently provides a different direct deposit account that is not rejected with the error code C850, the officer still refers the rejected direct deposit account information to Integrity. The officer also includes that rejected direct deposit information in the AI WI sent to Integrity."
1931,3736,dita_document:41093d111ba34c6af427,dita_document:fda2dcab8f4e7d75b7a0,0.9305756092071532,0.9997746,duplicate/semantic duplicate,"Both passages convey the same information regarding BCS's inability to process certain transactions and the requirement for an MM06 to involve IPOC. The wording is slightly different, but the core message and instructions are identical.",True,llm_borderline,reviewed,dita_document,note_c_1932.dita,Note,,,note_c_1932.dita,,,dita_document,note_c_3737.dita,Note,,,note_c_3737.dita,,,"Note Note: At this time, BCS cannot process a benefit period (BP) extension, the recalculation of a claim, the removal of a manual action (MA), or a change in the full work week code. The officer must send an MM06 asking IPOC to process these transactions.","Note Note: At this time, BCS cannot process a benefit period (BP) extension, a recalculation of a claim, the removal of a manual action (MA), or a change in the FWW code. These transactions must be processed with IPOC intervention using an MM06. Do not use BCS."
2233,4904,dita_document:e02abf0072110e49a123,dita_document:72f6377bc9c0433549c3,0.9304798245429992,0.99981636,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2234.dita,Note,,,note_c_2234.dita,,,dita_document,note_c_4905.dita,Note,,,note_c_4905.dita,,,"Note Note: When the total of the EI benefits and the SUB plan for maternity benefits, parental benefits, FCB or CCB exceed the client’s NWE from the employer paying the SUB, only the part that exceeds that total is considered earnings.","Note Note: When the total of EI benefits and the SUB plan for maternity, parental, CCB or family caregiver benefits exceed the client’s NWE from the employer paying the SUB, only the part that exceeds that total is considered earnings."
807,808,dita_document:5da958b3527299c0125a,dita_document:4a058bdba1542c521986,0.9304100275039672,0.9998154,conflicting information,"Both passages present error messages related to 'Paid Sick Leave', but they contain conflicting details regarding the conditions under which the 'Paid Sick Leave amount' is required. Passage 1 specifies that the requirement is triggered when a 'special payment start date' is provided, while Passage 2 states that it is required when the 'special payment type' is provided. This creates a contradiction in the conditions for the error message.",True,llm_borderline,reviewed,dita_document,note_c_0808.dita,Info,,,note_c_0808.dita,,,dita_document,note_c_0809.dita,Info,,,note_c_0809.dita,,,Info Error message : “Paid Sick Leave amount is required when special payment start date is provided for special payment type ‘Paid Sick Leave” (19X001AM10453),Info Error message : “Paid Sick Leave amount is required when special payment type ‘Paid Sick Leave’ is provided.” (19X001AM10212)
1270,1272,dita_document:d2912e6928a5bba5ed75,dita_document:4437d6f8a3c5b18724eb,0.9303547739982604,0.9997554,conflicting information,"Passage 1 states that the page was updated on December 16, 2020, while Passage 2 claims that the page was created on December 23, 2020. These dates present mutually incompatible claims regarding the status of the page.",True,llm_borderline,reviewed,dita_document,note_c_1271.dita,Note,,,note_c_1271.dita,,,dita_document,note_c_1273.dita,Note,,,note_c_1273.dita,,,"Note Note: This Headlines and Updates page was updated on December 16, 2020.","Note Note: This Headlines and Updates page was created on December 23, 2020."
1810,3505,dita_document:572b5465860a03132998,dita_document:c9a5104904d9aa4e12e1,0.9302998185157776,0.9995378,duplicate/semantic duplicate,"Both passages convey the same information regarding the limitations of BCS in processing certain transactions and the requirement for an officer to send an MM06 to IPOC. The wording is slightly different, but the core facts and instructions are identical.",True,llm_borderline,reviewed,dita_document,note_c_1811.dita,Note,,,note_c_1811.dita,,,dita_document,note_c_3506.dita,Note,,,note_c_3506.dita,,,"Note Note: At this time, BCS cannot process a benefit period (BP) extension, a recalculation of a claim, the removal of a manual action (MA) or the change in the full work week code for a week of special benefits. The officer must send an Operational Centre Memo (MM06) transaction asking IPOC to process these transactions.","Note Note: At this time, BCS cannot process a benefit period (BP) extension, the recalculation of a claim or the removal of a manual action (MA). The officer sends an MM06 asking IPOC to process these transactions."
94,438,dita_document:de9f4143276b9c2de462,dita_document:d72ec53b40ccf4b2d5b9,0.9302628636360168,0.999558,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0095.dita,Note,,,note_c_0095.dita,,,dita_document,note_c_0439.dita,Note,,,note_c_0439.dita,,,"Note Note: A Budget 2021 measure applies to separation monies that are reviewed between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361) and are paid due to a temporary layoff or a permanent separation from employment. When separation monies are reviewed during that period, they are not considered earnings and are not allocated, regardless of the BPC. A transitional provision applies to separation monies that are reviewed on or after September 25, 2022 (w/c 2362). When the allocation start date is between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361), monies paid or payable due to a temporary layoff or a permanent separation from employment are not considered earnings and are not allocated.","Note Note: A Budget 2021 measure applies to separation monies that are reviewed between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361) and are paid due to a temporary layoff or a permanent separation from employment. When separation monies are reviewed during that period, they are not considered earnings and are not allocated, regardless of the BPC. A transitional provision to the Budget 2021 applies as of September 25, 2022 (w/c 2362). When separation monies are reviewed on or after September 25, 2022 (w/c 2362) and the allocation start date is between September 26, 2021 (w/c 2310) and September 24, 2022 (w/c 2361), monies are not considered earnings and are not allocated."
1101,1102,dita_document:feb8852b7f2e72e790e8,dita_document:d161f1e2828aa28639bb,0.93018901348114,0.9839951,conflicting information,"Both passages discuss the impact of COVID-19 on the issuance of a Notice of Debt from the Canada Revenue Agency and the subsequent collection process. However, they contain conflicting information regarding the ability to make payments. Passage 1 implies that no action should be taken until the Notice is received, while Passage 2 states that payments can be made now if desired. This creates a contradiction in the guidance provided to the reader.",True,llm_borderline,reviewed,dita_document,note_c_1102.dita,Callout,,,note_c_1102.dita,,,dita_document,note_c_1103.dita,Callout,,,note_c_1103.dita,,,"Callout “As a result of this decision, you have an overpayment of $[OP amount]. Due to COVID-19, you will not receive a Notice of Debt from the Canada Revenue Agency at this time. Collections will only begin once you receive this Notice, which will include payment instructions. If you disagree with this or these decisions, please submit your appeal to the Social Security Tribunal as soon as possible. Do not wait until collections begin.”","Callout “Due to COVID-19, you will not receive a Notice of Debt from the Canada Revenue Agency at this time. Collections will only begin once you receive this Notice, which will include payment instructions. However, you can make payments now, if you want to. Please note that although collections have been suspended, interest charges regulated by the Interest and Administrative Charges Regulations will now resume. If you disagree with these decisions, please submit your appeal to the Social Security Tribunal as soon as possible. Do not wait until collections begin.”"
21,40,dita_document:a244ef6ffbda2904f543,dita_document:2c75c4557ebe4c7cfe22,0.9301790595054626,0.9997598,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0022.dita,Note,,,note_c_0022.dita,,,dita_document,note_c_0041.dita,Note,,,note_c_0041.dita,,,Note Note: The WP may be deferred for a client receiving CCB. WP WP,Note Note: The WP may be deferred for a client receiving FCB. WP WP
4921,4961,dita_document:380f5267dbf039f09b34,dita_document:5abe6341da2a97acaca9,0.9301565885543824,0.99962944,conflicting information,"Both passages discuss the adjudication of voluntary leaving in the context of recalculation, but they provide conflicting details regarding the specific course of instruction and level referenced. Passage 1 refers to Level 1, while Passage 2 refers to Level 2, indicating a disagreement on the appropriate course of action.",True,llm_borderline,reviewed,dita_document,note_c_4922.dita,Note,,,note_c_4922.dita,,,dita_document,note_c_4962.dita,Note,,,note_c_4962.dita,,,"Note Note: If the adjudication of the voluntary leaving is part of a recalculation, the officer must refer to Adjudicating voluntary leaving (Level 1): Course of instruction — Continuing claim. Adjudicating voluntary leaving (Level 1): Course of instruction — Continuing claim. Adjudicating voluntary leaving (Level 1): Course of instruction — Continuing claim.","Note Note: If the adjudication of the voluntary leaving is part of a recalculation or if it is a Claim Review (CR) WI, the officer must refer to Adjudicating voluntary leaving: Continuing claim — Level 2 . Adjudicating voluntary leaving: Continuing claim — Level 2 Adjudicating voluntary leaving: Continuing claim — Level 2"
4188,4842,dita_document:fafca1b5a0b7e4b372de,dita_document:6f32a24fd4da15515348,0.930104911327362,0.9997591,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_4189.dita,Note,,,note_c_4189.dita,,,dita_document,note_c_4843.dita,Note,,,note_c_4843.dita,,,"Note Note: If the decision results in the need to send an Operational Centre Memo (MM06) transaction to IPOC and if a related OP is suspended, do not reinstate the collection action. In the MM06, advise IPOC to terminate the lock on the date of the SST decision and apply any underpayments (UPs) to the OP. This ensures that when IPOC processes the decision, the debt is recovered from any potential monies payable.","Note Note: If the decision results in the need to send an Operational Centre Memo (MM06) transaction to IPOC, and if a related OP is suspended, do not reinstate the collection action. In the Operational Centre Memo (MM06) transaction, advise IPOC to terminate the lock on the date of the EI BOA decision and apply any underpayments (UPs) to the OP. This ensures that when IPOC processes the decision, the debt is recovered from any potential monies payable."
49,1316,dita_document:660aee1d0ce6b1de65b1,dita_document:9c2812d00c9c84acc7b5,0.9301037788391112,0.9997076,duplicate/semantic duplicate,"Both passages provide the same information regarding the classification of claims based on the timing of pregnancy termination, with slight variations in wording. They convey the same scoped fact about how claims are treated for pregnancies terminated before and after the 19th week.",True,llm_borderline,reviewed,dita_document,note_c_0050.dita,Note,,,note_c_0050.dita,,,dita_document,note_c_1317.dita,Note,,,note_c_1317.dita,,,"Note Note: When a pregnancy is terminated within the first 19 weeks, the claim is treated as a sickness claim. If a pregnancy is terminated after the 19th week, the claim is treated as a maternity claim.","Note Note: When a client applies for maternity benefits for a pregnancy that was terminated within the first 19 weeks, action the claim as a sickness claim and refer to Calculating a claim for sickness benefits . If a pregnancy is terminated after the 19th week, action the claim as a maternity claim. Calculating a claim for sickness benefits Calculating a claim for sickness benefits"
1856,3505,dita_document:89b4b73c57e99629bc45,dita_document:c9a5104904d9aa4e12e1,0.9300922155380248,0.9998713,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1857.dita,Note,,,note_c_1857.dita,,,dita_document,note_c_3506.dita,Note,,,note_c_3506.dita,,,"Note Note: At this time, BCS cannot process a BP extension, the recalculation of a claim or the removal of a manual action (MA). The officer must send an MM06 asking IPOC to process these transactions.","Note Note: At this time, BCS cannot process a benefit period (BP) extension, the recalculation of a claim or the removal of a manual action (MA). The officer sends an MM06 asking IPOC to process these transactions."
1645,2421,dita_document:9c3e9f77a99dd86cfc3f,dita_document:c13f5361cf1981e0380c,0.9300498366355896,0.995841,duplicate/semantic duplicate,"Both passages provide the same information regarding the selection of EI ERB codes in the PHS transaction trailers, with identical wording and structure, indicating they are duplicates.",True,llm_borderline,reviewed,dita_document,note_c_1646.dita,Note,,,note_c_1646.dita,,,dita_document,note_c_2422.dita,Note,,,note_c_2422.dita,,,"Note Note: In the PHS transaction trailers, select the appropriate EI ERB codes: 41 - Regular/sickness - Canada Emergency Response Benefits 42 - Training - Canada Emergency Response Benefits 43 - Job Creation/Self-Employed - Canada Emergency Response Benefits 44 - Apprentice - Canada Emergency Response Benefits When an FWW or an RTW code is rescinded, remove the amount from the Earnings field. Earnings are not considered for EI ERB claims. For more information on the PHS, refer to Pay history summary: Modification — Instructions . Pay history summary: Modification — Instructions Pay history summary: Modification — Instructions","Note Note: In the PHS transaction trailers, select the appropriate EI ERB code: 41 - Regular/sickness - Canada Emergency Response Benefits 42 - Training - Canada Emergency Response Benefits 43 - Job Creation/Self-Employed - Canada Emergency Response Benefits 44 - Apprentice - Canada Emergency Response Benefits For more information on the PHS, refer to Pay history summary: Modification — Instructions . Pay history summary: Modification — Instructions Pay history summary: Modification — Instructions"
1675,4824,dita_document:cd5af9a742fdacd7e80a,dita_document:10c0d85dec1ed3504b6c,0.9300360679626464,0.9998176,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1676.dita,Note,,,note_c_1676.dita,,,dita_document,note_c_4825.dita,Note,,,note_c_4825.dita,,,"Note Note: If a client quits employment or refuses an offer of employment to attend a non-referred training course, a non-referred short-term training course or a targeted initiative, agents adjudicates the reason for separation or refusal of employment on a separate WI.","Note Note: If a client quits employment or refuses an offer of employment to attend a non-referred training course, a non-referred short-term training course or a targeted initiative, officers must adjudicate the reason for separation on a separate WI."
1637,1639,dita_document:4d2a6e521a36c0bdc257,dita_document:74dc55a979a02a2191a0,0.9298533201217652,0.99980795,duplicate/semantic duplicate,"Both passages provide instructions for handling error code C850 when modifying a client's direct deposit information, with similar wording and structure. They both mention creating an Action Item (AI) WI for Integrity and refer to the same source for further information. The second passage includes additional details about handling a different direct deposit account, but the core instruction regarding error code C850 is essentially the same.",True,llm_borderline,reviewed,dita_document,note_c_1638.dita,Note,,,note_c_1638.dita,,,dita_document,note_c_1640.dita,Note,,,note_c_1640.dita,,,"Note Note: If an error code C850 is received when the officer attempts to add or modify the client’s direct deposit information, the officer creates an Action Item (AI) WI for Integrity. For more information, the officer refers to Creating or reassigning a WI — Integrity . Creating or reassigning a WI — Integrity Creating or reassigning a WI — Integrity","Note Note: If an error code C850 is received when the officer attempts to add or modify the client’s direct deposit information, create an AI WI for Integrity. For more information, refer to Creating or reassigning a WI — Integrity . Creating or reassigning a WI — Integrity If the client subsequently provides a different direct deposit account that is not rejected with the error code C850, the officer still refers the rejected direct deposit account information to Integrity. The officer also includes that rejected direct deposit information in the AI WI sent to Integrity. Creating or reassigning a WI — Integrity"
1573,2693,dita_document:1647f9110d0856af0d77,dita_document:d05ccbdcfca9ac1a8cde,0.92976713180542,0.9995613,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1574.dita,Callout,,,note_c_1574.dita,,,dita_document,note_c_2694.dita,Important,,,note_c_2694.dita,,,"Callout Important: Before imposing a D71, confirm that the file does not already include one. In such cases, if a transaction is input to impose a D71, the existing D71 is cancelled.","Important Important: Before imposing a D71, confirm that the file does not already include one. In such cases, if a transaction is entered to impose a D71, the existing D71 will be cancelled."
1573,3312,dita_document:1647f9110d0856af0d77,dita_document:2917731c9e63ece71992,0.92976713180542,0.9995613,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_1574.dita,Callout,,,note_c_1574.dita,,,dita_document,note_c_3313.dita,Important,,,note_c_3313.dita,,,"Callout Important: Before imposing a D71, confirm that the file does not already include one. In such cases, if a transaction is input to impose a D71, the existing D71 is cancelled.","Important Important: Before imposing a D71, confirm that the file does not already include one. In such cases, if a transaction is entered to impose a D71, the existing D71 will be cancelled."
1882,3755,dita_document:8c8674211df63e28da1b,dita_document:01a7e59c979c247aad3a,0.9295974969863892,0.99953127,conflicting information,"Both passages provide examples of pension allocations starting midweek, but they contain conflicting details regarding the start dates, exempted monthly pension amounts, and calculations for allocation. Passage 1 states a pension start date of November 3, 2023, while Passage 2 states a pension start date of November 1, 2024, with different exempted amounts and allocation calculations.",True,llm_borderline,reviewed,dita_document,note_c_1883.dita,Example of allocation when pension starts midweek,,,note_c_1883.dita,,,dita_document,note_c_3756.dita,Example of allocation when pension starts mid-week,,,note_c_3756.dita,,,"Example of allocation when pension starts midweek Example of allocation when pension starts midweek Pension starts November 3, 2023, w/c 2419-5 Exempted monthly pension amount: $2 500 Monthly amount $2 500 × 12 months = $30 000 yearly $30 000 ÷ 52 weeks = $576.92 weekly Allocation week 1 = one fifth of weekly amount $576.92 ÷ 5 = $115.38 rounded down to $115 daily","Example of allocation when pension starts mid-week Example of allocation when pension starts mid-week Pension starts November 1, 2024: w/c 2471-5 Exempted monthly pension amount: $2 500 Monthly amount $2 500 × 12 months = $30 000 yearly $30 000 ÷ 52 weeks = $576.92 weekly Allocation week one = one fifth of weekly amount $576.92 ÷ 5 = $115.38 rounded down to $115 daily Modified allocation (changes are in bold) Pension starting October 29, 2024: w/c 2471-2 Exempted monthly pension amount for October: $2 000 Pension starting November 1, 2024: w/c 2472-5 Exempted monthly pension amount: $2 750 Monthly amount for October $2 000 x 12 months = $24 000 per year $24 000 ÷ 52 weeks = $461.54 weekly Monthly amount for November $2 750 × 12 months = $33 000 per year $33 000 ÷ 52 weeks = $634.62 weekly Allocation week one For October Three fifths of the weekly amount for October 29, 30 and 31: $461.54 ÷ 5 days = $92.31 per day $92.31 per day × 3 days = $276.93 For November One fifth of the weekly amount for November 1: $634.62 ÷ 5 = $126.92 The allocation for w/c 2471 is now the total of the 3 days in October and the one day in November: $276.93 + $126.92 = $403.85 rounded up to $404"
2734,2749,dita_document:2ab33c4b56c0eff79014,dita_document:5ce2428c125503332690,0.9295825362205504,0.9998181,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2735.dita,Callout,,,note_c_2735.dita,,,dita_document,note_c_2750.dita,Callout,,,note_c_2750.dita,,,"Callout “We cannot reactivate your claim for Employment Insurance benefits starting (Renewal week - Sunday’s date) . Please note that we are required to advise you of all decisions made on your claim. No regular benefits are payable to you on this claim because the last renewal week has been reached on this BP. To receive regular benefits, you must work the required minimum number of insurable employment hours. If you want to receive regular benefits in the future, you must apply for a new claim.”","Callout “We cannot reactivate your claim for Employment Insurance benefits starting (Renewal week - Sunday’s date) . Please note that we are required to advise you of all decisions made on your claim. No regular benefits are payable to you on this claim because the last renewal week has been reached on this benefit period. To receive regular benefits, you must work the required minimum number of insurable employment hours. If you want to receive regular benefits in the future, you must apply fora new claim.”"
200,204,dita_document:a6c04d82c2a147c8c5d7,dita_document:fccc53e872db9944a73d,0.9295361042022704,0.99568903,conflicting information,"Both passages discuss the same BPC 2120 and entitlement weeks, but they provide different details regarding the number of weeks of regular and extended parental benefits paid, leading to different total weeks paid at 55% and different calculations for the new LRW. This indicates conflicting information regarding the benefits and calculations.",True,llm_borderline,reviewed,dita_document,note_c_0201.dita,Example 1,,,note_c_0201.dita,,,dita_document,note_c_0205.dita,Example 5,,,note_c_0205.dita,,,"Example 1 Example 1: BPC 2120 and Entitlement weeks (Ent wks) 36 Initial Benefit Period (IBP) End week 2120 + 51 = 2171 BPC + 103 (2120 + 103) = 2223 (Benefit Period Maximum) Parental Window 2120 to 2198 (Arrival Placement Week (APW) + 52 + 26) Benefits paid: Waiting Period 2120 Regular 25 wks (2121 to 2145) Extended Parental 25 wks (2146 to 2170) Total 50 Using the conversion table 1, the 25 weeks of extended parental benefits convert to 15 standard weeks of benefits paid at 55%. Therefore, the total weeks paid at 55% are 25 + 15 = 40 weeks Claimant can collect 10 more weeks of standard benefits (55%). As the claimant is on extended parental benefits at the time of the conversion, the 10 remaining weeks at 55% are converted to 17 weeks of extended parental using Table 2. The new LRW will be 2171 + 17 = 2188","Example 5 Example 5 BPC 2120 and Ent wks = 40 BPC 2120 + 51 = 2171 BPC 2120 + 103 = 2223 Parental Window 2120 to 2198 (APW + 52 + 26) Same as example 4, but the claimant requested extended parental benefits during the extension then switched back to regular. Benefits paid: Waiting Period 2120 Regular 36 wks (2121 to 2156) Extended Parental 10 wks (2157 to 2166) Sick 2 wks (2167 to 2168) Extended Parental 2 wks (2069 – 2070) Total 50 Using the conversion table 1, the 12 (10+2) weeks of extended parental benefits convert to 7 standard weeks of benefits paid at 55%. Therefore, the total weeks paid at 55% are 36 + 2 + 7 = 45 weeks As the claimant is on extended parental benefits at the time of the conversion, the 5 (50-45) remaining weeks at 55% are converted to 8 weeks of extended parental benefits using table 2. The benefit period will be extended by 8 weeks to allow for the remaining entitlement of extended parental to be paid. The new LRW will be 2171 + 8 = 2179 Claimant collected 2 more weeks of extended parental benefits. (w/c 2171/72) Benefits paid: Extended Parental 2 wks (2171-2172) Claimant then requested to change to regular benefits The cap needs to be recalculated to determine how many weeks at 55% are still remaining on the claim before the cap is reached. The total extended parental benefits of 14 weeks now converted to 9 standard weeks of 55%. Therefore, the total weeks paid at 55% are 36 + 2 + 9 = 47 weeks There are 3 weeks at 55% remaining before the cap is reached. The LRW remains as 2179 Benefits paid: Regular 3 wks (2173 to 2175) Total 50 weeks cap of 55% paid and no further benefits can be paid."
176,4649,dita_document:2e4a5a290cd82e6dde7b,dita_document:a3c71f9762e071fc59ad,0.9294684529304504,0.99488425,duplicate/semantic duplicate,"Both passages provide the same scoped information regarding the archiving of a web page, including the reason for archiving, the status of the information, and the contact information for format requests. The only difference is the update date.",True,llm_borderline,reviewed,dita_document,note_c_0177.dita,Warning,,,note_c_0177.dita,,,dita_document,note_c_4650.dita,This page has been archived on the Web,,,note_c_4650.dita,,,"Warning This page has been archived on the Web UPDATED: 2025-04-10 — The page has been archived because the information is outdated. Information identified as archived is provided for reference, research or recordkeeping purposes. It is not subject to the Government of Canada Web Standards and has not been altered or updated since it was archived. Please contact us to request a format other than those available.","This page has been archived on the Web This page has been archived on the Web UPDATED: 2022-09-28 — The page has been archived because the information is outdated. Information identified as archived is provided for reference, research or recordkeeping purposes. It is not subject to the Government of Canada Web Standards and has not been altered or updated since it was archived. Please contact us to request a format other than those available."
2733,2749,dita_document:bee2c09e761791dc7898,dita_document:5ce2428c125503332690,0.9294121265411376,0.99986464,duplicate/semantic duplicate,"Both passages convey the same essential information regarding the inability to reactivate an Employment Insurance claim, the conditions for receiving regular benefits, and the requirement to apply for a new claim in the future. The wording is slightly different, but the core message and instructions are identical.",True,llm_borderline,reviewed,dita_document,note_c_2734.dita,Callout,,,note_c_2734.dita,,,dita_document,note_c_2750.dita,Callout,,,note_c_2750.dita,,,"Callout “We cannot reactivate your claim for Employment Insurance benefits starting [Renewal week - Sunday’s date] as no regular benefits are payable to you on this claim. You have received all of the regular benefits to which you were entitled. To receive regular benefits, you must work the required minimum number of insurable employment hours. If you want to receive regular benefits in the future, you will have to apply for a new claim.”","Callout “We cannot reactivate your claim for Employment Insurance benefits starting (Renewal week - Sunday’s date) . Please note that we are required to advise you of all decisions made on your claim. No regular benefits are payable to you on this claim because the last renewal week has been reached on this benefit period. To receive regular benefits, you must work the required minimum number of insurable employment hours. If you want to receive regular benefits in the future, you must apply fora new claim.”"
1840,4491,dita_document:68fc27d5e20e9fc4dcec,dita_document:4f38bed94b420e29b6b0,0.9293880462646484,0.9998336,conflicting information,"Both passages discuss the actions an officer should take if fraudulent activity is suspected on an EI or EI Emergency Response Benefit claim. However, they provide mutually incompatible claims regarding what the officer does: Passage 1 states the officer does not change the address or transfer the claim, while Passage 2 states the officer does not issue an access code. This indicates a conflict in the procedures outlined in each passage.",True,llm_borderline,reviewed,dita_document,note_c_1841.dita,Warning,,,note_c_1841.dita,,,dita_document,note_c_4492.dita,Warning,,,note_c_4492.dita,,,"Warning Warning: If fraudulent activity is suspected on an EI or EI Emergency Response Benefit (EI ERB) claim, the officer does not change the address or transfer the claim. For more information, the officer refers to Fraud indicators: Identifying potentially fraudulent claims — Knowledge . Fraud indicators: Identifying potentially fraudulent claims — Knowledge Fraud indicators: Identifying potentially fraudulent claims — Knowledge","Warning Warning: If fraudulent activity is suspected on an EI or EI Emergency Response Benefit (EI ERB) claim, the officer does not issue an access code. For more information, the officer refers to Referral to Integrity: Temporary measures and fraudulent EI and EI ERB claims — Instructions . Referral to Integrity: Temporary measures and fraudulent EI and EI ERB claims — Instructions Referral to Integrity: Temporary measures and fraudulent EI and EI ERB claims — Instructions"
