family,pair,classification,source_a,source_b,lexical_jaccard_resolved,review_signals,shared_exact_blocks,longest_shared_block_words,example_shared_block,example_element1,example_element2,raw_normalized_equal,resolved_legacy_normalized_equal,either_has_conref,resolved_surface_equal,resolved_structure_equal,inherited_context_difference
What you need to look for / In FTS,C–G,exact_resolved_section,en_EN/task/roe_rts/in_fts.dita,en_EN/task/roe_retirement/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,C–K,exact_resolved_section,en_EN/task/roe_rts/in_fts.dita,en_EN/task/roe_other/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,C–M,exact_resolved_section,en_EN/task/roe_rts/in_fts.dita,en_EN/task/roe_dismissal/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,C–N,exact_resolved_section,en_EN/task/roe_rts/in_fts.dita,en_EN/task/roe_loa/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,C–F,exact_resolved_section,en_EN/task/roe_rts/in_fts.dita,en_EN/task/completing_roe_fishing_roe/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,C–S,exact_resolved_section,en_EN/task/roe_rts/in_fts.dita,en_EN/task/completing_roe_strike_lockout/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,E–G,exact_resolved_section,en_EN/task/roe_quit/in_fts.dita,en_EN/task/roe_retirement/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,E–K,exact_resolved_section,en_EN/task/roe_quit/in_fts.dita,en_EN/task/roe_other/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,E–M,exact_resolved_section,en_EN/task/roe_quit/in_fts.dita,en_EN/task/roe_dismissal/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,E–N,exact_resolved_section,en_EN/task/roe_quit/in_fts.dita,en_EN/task/roe_loa/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,E–F,exact_resolved_section,en_EN/task/roe_quit/in_fts.dita,en_EN/task/completing_roe_fishing_roe/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,E–S,exact_resolved_section,en_EN/task/roe_quit/in_fts.dita,en_EN/task/completing_roe_strike_lockout/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,G–K,exact_resolved_section,en_EN/task/roe_retirement/in_fts.dita,en_EN/task/roe_other/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,G–M,exact_resolved_section,en_EN/task/roe_retirement/in_fts.dita,en_EN/task/roe_dismissal/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,G–N,exact_resolved_section,en_EN/task/roe_retirement/in_fts.dita,en_EN/task/roe_loa/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,G–F,exact_resolved_section,en_EN/task/roe_retirement/in_fts.dita,en_EN/task/completing_roe_fishing_roe/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,G–S,exact_resolved_section,en_EN/task/roe_retirement/in_fts.dita,en_EN/task/completing_roe_strike_lockout/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,K–M,exact_resolved_section,en_EN/task/roe_other/in_fts.dita,en_EN/task/roe_dismissal/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,K–N,exact_resolved_section,en_EN/task/roe_other/in_fts.dita,en_EN/task/roe_loa/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,K–F,exact_resolved_section,en_EN/task/roe_other/in_fts.dita,en_EN/task/completing_roe_fishing_roe/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,K–S,exact_resolved_section,en_EN/task/roe_other/in_fts.dita,en_EN/task/completing_roe_strike_lockout/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,M–N,exact_resolved_section,en_EN/task/roe_dismissal/in_fts.dita,en_EN/task/roe_loa/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,M–F,exact_resolved_section,en_EN/task/roe_dismissal/in_fts.dita,en_EN/task/completing_roe_fishing_roe/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,M–S,exact_resolved_section,en_EN/task/roe_dismissal/in_fts.dita,en_EN/task/completing_roe_strike_lockout/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,N–F,exact_resolved_section,en_EN/task/roe_loa/in_fts.dita,en_EN/task/completing_roe_fishing_roe/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,N–S,exact_resolved_section,en_EN/task/roe_loa/in_fts.dita,en_EN/task/completing_roe_strike_lockout/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
What you need to look for / In FTS,F–S,exact_resolved_section,en_EN/task/completing_roe_fishing_roe/in_fts.dita,en_EN/task/completing_roe_strike_lockout/in_fts.dita,1.0,inherited_context_difference,1,12,Does the Employer search indicate that the employer operates under another name?,/conbody/ul[1]/li[1],/conbody/ul[1]/li[1],True,True,False,True,True,True
Step by step,C–E,heading_only,en_EN/task/roe_rts/step_by_step.dita,en_EN/task/roe_quit/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,C–G,heading_only,en_EN/task/roe_rts/step_by_step.dita,en_EN/task/roe_retirement/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,C–K,heading_only,en_EN/task/roe_rts/step_by_step.dita,en_EN/task/roe_other/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,C–M,heading_only,en_EN/task/roe_rts/step_by_step.dita,en_EN/task/roe_dismissal/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,C–N,heading_only,en_EN/task/roe_rts/step_by_step.dita,en_EN/task/roe_loa/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,C–F,heading_only,en_EN/task/roe_rts/step_by_step.dita,en_EN/task/completing_roe_fishing_roe/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,C–S,heading_only,en_EN/task/roe_rts/step_by_step.dita,en_EN/task/completing_roe_strike_lockout/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,E–G,heading_only,en_EN/task/roe_quit/step_by_step.dita,en_EN/task/roe_retirement/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,E–K,heading_only,en_EN/task/roe_quit/step_by_step.dita,en_EN/task/roe_other/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,E–M,heading_only,en_EN/task/roe_quit/step_by_step.dita,en_EN/task/roe_dismissal/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,E–N,heading_only,en_EN/task/roe_quit/step_by_step.dita,en_EN/task/roe_loa/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,E–F,heading_only,en_EN/task/roe_quit/step_by_step.dita,en_EN/task/completing_roe_fishing_roe/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,E–S,heading_only,en_EN/task/roe_quit/step_by_step.dita,en_EN/task/completing_roe_strike_lockout/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,G–K,heading_only,en_EN/task/roe_retirement/step_by_step.dita,en_EN/task/roe_other/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,G–M,heading_only,en_EN/task/roe_retirement/step_by_step.dita,en_EN/task/roe_dismissal/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,G–N,heading_only,en_EN/task/roe_retirement/step_by_step.dita,en_EN/task/roe_loa/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,G–F,heading_only,en_EN/task/roe_retirement/step_by_step.dita,en_EN/task/completing_roe_fishing_roe/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,G–S,heading_only,en_EN/task/roe_retirement/step_by_step.dita,en_EN/task/completing_roe_strike_lockout/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,K–M,heading_only,en_EN/task/roe_other/step_by_step.dita,en_EN/task/roe_dismissal/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,K–N,heading_only,en_EN/task/roe_other/step_by_step.dita,en_EN/task/roe_loa/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,K–F,heading_only,en_EN/task/roe_other/step_by_step.dita,en_EN/task/completing_roe_fishing_roe/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,K–S,heading_only,en_EN/task/roe_other/step_by_step.dita,en_EN/task/completing_roe_strike_lockout/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,M–N,heading_only,en_EN/task/roe_dismissal/step_by_step.dita,en_EN/task/roe_loa/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,M–F,heading_only,en_EN/task/roe_dismissal/step_by_step.dita,en_EN/task/completing_roe_fishing_roe/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,M–S,heading_only,en_EN/task/roe_dismissal/step_by_step.dita,en_EN/task/completing_roe_strike_lockout/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,N–F,heading_only,en_EN/task/roe_loa/step_by_step.dita,en_EN/task/completing_roe_fishing_roe/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,N–S,heading_only,en_EN/task/roe_loa/step_by_step.dita,en_EN/task/completing_roe_strike_lockout/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step,F–S,heading_only,en_EN/task/completing_roe_fishing_roe/step_by_step.dita,en_EN/task/completing_roe_strike_lockout/step_by_step.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,C–E,heading_only,en_EN/task/roe_rts/non-complex.dita,en_EN/task/roe_quit/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,C–G,heading_only,en_EN/task/roe_rts/non-complex.dita,en_EN/task/roe_retirement/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,C–K,heading_only,en_EN/task/roe_rts/non-complex.dita,en_EN/task/roe_other/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,C–M,heading_only,en_EN/task/roe_rts/non-complex.dita,en_EN/task/roe_dismissal/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,C–N,heading_only,en_EN/task/roe_rts/non-complex.dita,en_EN/task/roe_loa/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,C–F,heading_only,en_EN/task/roe_rts/non-complex.dita,en_EN/task/completing_roe_fishing_roe/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,C–S,heading_only,en_EN/task/roe_rts/non-complex.dita,en_EN/task/completing_roe_strike_lockout/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,E–G,heading_only,en_EN/task/roe_quit/non-complex.dita,en_EN/task/roe_retirement/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,E–K,heading_only,en_EN/task/roe_quit/non-complex.dita,en_EN/task/roe_other/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,E–M,heading_only,en_EN/task/roe_quit/non-complex.dita,en_EN/task/roe_dismissal/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,E–N,heading_only,en_EN/task/roe_quit/non-complex.dita,en_EN/task/roe_loa/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,E–F,heading_only,en_EN/task/roe_quit/non-complex.dita,en_EN/task/completing_roe_fishing_roe/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,E–S,heading_only,en_EN/task/roe_quit/non-complex.dita,en_EN/task/completing_roe_strike_lockout/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,G–K,heading_only,en_EN/task/roe_retirement/non-complex.dita,en_EN/task/roe_other/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,G–M,heading_only,en_EN/task/roe_retirement/non-complex.dita,en_EN/task/roe_dismissal/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,G–N,heading_only,en_EN/task/roe_retirement/non-complex.dita,en_EN/task/roe_loa/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,G–F,heading_only,en_EN/task/roe_retirement/non-complex.dita,en_EN/task/completing_roe_fishing_roe/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,G–S,heading_only,en_EN/task/roe_retirement/non-complex.dita,en_EN/task/completing_roe_strike_lockout/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,K–M,heading_only,en_EN/task/roe_other/non-complex.dita,en_EN/task/roe_dismissal/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,K–N,heading_only,en_EN/task/roe_other/non-complex.dita,en_EN/task/roe_loa/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,K–F,heading_only,en_EN/task/roe_other/non-complex.dita,en_EN/task/completing_roe_fishing_roe/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,K–S,heading_only,en_EN/task/roe_other/non-complex.dita,en_EN/task/completing_roe_strike_lockout/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,M–N,heading_only,en_EN/task/roe_dismissal/non-complex.dita,en_EN/task/roe_loa/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,M–F,heading_only,en_EN/task/roe_dismissal/non-complex.dita,en_EN/task/completing_roe_fishing_roe/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,M–S,heading_only,en_EN/task/roe_dismissal/non-complex.dita,en_EN/task/completing_roe_strike_lockout/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,N–F,heading_only,en_EN/task/roe_loa/non-complex.dita,en_EN/task/completing_roe_fishing_roe/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,N–S,heading_only,en_EN/task/roe_loa/non-complex.dita,en_EN/task/completing_roe_strike_lockout/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex,F–S,heading_only,en_EN/task/completing_roe_fishing_roe/non-complex.dita,en_EN/task/completing_roe_strike_lockout/non-complex.dita,0.0,inherited_context_difference,0,0,,,,True,True,False,True,True,True
Step by step / Non-complex / Linking the ROE and matching employment,C–E,template_variant_candidate,en_EN/task/roe_rts/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_quit/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.972973,numbers|inherited_context_difference|document_local_step_reference,8,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,C–G,partial_overlap_observed,en_EN/task/roe_rts/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_retirement/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,1.0,inherited_context_difference|document_local_step_reference,11,53,"In RCM, review the Search / Correct - Results screen to determine if the ROE in the ROE RFS Action WI is the one with the same employer’s name and the LDP closest to the LDW for one of the periods of employment on the Matching POE list in the ROE RFS Action WI in NWS:",/taskbody/steps[1]/step[3]/cmd[1],/taskbody/steps[1]/step[3]/cmd[1],True,True,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,C–K,template_variant_candidate,en_EN/task/roe_rts/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_other/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.959459,numbers|inherited_context_difference|document_local_step_reference,8,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,C–M,template_variant_candidate,en_EN/task/roe_rts/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_dismissal/creating_a_link_between_the_roe_and_a_m_126a1c29_non-complex.dita,0.972973,numbers|inherited_context_difference|document_local_step_reference,9,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,C–N,exact_resolved_section,en_EN/task/roe_rts/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_loa/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,1.0,inherited_context_difference|document_local_step_reference,12,53,"In RCM, review the Search / Correct - Results screen to determine if the ROE in the ROE RFS Action WI is the one with the same employer’s name and the LDP closest to the LDW for one of the periods of employment on the Matching POE list in the ROE RFS Action WI in NWS:",/taskbody/steps[1]/step[3]/cmd[1],/taskbody/steps[1]/step[3]/cmd[1],True,True,False,True,True,True
Step by step / Non-complex / Linking the ROE and matching employment,C–F,template_variant_candidate,en_EN/task/roe_rts/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/completing_roe_fishing_roe/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.972973,numbers|reference_targets|inherited_context_difference|document_local_step_reference,10,53,"In RCM, review the Search / Correct - Results screen to determine if the ROE in the ROE RFS Action WI is the one with the same employer’s name and the LDP closest to the LDW for one of the periods of employment on the Matching POE list in the ROE RFS Action WI in NWS:",/taskbody/steps[1]/step[3]/cmd[1],/taskbody/steps[1]/step[3]/cmd[1],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,C–S,template_variant_candidate,en_EN/task/roe_rts/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/completing_roe_strike_lockout/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.972973,numbers|inherited_context_difference|document_local_step_reference,9,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,E–G,template_variant_candidate,en_EN/task/roe_quit/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_retirement/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.972973,numbers|inherited_context_difference|document_local_step_reference,9,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,E–K,template_variant_candidate,en_EN/task/roe_quit/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_other/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.959459,numbers|inherited_context_difference|document_local_step_reference,9,53,"In RCM, review the Search / Correct – Results screen to determine if the ROE in the ROE RFS Action WI is the one with the same employer’s name and the LDP closest to the LDW for one of the periods of employment on the Matching POE list in the ROE RFS Action WI in NWS:",/taskbody/steps[1]/step[3]/cmd[1],/taskbody/steps[1]/step[3]/cmd[1],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,E–M,template_variant_candidate,en_EN/task/roe_quit/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_dismissal/creating_a_link_between_the_roe_and_a_m_126a1c29_non-complex.dita,0.972973,numbers|inherited_context_difference|document_local_step_reference,10,53,"In RCM, review the Search / Correct – Results screen to determine if the ROE in the ROE RFS Action WI is the one with the same employer’s name and the LDP closest to the LDW for one of the periods of employment on the Matching POE list in the ROE RFS Action WI in NWS:",/taskbody/steps[1]/step[3]/cmd[1],/taskbody/steps[1]/step[3]/cmd[1],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,E–N,template_variant_candidate,en_EN/task/roe_quit/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_loa/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.972973,numbers|inherited_context_difference|document_local_step_reference,8,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,E–F,template_variant_candidate,en_EN/task/roe_quit/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/completing_roe_fishing_roe/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.972973,numbers|reference_targets|inherited_context_difference|document_local_step_reference,9,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,E–S,template_variant_candidate,en_EN/task/roe_quit/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/completing_roe_strike_lockout/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.972973,numbers|inherited_context_difference|document_local_step_reference,10,53,"In RCM, review the Search / Correct – Results screen to determine if the ROE in the ROE RFS Action WI is the one with the same employer’s name and the LDP closest to the LDW for one of the periods of employment on the Matching POE list in the ROE RFS Action WI in NWS:",/taskbody/steps[1]/step[3]/cmd[1],/taskbody/steps[1]/step[3]/cmd[1],False,False,False,False,False,True
Step by step / Non-complex / Linking the ROE and matching employment,G–K,template_variant_candidate,en_EN/task/roe_retirement/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,en_EN/task/roe_other/linking_the_roe_and_the_matching_period_f71580ff_non-complex.dita,0.959459,numbers|inherited_context_difference|document_local_step_reference,9,35,"If the ROE is not for the same employer or the LDP on the ROE is clearly not a good match to the LDW for one of the periods of employment, go to step 5.",/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],/taskbody/steps[1]/step[3]/info[2]/ul[1]/li[3],False,False,False,False,False,True
