item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
7735,13950,KMT:dita_body:391da7bc2332ca7906c9,ORT:dita_body:4178db6e0483642d783e,0.6958613395690918,0.99084914,duplicate/semantic duplicate,"Both passages provide instructions on how to intercept a payment using similar steps and terminology, even though they are worded differently. They cover the same process and actions required to intercept a payment.",True,llm_borderline,reviewed,dita_taskbody,en/KA-05517_EN/ka-05517_intercept_a_payment.dita,Intercept a payment,en,en/KA-05517_EN/ka-05517_intercept_a_payment.dita,en/KA-05517_EN/ka-05517_intercept_a_payment.dita#/taskbody,,en/common_notes/note_3628.dita#note_3628/reuse_note_3628|en/common_notes/note_4375.dita#note_4375/reuse_note_4375|en/common_notes/note_4376.dita#note_4376/reuse_note_4376,dita_taskbody,en_EN/task/actioning_riddp_ipoc/intercepting_a_payment_ipoc.dita,Intercepting a payment,en,en_EN/task/actioning_riddp_ipoc/intercepting_a_payment_ipoc.dita,en_EN/task/actioning_riddp_ipoc/intercepting_a_payment_ipoc.dita#/taskbody,,,"To intercept a payment online using the Standard Payment System (SPS), proceed as follows: Access SPS. Refer to the Standard Payment System user guide External link . Standard Payment System user guide Under Main Menu select Payment Enquiry and under Screen select Payment Information Enquiry . Enter the client's Payee Account Number : To view CPP payments, enter the 12-digit Client Identifier number from the payee's Overview screen in CPMS . To view OAS payments, enter the client's 9-digit SIN, OAS account number, IA account number or their Client ID. Click on the payment's Payment Reference Number to select the applicable payment to intercept. Scroll to the bottom of the screen to confirm the Payment Status (e.g. Ready for Extract , Redeemed or Cancelled ). If the Attempt status is Ready for Extract at the top of the screen, you must: under Main Menu , select Regular Payment Processing ; under Screen select Intercept Payment ; and click GO . Click CONFIRM . To verify if the payment has been intercepted, repeat steps 6 to 8 above.","Select Regular Payment Processing from Main Menu and select Intercept Payment from Screen , and complete as follows: PRN: Enter the 12-digit payment reference number. Select Go . The following message appears at the top of the screen: Press Confirm to confirm intercept of payment. Select Confirm . The following message appears at the top of the screen: Payment has been intercepted. Determine if the intercepted payment must be replaced or cancelled: If the payment must be replaced, go to Replacing a payment to a client . Replacing a payment to a client If the payment must be cancelled, wait until the following day for the payment status to change to Returned . Go to step 4. Note"
1794,15849,KMT:dita_body:f4445dfb0ce035c3b8e1,ORT:dita_body:87f89be195f679e6fb50,0.6921391487121582,0.9950269,duplicate/semantic duplicate,"Both passages discuss reasons for returned payments, with overlapping details about payee issues, such as deceased payees and incorrect names. They provide similar information regarding the processes and implications of returned payments, albeit with different wording and some additional context in Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-01793_EN/ka-01793_returned_payments.dita,Returned payments,en,en/KA-01793_EN/ka-01793_returned_payments.dita,en/KA-01793_EN/ka-01793_returned_payments.dita#/conbody,,,dita_conbody,en_EN/task/arpa_dd/reasons_for_a_returned_direct_deposit_payment.dita,Reasons for a returned direct deposit payment,en,en_EN/task/arpa_dd/reasons_for_a_returned_direct_deposit_payment.dita,en_EN/task/arpa_dd/reasons_for_a_returned_direct_deposit_payment.dita#/conbody,,,"Payments are commonly returned for one of the following reasons: The payee's entitlement ceases (e.g. a beneficiary dies, a survivor receiving OAS benefits remarries, a surviving child receiving CPP benefits who is over the age of 18 and leaves school). The payee died, and the estate cannot cash the payment as it was originally issued to the client. There is a change of payee (e.g. a trustee dies). The payee's address changed or the payee cannot be located. The payee's name changed (e.g. the payee marries or remarries). The payee's name is incorrect. The payee's bank account number changed. The payee's bank account is closed, frozen or transferred to another financial institution. The payee receives an original payment and its duplicate one and returns one of the two payments; The bank deems a cheque to be stale-dated. The Department stops or recalls a payment. The client requests to have their benefit cancelled. The Imaging and Receiver General Operations Directorate records all returned payments in SPS. The Payment Information Status indicates Outstanding and the Payment Attempt Status indicates Returned with a return Reason Code .","The following are the most common reasons for a returned direct deposit payment, displayed in the Payment Attempt Status section in SPS: Payee deceased When a payment is returned because the client is deceased, the IPOC officer refers the case to a processing officer. Incorrect payee name Banks can refuse to deposit a payment when the payee name is different than the client’s current name on the account that applies. Payments requiring a payee name change cannot be replaced. Instead, they must be cancelled and reissued. The IPOC officer refers the file to a processing officer. Customer initiated return Clients may refuse a payment because they are not entitled to the payment or would like it applied to an outstanding overpayment (OP). This requires a payment cancellation. The IPOC officer refers the file to a processing officer. Auto pulled SPS prevents a direct deposit payment from being issued to a bank account when 3 previous direct deposit payments were rejected for the same account. This is called an autopull. SPS automatically pulls any payments destined for the account until the client’s direct deposit information is verified. The IPOC officer confirms the direct deposit information with the client and replaces the payment. SPS automatically removes the autopull when the payment is replaced. Note Payments with w/c beginning with 0 — Benefit repayment adjustment calculation (BRAC) refund payments and PSCD credits When a BRAC refund payment or a PSCD credit is returned, the IPOC SN Returned Payment WI displays the payment week as a 4-digit w/c starting with a 0 (e.g. 0119 for tax year 2019). The Manual Pay tab in FTS also shows the payment status B - Benefit repayment or D - Credit refund (PSCD) . The officer selects the appropriate BPC based on the w/c indicated on the IPOC SN Returned Payment WI, as necessary. If there are multiple BPCs for the same year, the officer selects the BPC of the last payment made in the appropriate tax year."
3608,22670,KMT:dita_body:65edd2db1b8c92b7ba4d,ORT:dita_body:0cf36328401ec1b9193d,0.6920231580734253,0.9976489,one passage included in another,"Passage 2 provides substantive information about the process of requesting a reconsideration, which is included in the broader context of Passage 1 that mentions processing a request for reconsideration.",True,llm_borderline,reviewed,dita_conbody,en/KA-04389_EN/ka-04389_reconsideration.dita,Reconsideration,en,en/KA-04389_EN/ka-04389_reconsideration.dita,en/KA-04389_EN/ka-04389_reconsideration.dita#/conbody,,,dita_conbody,en_EN/task/performingar/summary.dita,Summary,en,en_EN/task/performingar/summary.dita,en_EN/task/performingar/summary.dita#/conbody,,,"For more information on processing a request for reconsideration, Reconsideration (Scenario)",Summary: Clients and employers can request a reconsideration under EIA 112 of a decision made on a claim by submitting a request for reconsideration. The officer processes the request for reconsideration to ensure that the decisions made on the file follow the appropriate legislation and policies. EIA 112
7327,11691,KMT:dita_body:b0236e3c35da0ec5b391,ORT:dita_body:fce872cb4580139118c0,0.6905158162117004,0.97017723,one passage included in another,"Passage 1 provides detailed information about the process of submitting a request for reconsideration through the Client Portal, including the automatic actions taken by Cúram. Passage 2 summarizes this by stating that procedures have been updated and a new task has been created for the same process, indicating that the information in Passage 1 is included within the broader context of Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-05466_EN/ka-05466_request_for_reconsideration_updated.dita,Request for reconsideration Updated,en,en/KA-05466_EN/ka-05466_request_for_reconsideration_updated.dita,en/KA-05466_EN/ka-05466_request_for_reconsideration_updated.dita#/conbody,,en/common_notes/note_4007.dita#note_4007/reuse_note_4007,dita_conbody,en_EN/site/dossier/nouve-maj-demande-lae112_new-upd-request-eia112/summary.dita,Summary,en,en_EN/site/dossier/nouve-maj-demande-lae112_new-upd-request-eia112/summary.dita,en_EN/site/dossier/nouve-maj-demande-lae112_new-upd-request-eia112/summary.dita#/conbody,,,"Clients can submit a request for a reconsideration through the Client Portal when they disagree with a decision made on their case. When a client submits a request for a reconsideration in the Client Portal, Cúram automatically: displays a corresponding reconsideration flag on the Context Panel for the Person or Prospect Person Record and associated cases for the client; and creates a Client Portal - Request for Reconsideration task in the appropriate work queue. For guidance to process a request for a reconsideration, Reconsideration (Scenario)",Procedures have been updated and a new task has been created for when a client submits a request for reconsideration for a claim that is in Cúram.
1365,14719,KMT:dita_body:23370b2caa0ee34c1e76,ORT:dita_body:3bd17347a439484746bb,0.6895583868026733,0.9968101,duplicate/semantic duplicate,"Both passages discuss the concept of mitigating circumstances in the context of misrepresentation, detailing how they are considered in determining penalties. They provide similar information about the need to review circumstances and their impact on penalty amounts, despite some differences in wording and specific details.",True,llm_borderline,reviewed,dita_conbody,en/KA-01689_EN/ka-01689_mitigating_circumstances.dita,Mitigating circumstances,en,en/KA-01689_EN/ka-01689_mitigating_circumstances.dita,en/KA-01689_EN/ka-01689_mitigating_circumstances.dita#/conbody,,,dita_conbody,en_EN/task/adjudicating_em_mpwl/mitigating_circumstances.dita,Mitigating circumstances,en,en_EN/task/adjudicating_em_mpwl/mitigating_circumstances.dita,en_EN/task/adjudicating_em_mpwl/mitigating_circumstances.dita#/conbody,,,"Once it is determined that an individual has knowingly misrepresented, mitigating circumstances must be considered. Mitigating circumstances are situations, facts or actions that can offer some explanation of the individual's actions and lead to a possible reduction of the penalty amount. Although these circumstances offer some explanation, they do not excuse the misrepresentation. The Integrity Services Branch (ISB) will investigate the information surrounding these mitigating circumstances and will clearly document them in their Report of Investigation (ROI). The ISB will not take mitigating circumstances into consideration when making a recommendation to impose a penalty. However, you must consider the mitigating circumstances when determining the penalty amount. For more information, refer to Suspected Fraud and/or Misrepresentation (Policy) and Suspected Fraud and/or Misrepresentation (Policy) Assessing Mitigating Circumstances (Action)","The Level 2 agent must review all documents, facts and information on file to determine whether there are mitigating circumstances that could reduce the sanction for the misrepresentation. The existence of mitigating circumstances must never be assumed. There must be a clear indication that such circumstances exist. Mitigating circumstances usually relate to the time when the misrepresentation occurred, but there are some that may exist up to and including the time the case is being reviewed by an adjudicator or even after the decision has been reached. A percentage value is assigned to the mitigating circumstances. When calculating the penalty amount, the maximum penalty amount based on the level of misrepresentation is reduced by the percentage value of the mitigating circumstances."
406,12149,KMT:dita_body:69effd8a1d5030699727,ORT:dita_body:00fbfa630b177ba565fe,0.6893812417984009,0.9863046,duplicate/semantic duplicate,"Both passages describe the assistance measure in Quebec, detailing the role and limitations of assistants, the process of registration with the Curateur public, and the verification through the Public register of assistants. They convey the same essential information, albeit with different wording and structure.",True,llm_borderline,reviewed,dita_conbody,en/KA-01184_EN/ka-01184_assistants_in_quebec_updated.dita,Assistants (in Québec) Updated,en,en/KA-01184_EN/ka-01184_assistants_in_quebec_updated.dita,en/KA-01184_EN/ka-01184_assistants_in_quebec_updated.dita#/conbody,,en/common_notes/note_0224.dita#note_0224/reuse_note_0224,dita_conbody,en_EN/site/dossier/upd-writte-tpr-ofi/generic.dita,Generic,en,en_EN/site/dossier/upd-writte-tpr-ofi/generic.dita,en_EN/site/dossier/upd-writte-tpr-ofi/generic.dita#/conbody,,,"The assistance measure allows a person experiencing a difficulty to be assisted free of charge by one or two people of their choice. Officially recognized by the Curateur public du Québec, the assistant can then communicate with third parties (government services, financial institutions, businesses, service providers and professionals) on behalf of the assisted person. Assistants cannot sign or make decisions on behalf of applicants or clients. As an authorized contact, their scope is limited to communication. The authority of an assistant is similar to the authority granted to an individual through a Consent to Communicate Information to an Authorized Person (ISP-1603) form. Duration and termination The assistant is recognized for a maximum period of 3 years. After this period, a new application must be submitted to have the same person or up to 2 new persons recognized for an additional 3-year period. However, the assistance measure can be terminated at any time before the end of the three years in any of the following situations: at the request of the assisted person; when the Curateur public du Québec is informed that the assistant ceases to act; upon the death of the assisted person or the assistant; upon institution of a tutorship for the assisted person or for their assistant; following the homologation of the assisted person's or the assistant's protection mandate; following the appointment of a temporary representative for the assistant; or when the Curateur public du Québec decides to terminate it. Verification Assistants recognized by the Curateur public du Québec are officially registered in the Public register of assistants. You must consult the Public register of assistants whenever an assistant comes forward to communicate on behalf of the client. This register allows you to verify the identity of any assistant when they contact you to obtain information on behalf of the assisted person. Consulting the Public register of assistants is the only way to verify if an assistant is registered and if their recognition is still valid. To access the Public register of assistants, you will need the first and last name of the assistant and the measure number that the assistant will provide. The assistant will also be required to obtain and provide you with a security code. This code is valid for 72 hours and will allow you to see the identity (first and last name) of the assisted person. To verify the identity of an assistant when they contact you, refer to Public register of assistants External link . Public register of assistants","The assistance measure in the province of Quebec is a program that allows a client to designate an individual as a registered assistant. The client submits an application directly to the Curateur public, which allows the assistant’s name to appear in the Public register of assistants. The registered assistant can obtain third party information in the same way as an individual authorized by the client with the Access to information: INS3124 Individual’s consent to disclosure or use — Form. Using the Public register of assistants, the officer validates the official recognition of the assistant. Being an approved assistant is not the equivalent of being a representative under the Representative: INS3280 Appointment — Form, but rather, it means being an authorized third party. Related tasks in the EI ORT have been updated to reflect this new regional consideration for the province of Quebec."
357,8715,KMT:dita_body:9808f3123d07b40251a3,ORT:dita_body:d8959b222048d03c73d4,0.6887422800064087,0.9711306,conflicting information,"Passage 1 suggests that entitlement to benefits may be impacted by incarceration, while Passage 2 states that a client who is an inmate is not eligible for any EI benefits during incarceration. These statements present mutually incompatible claims regarding the impact of incarceration on benefit eligibility.",True,llm_borderline,reviewed,dita_conbody,en/KA-01151_EN/ka-01151_is_the_applicant_incarcerated.dita,Is the applicant incarcerated?,en,en/KA-01151_EN/ka-01151_is_the_applicant_incarcerated.dita,en/KA-01151_EN/ka-01151_is_the_applicant_incarcerated.dita#/conbody,,,dita_conbody,en_EN/activity/incarceration/summary.dita,Summary,en,en_EN/activity/incarceration/summary.dita,en_EN/activity/incarceration/summary.dita#/conbody,,,Entitlement to benefits may be impacted if the client is incarcerated. Incarceration—Limiting Payment of OAS Pension and Benefits (Scenario),"Summary: A client who is an inmate of a penal institution is not eligible for any kind of EI benefit during the period of incarceration in a prison or similar establishment, even if the client reports being available for work."
970,20088,KMT:dita_body:257e7afbb26ef69867be,ORT:dita_body:25ced0320cecdd44a37b,0.6881064176559448,0.99632853,one passage included in another,"Passage 1 provides general guidance on validating the client's Date of Birth against SIR, CPP, or OAS records, while Passage 2 specifies a scenario where a SIR Validation is created due to a mismatch in DOB on the EI application and SIR. The information in Passage 2 is a specific instance of the broader guidance provided in Passage 1.",True,llm_borderline,reviewed,dita_conbody,en/KA-01544_EN/ka-01544_summary.dita,Summary,en,en/KA-01544_EN/ka-01544_summary.dita,en/KA-01544_EN/ka-01544_summary.dita#/conbody,,,dita_conbody,en_EN/task/dob_non_match/summary.dita,Summary,en,en_EN/task/dob_non_match/summary.dita,en_EN/task/dob_non_match/summary.dita#/conbody,,,"This procedure provides guidance on how to validate the client's Date of Birth (DOB) to ensure that it matches Social Insurance Registry (SIR), CPP or OAS records.",Summary: A SIR Validation (SIR) WI is created when the client’s date of birth (DOB) on the EI application does not match the DOB in the Social Insurance Registry (SIR).
4194,14114,KMT:dita_body:8824379da13f4ff014da,ORT:dita_body:3af1e52ef579f538d858,0.6875988841056824,0.99599767,conflicting information,"Passage 1 states that the PSCD system replaced DARS effective April 6, 2021, while Passage 2 claims that the replacement occurred on April 1, 2021. This discrepancy in the effective date of the replacement constitutes conflicting information.",True,llm_borderline,reviewed,dita_conbody,en/KA-04602_EN/ka-04602_summary.dita,Summary,en,en/KA-04602_EN/ka-04602_summary.dita,en/KA-04602_EN/ka-04602_summary.dita#/conbody,,,dita_conbody,en_EN/task/actioning_yearly_tax_reports/replacing_dars_with_pscd.dita,Replacing DARS with PSCD,en,en_EN/task/actioning_yearly_tax_reports/replacing_dars_with_pscd.dita,en_EN/task/actioning_yearly_tax_reports/replacing_dars_with_pscd.dita#/conbody,,,"The Public Sector Collections and Disbursements (PSCD) system replaced the Departmental Accounts Receivable System (DARS) effective April 6, 2021.","On April 1, 2021, the PSCD financial system replaced DARS to process all debts. Only the outstanding balances of accounts in DARS were converted to PSCD. All non-converted debts (i.e. paid in full, written off or deleted) and the paid portion of partially converted debts remain in DARS. Officers can refer to DARS as a read-only system to access the historical data. When creating a manual T4E for tax year 2021 or earlier, the IPOC officer reviews DARS to determine if payments or payment adjustments were processed and to check whether a credit refund balance was applied on or before March 31, 2021. If the credit balance was reduced with a TC50 or TC51 type 100 transaction, these amounts can be added to the client’s earnings."
5366,14719,KMT:dita_body:9bdaa0121b2c5c46dbbd,ORT:dita_body:3bd17347a439484746bb,0.6871666312217712,0.9986306,one passage included in another,"Passage 1 states that mitigating circumstances need to be assessed to determine the reduction to a penalty amount, which is a general statement. Passage 2 provides a detailed explanation of how mitigating circumstances are reviewed and applied in the context of reducing sanctions for misrepresentation, including specific processes and considerations. Therefore, the information in Passage 1 is included within the broader context of Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-04984_EN/ka-04984_summary.dita,Summary,en,en/KA-04984_EN/ka-04984_summary.dita,en/KA-04984_EN/ka-04984_summary.dita#/conbody,,,dita_conbody,en_EN/task/adjudicating_em_mpwl/mitigating_circumstances.dita,Mitigating circumstances,en,en_EN/task/adjudicating_em_mpwl/mitigating_circumstances.dita,en_EN/task/adjudicating_em_mpwl/mitigating_circumstances.dita#/conbody,,,Mitigating circumstances need to be assessed to determine the reduction to be applied to a penalty amount.,"The Level 2 agent must review all documents, facts and information on file to determine whether there are mitigating circumstances that could reduce the sanction for the misrepresentation. The existence of mitigating circumstances must never be assumed. There must be a clear indication that such circumstances exist. Mitigating circumstances usually relate to the time when the misrepresentation occurred, but there are some that may exist up to and including the time the case is being reviewed by an adjudicator or even after the decision has been reached. A percentage value is assigned to the mitigating circumstances. When calculating the penalty amount, the maximum penalty amount based on the level of misrepresentation is reduced by the percentage value of the mitigating circumstances."
4967,10742,KMT:dita_body:fd6f9a91824ffddd5917,ORT:dita_body:a9a11a4320c0ffcf6b0f,0.687059760093689,0.9958016,one passage included in another,"Passage 2 provides additional context and details about the Common Reference Tool mentioned in Passage 1, specifically relating to new instructions for creating Claim Review WIs. Therefore, Passage 1's reference to the CRT is included within the broader information presented in Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-04843_EN/ka-04843_instructions_for_call_centre_staff.dita,Instructions for call centre staff,en,en/KA-04843_EN/ka-04843_instructions_for_call_centre_staff.dita,en/KA-04843_EN/ka-04843_instructions_for_call_centre_staff.dita#/conbody,,,dita_conbody,en_EN/site/dossier/info-changes-cc-rp-crwi/summary.dita,Summary,en,en_EN/site/dossier/info-changes-cc-rp-crwi/summary.dita,en_EN/site/dossier/info-changes-cc-rp-crwi/summary.dita#/conbody,,,Refer to the Common Reference Tool (CRT),New instructions have been added to the Common Reference Tool for the creation of Claim Review (CR) WIs when a new issue on a continuing claim is referred to the processing centre. Common Reference Tool
200,17217,KMT:dita_body:de13ddca8c5461189357,ORT:dita_body:e69b99a50ea9f7ee863d,0.6864740252494812,0.9929529,one passage included in another,"Passage 1 outlines the procedure for changing or updating address or direct deposit information, while Passage 2 discusses the same topic but includes additional details about the officer's responsibilities and references to other procedures. The substantive information about changing address and direct deposit in Passage 1 is contained within the broader context of Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-01080_EN/ka-01080_summary.dita,Summary,en,en/KA-01080_EN/ka-01080_summary.dita,en/KA-01080_EN/ka-01080_summary.dita#/conbody,,,dita_conbody,en_EN/task/change_address_ooc/other_considerations.dita,Other considerations,en,en_EN/task/change_address_ooc/other_considerations.dita,en_EN/task/change_address_ooc/other_considerations.dita#/conbody,,,This procedure explains how to change or update address or direct deposit information when a client or their authorized legal representative makes a request or provides information on a new benefit application.,"When clients provide a new residential address, they may also report a change in their direct deposit. The officer must refer to Direct deposit . Direct deposit Updates to claimant’s reports may be necessary when clients report a change of address. The officer must refer to Inputting a claimant’s report . Inputting a claimant’s report"
5350,10961,KMT:dita_body:16563105bc93e7f5dd2d,ORT:dita_body:48488146867f8bba38d7,0.6855112314224243,0.95170873,one passage included in another,"Passage 2 provides specific details about affected areas and additional services related to the mail delivery issues mentioned in Passage 1. The information in Passage 1 is broader and includes a general update about the situation, while Passage 2 includes specific postal codes and actions being taken for those affected, which are encompassed within the context of the issues described in Passage 1.",True,llm_borderline,reviewed,dita_conbody,en/KA-04974_EN/ka-04974_whats_new.dita,What's new,en,en/KA-04974_EN/ka-04974_whats_new.dita,en/KA-04974_EN/ka-04974_whats_new.dita#/conbody,,,dita_conbody,en_EN/site/dossier/information_forest_fires_in_bc_measures_c27fcb7a/generic.dita,Generic,en,en_EN/site/dossier/information_forest_fires_in_bc_measures_c27fcb7a/generic.dita,en_EN/site/dossier/information_forest_fires_in_bc_measures_c27fcb7a/generic.dita#/conbody,,,"Canada Post is experiencing issues with the delivery of mail for some communities and regions in multiple provinces due to flooding. As the situation is evolving quickly, Canada Post will regularly update their Delivery service alert page with updated information on the affected communities. To learn more about which destinations are impacted, please visit please visit Canada Post Delivery service alerts page. Canada Post Delivery service alerts Any cheques destined to an affected area will follow the delivery contingency in place for that community.","Affected areas include communities with postal codes V0K 1Z0 and V0K 0B1 . Mail is presently being kept in a safe location in Kamloops. For the latest list of affected communities, the agent refers to the Canada Post website. Canada Post Some clients may be waiting for payments from the Government of Canada. Residents of the affected communities can register for free to the mail forwarding service with Canada Post. The agent will be informed of how the destroyed checks will be replaced and how mail will be delivered to affected clients as this information becomes available."
7646,26218,KMT:dita_body:9d494edb758a8c50dde0,ORT:dita_body:30de0debd56533a76e1d,0.6851844787597656,0.9793678,conflicting information,"Passage 1 states that a request for reconsideration must be submitted within 90 days of the decision letter, while Passage 2 claims it must be submitted within 30 days of the notice of decision. This presents mutually incompatible claims regarding the time frame for submitting a request for reconsideration.",True,llm_borderline,reviewed,dita_conbody,en/KA-05504_EN/ka-05504_what_you_need_to_know.dita,What you need to know,en,en/KA-05504_EN/ka-05504_what_you_need_to_know.dita,en/KA-05504_EN/ka-05504_what_you_need_to_know.dita#/conbody,,en/common_notes/note_4298.dita#note_4298/reuse_note_4298|en/common_notes/note_4299.dita#note_4299/reuse_note_4299,dita_taskbody,en_EN/task/verbal_communication/decision_maintained_level_2.dita,Decision maintained,en,en_EN/task/verbal_communication/decision_maintained_level_2.dita,en_EN/task/verbal_communication/decision_maintained_level_2.dita#/taskbody,,,"Clients can submit a request for reconsideration anytime they disagree with a decision made on their case. The client must submit a request for reconsideration within 90 days of the date of the decision letter from Service Canada. The request for reconsideration can be submitted using the Request for Reconsideration of an Old Age Security Decision (ISP-3134) form or online through the client portal. When a client submits a request for reconsideration from the client portal, a request for reconsideration task is created in the appropriate work queue. Cúram automatically displays a corresponding reconsideration flag on the context panel for the Person or Prospect Person and associated case for the client. When a written request for reconsideration is processed, a task is created in Cúram that shows the client's SIN or Cúram Reference Number, the client's name, and Request for Reconsideration for the Type. The request is also listed as an attachment under the Contacts tab. You must manually add a flag to the client's profile to indicate it is under reconsideration. When the reconsideration is closed, you must remove the flag. When there is a reconsideration on an account with an overpayment that resulted from the decision the client is requesting the reconsideration for, recovery action must be deferred if it has not been initiated. If recovery has already been initiated, then it must be suspended until the outcome of the reconsideration, or the appeal is known. You should manually de-activate a payment correction or overpayment (manual) case deduction for a departmental liability.","Explain the right to submit a request for reconsideration and define the appropriate time frames: If the claim is not established at the time of the verbal communication, advise the client to wait until he or she has received the notice of decision before submitting a request for reconsideration. If the claim is established at the time of the verbal communication, the client may file a request for reconsideration immediately. The client must submit a request for reconsideration in writing and must provide the following information: the name, SIN or business number, address and telephone number of the person making the request the date on which the decision was communicated to them the reasons for requesting a reconsideration of the decision any relevant information that was not previously provided to Service Canada The request for reconsideration must be submitted within 30 days of the notice of decision. Determine if you are actioning an ADJ WI for which you have completed Resolve Issue screens: If yes, go to step 3. If no, go to step 4. In NWS, on the Resolve Issue tab of the ADJ WI, complete the Verbal Communication of Decision screen as follows: Select Client advised, decision maintained . Select Continue . Go to step 5. In NWS, add the communication of decision by telephone to the ROD. Complete the following fields: Disqualification and disentitlement: Select the appropriate option. Action taken: Select the appropriate option: Client contacted, decision maintained . Client contacted, revised decision maintained . Date: Select the date of the verbal communication. Select OK . Return to the previous task to complete the ADJ WI."
5088,9724,KMT:dita_body:b8549ff7c7f5ac87971e,ORT:dita_body:413557dc2401f386d1ba,0.6850627064704895,0.9592462,one passage included in another,"Passage 1 provides an overview of updated payment office addresses for specific provinces, while Passage 2 lists detailed addresses for various locations, including those mentioned in Passage 1. Therefore, the information in Passage 1 is included within the broader context of Passage 2.",True,llm_borderline,reviewed,dita_conbody,en/KA-04877_EN/ka-04877_whats_new.dita,What's new,en,en/KA-04877_EN/ka-04877_whats_new.dita,en/KA-04877_EN/ka-04877_whats_new.dita#/conbody,,,dita_refbody,en_EN/common_tables/table_c_0583.dita,Table,en,en_EN/common_tables/table_c_0583.dita,en_EN/common_tables/table_c_0583.dita#/refbody,,,"The addresses for payment offices in Alberta, Manitoba, Newfoundland and Labrador, Nova Scotia, Saskatchewan and International Operations have been updated. The payment office addresses for British Columbia, New Brunswick, Prince Edward Island, Ontario, Québec and National Headquarters remain the same.","IPOC, province or territories Address St. John’s (requests from Newfoundland and Labrador) 40 Mews Place PO Box 8548 St. John’s, Newfoundland A1B 3P3 Moncton (requests from Nova Scotia, Prince Edward Island and New Brunswick) 95 Foundry Street Suite 310 PO Box 5003 Moncton, New Brunswick E1C 8R5 Montreal (requests from Quebec) 540 d’Avaugour Street PO Box 60 Boucherville, Quebec J4B 5E6 Belleville (requests from Ontario) 494 Dundas Street East PO Box 4500 Belleville, Ontario K8N 5C1 Western Canada and Territories (requests from British Columbia, Yukon, Manitoba, Saskatchewan, Alberta, Northwest Territories and Nunavut) 400-555 Hastings Street West Fourth floor Vancouver, British Columbia V6B 1M1"
7736,17078,KMT:dita_body:ea735d874842606de2c4,ORT:dita_body:e2359f62a6f2ee0e1767,0.6837310194969177,0.9692265,conflicting information,"Passage 1 describes a process for redirecting or reissuing a payment that has been intercepted, while Passage 2 states that a cancelled payment cannot be replaced in SPS and must be reissued as a new payment. This presents conflicting information regarding the handling of cancelled payments.",True,llm_borderline,reviewed,dita_taskbody,en/KA-05517_EN/ka-05517_redirect_or_reissue_a_payment_in_sps.dita,Redirect or reissue a payment in SPS,en,en/KA-05517_EN/ka-05517_redirect_or_reissue_a_payment_in_sps.dita,en/KA-05517_EN/ka-05517_redirect_or_reissue_a_payment_in_sps.dita#/taskbody,,,dita_conbody,en_EN/task/cancelling_payment_mps/reissuing_a_cancelled_payment.dita,Reissuing a cancelled payment,en,en_EN/task/cancelling_payment_mps/reissuing_a_cancelled_payment.dita,en_EN/task/cancelling_payment_mps/reissuing_a_cancelled_payment.dita#/conbody,,,"To redirect or reissue a payment that has been intercepted, proceed as follows: Access SPS. Refer to the Standard Payment System user guide External link . Standard Payment System user guide Under Main Menu select Regular Payment Processing and under Screen select Correct Input Errors . Enter the 12-digit number of the Payment Reference Number and click GO . To complete this action, the Payment Attempt Status must be Ready for Extract or Awaiting Correction . Enter the correct address and postal code, banking information or payment amount, click SUBMIT . To confirm the action, click CONFIRM . To cancel the action, click CANCEL .","A request to reissue a payment can be received at the same time as the request for cancellation (i.e. on the same MM06) or after the cancellation process has been started. Once a payment has been cancelled, all information related to that payment is removed. This is why a cancelled payment cannot be replaced in SPS. It must be reissued as a new payment. To reissue the payment for a blocked, archived or active MPS claim, the IPOC officer completes a Claimant’s Reports (T072) transaction."
