item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
3673,4002,dita_document:77702445d83b674dfc9e,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.9 in Passage 1 and 4.8 in Passage 2), which creates a conflict in the information provided.",True,llm_borderline,reviewed,dita_document,KA-05096_note_0004.dita,Note,,,KA-05096_note_0004.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3676,4002,dita_document:84a52d9d5f75e8baf7cb,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date. However, they conflict on the specific section number to refer to, with Passage 1 citing section 4.9 and Passage 2 citing section 4.8.",True,llm_borderline,reviewed,dita_document,KA-05096_note_0007.dita,Note,,,KA-05096_note_0007.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3777,4002,dita_document:75acab831ed4fbd4043e,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date. However, they conflict on the specific section number to refer to, with Passage 1 citing section 4.9 and Passage 2 citing section 4.8.",True,llm_borderline,reviewed,dita_document,KA-05108_note_0003.dita,Note,,,KA-05108_note_0003.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3779,4002,dita_document:5f5c33382e17a968b2cb,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.9 in Passage 1 and 4.8 in Passage 2), which creates a conflict in the information provided.",True,llm_borderline,reviewed,dita_document,KA-05108_note_0005.dita,Note,,,KA-05108_note_0005.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3796,4002,dita_document:6e7d679b2e7a3fc6283e,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date. However, they conflict on the specific section number to refer to, with Passage 1 citing section 4.9 and Passage 2 citing section 4.8.",True,llm_borderline,reviewed,dita_document,KA-05111_note_0003.dita,Note,,,KA-05111_note_0003.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3798,4002,dita_document:f2a4a72014e4ce88ceee,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.9 in Passage 1 and 4.8 in Passage 2), which creates a conflict regarding the correct section to reference.",True,llm_borderline,reviewed,dita_document,KA-05111_note_0005.dita,Note,,,KA-05111_note_0005.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3878,4002,dita_document:b3873ceeb8129197ca6b,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.9 in Passage 1 and 4.8 in Passage 2), which creates a conflict regarding the correct section to reference.",True,llm_borderline,reviewed,dita_document,KA-05119_note_0003.dita,Note,,,KA-05119_note_0003.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3880,4002,dita_document:3da214d431f42e68e4be,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.9 in Passage 1 and 4.8 in Passage 2), which creates a conflict in the information provided.",True,llm_borderline,reviewed,dita_document,KA-05119_note_0005.dita,Note,,,KA-05119_note_0005.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3889,4002,dita_document:4dfdc69647a3e0337bd8,dita_document:475009545395fc9a2104,0.995932400226593,0.9998841,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date. However, they conflict on the specific section number to refer to, with Passage 1 citing section 4.9 and Passage 2 citing section 4.8.",True,llm_borderline,reviewed,dita_document,KA-05120_note_0009.dita,Note,,,KA-05120_note_0009.dita,,,dita_document,KA-05131_note_0008.dita,Note,,,KA-05131_note_0008.dita,,,"Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.9.","Note Remarque : S’il n’y a pas de date protégée applicable, veuillez en aviser l’institution étrangère dans la section 4.8."
3082,3089,dita_document:ea3d4b6d467e8d1f7c59,dita_document:c170b16819db19c3ef16,0.9958981275558472,0.9997439,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-04857_note_0005.dita,Callout,,,KA-04857_note_0005.dita,,,dita_document,KA-04857_note_0012.dita,Callout,,,KA-04857_note_0012.dita,,,"Callout [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + (M7 × G)] ∕ R] × 0,7 Pour de plus amples renseignements sur la formule, consultez la section Formule de calcul de l'Attribution des gains pour invalidité ci-dessus.","Callout [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + (M7 × G)] ∕ R] × 0,7 Pour plus amples renseignements sur la formule, consultez la section Formule de calcul de l'Attribution des gains pour invalidité ci-dessus."
1251,1282,dita_document:e6421857a14812ea0549,dita_document:eb72aeaa92684a05e651,0.9957790970802308,0.99961925,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-01775_note_0021.dita,Note,,,KA-01775_note_0021.dita,,,dita_document,KA-01777_note_0020.dita,Note,,,KA-01777_note_0020.dita,,,"Note Remarque : Si une dérogation relative au droit a été ajoutée au compte parce que le revenu ne pouvait pas être validé et qu'il y a une tâche connexe ouverte, vous devez fermer la tâche même si elle n'a pas été résolue.","Note Remarque : Si une dérogation au droit a été ajoutée au compte parce que le revenu ne pouvait pas être validé et qu'une tâche connexe est ouverte, vous devez fermer la tâche même si elle n'a pas été résolue."
1251,3441,dita_document:e6421857a14812ea0549,dita_document:667ae1483924642e9f7c,0.9957790970802308,0.99961925,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-01775_note_0021.dita,Note,,,KA-01775_note_0021.dita,,,dita_document,KA-05052_note_0020.dita,Note,,,KA-05052_note_0020.dita,,,"Note Remarque : Si une dérogation relative au droit a été ajoutée au compte parce que le revenu ne pouvait pas être validé et qu'il y a une tâche connexe ouverte, vous devez fermer la tâche même si elle n'a pas été résolue.","Note Remarque : Si une dérogation au droit a été ajoutée au compte parce que le revenu ne pouvait pas être validé et qu'une tâche connexe est ouverte, vous devez fermer la tâche même si elle n'a pas été résolue."
3817,3825,dita_document:5ec6a4df9b20330b71de,dita_document:5ed84f25d481fe40dc16,0.9957545399665833,0.9998628,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.9 in Passage 1 and 4.8 in Passage 2), which creates a conflict regarding the correct section to reference.",True,llm_borderline,reviewed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05113_note_0007.dita,Note,,,KA-05113_note_0007.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.8."
3825,3994,dita_document:5ed84f25d481fe40dc16,dita_document:c4712cd39179c23e19c2,0.9957545399665833,0.9998632,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.8 in Passage 1 and 4.9 in Passage 2), which creates a conflict in the specific procedural guidance.",True,llm_borderline,reviewed,dita_document,KA-05113_note_0007.dita,Note,,,KA-05113_note_0007.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.8.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3825,4092,dita_document:5ed84f25d481fe40dc16,dita_document:55e934c84540296b1c9d,0.9957545399665833,0.9998632,conflicting information,"Both passages provide instructions regarding notifying a foreign institution if there is no applicable protected date, but they refer to different sections (4.8 in Passage 1 and 4.9 in Passage 2), which creates a conflict regarding the correct section to reference.",True,llm_borderline,reviewed,dita_document,KA-05113_note_0007.dita,Note,,,KA-05113_note_0007.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.8.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3653,3875,dita_document:8d3bff7d886813bf98b6,dita_document:154e5021bbf88c68f56d,0.9957433938980104,0.99982005,duplicate/semantic duplicate,"Both passages provide the same instruction regarding the separation of INV benefit periods from RPC contributions, with only a minor difference in the section number referenced (4.9 in Passage 1 and 4.4 in Passage 2). The core information and instruction remain the same.",True,llm_borderline,reviewed,dita_document,KA-05092_note_0004.dita,Note,,,KA-05092_note_0004.dita,,,dita_document,KA-05118_note_0012.dita,Note,,,KA-05118_note_0012.dita,,,Note Remarque : Les périodes de prestations d' INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.9 afin d'indiquer les périodes de prestation d' INV exactes.,Note Remarque : Les périodes de prestations d’INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.4 afin d’indiquer les périodes de prestation d’INV exactes.
3660,3875,dita_document:090caed18a3524996bb6,dita_document:154e5021bbf88c68f56d,0.9957433938980104,0.99982005,duplicate/semantic duplicate,"Both passages provide the same instruction regarding the reporting of INV benefit periods separately from RPC contributions, with only a minor difference in the section number referenced (4.9 in Passage 1 and 4.4 in Passage 2). The core information and intent are identical.",True,llm_borderline,reviewed,dita_document,KA-05093_note_0005.dita,Note,,,KA-05093_note_0005.dita,,,dita_document,KA-05118_note_0012.dita,Note,,,KA-05118_note_0012.dita,,,Note Remarque : Les périodes de prestations d' INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.9 afin d'indiquer les périodes de prestation d' INV exactes.,Note Remarque : Les périodes de prestations d’INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.4 afin d’indiquer les périodes de prestation d’INV exactes.
3875,4062,dita_document:154e5021bbf88c68f56d,dita_document:14ec9c010211e744cf2d,0.9957433938980104,0.9998111,conflicting information,"Both passages provide similar instructions regarding the reporting of INV benefit periods separately from RPC contributions. However, they conflict on the specific section number where the note should be added: Passage 1 refers to section 4.4, while Passage 2 refers to section 4.9.",True,llm_borderline,reviewed,dita_document,KA-05118_note_0012.dita,Note,,,KA-05118_note_0012.dita,,,dita_document,KA-05138_note_0013.dita,Note,,,KA-05138_note_0013.dita,,,Note Remarque : Les périodes de prestations d’INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.4 afin d’indiquer les périodes de prestation d’INV exactes.,Note Remarque : Les périodes de prestations d' INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.9 afin d'indiquer les périodes de prestation d' INV exactes.
357,1397,dita_document:1798517fe1dc153cef9b,dita_document:cfd7992a3177948a8408,0.995729923248291,0.99990463,duplicate/semantic duplicate,"Both passages convey the same information regarding requests that have been forcibly denied, stating that they cannot be modified or reevaluated, despite slight differences in wording.",True,llm_borderline,reviewed,dita_document,KA-01256_note_0007.dita,Note,,,KA-01256_note_0007.dita,,,dita_document,KA-01812_note_0009.dita,Note,,,KA-01812_note_0009.dita,,,Note Remarque : Les demandes dont le refus a été forcé ne peuvent pas être modifiées ou faire l'objet d'une réévaluation.,Note Remarque : Les demandes dont le refus a été forcé ne peuvent ni être modifiées ni faire l'objet d'une réévaluation.
1677,1680,dita_document:90cb7ab6a809e5677f29,dita_document:4cf80d68fdaf5530aa7b,0.9957059621810912,0.9999214,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-02367_note_0004.dita,Note,,,KA-02367_note_0004.dita,,,dita_document,KA-02367_note_0007.dita,Note,,,KA-02367_note_0007.dita,,,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme du nombre de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme des nombres de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.
1677,1705,dita_document:90cb7ab6a809e5677f29,dita_document:f331b93ee2c5d294f2c1,0.9957059621810912,0.9999214,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-02367_note_0004.dita,Note,,,KA-02367_note_0004.dita,,,dita_document,KA-03109_note_0006.dita,Note,,,KA-03109_note_0006.dita,,,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme du nombre de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme des nombres de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.
1680,1702,dita_document:4cf80d68fdaf5530aa7b,dita_document:e963d7f9272ad7e7b382,0.9957059621810912,0.99992406,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-02367_note_0007.dita,Note,,,KA-02367_note_0007.dita,,,dita_document,KA-03109_note_0003.dita,Note,,,KA-03109_note_0003.dita,,,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme des nombres de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme du nombre de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.
1702,1705,dita_document:e963d7f9272ad7e7b382,dita_document:f331b93ee2c5d294f2c1,0.9957059621810912,0.9999214,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-03109_note_0003.dita,Note,,,KA-03109_note_0003.dita,,,dita_document,KA-03109_note_0006.dita,Note,,,KA-03109_note_0006.dita,,,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme du nombre de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.,Note IMPORTANT : le nombre de mois pour la PIAR a priorité sur le nombre de mois pour la RET . La somme des nombres de mois dans les cases 21 et 23 ne peut pas excéder 12 mois.
4722,4723,dita_document:999d524eccff87325572,dita_document:9a68266223a977fd68a9,0.995694100856781,0.99969006,conflicting information,"Both passages discuss the same situation regarding the incarceration of the applicant and the details surrounding it. However, they contain conflicting information regarding the effective date of the SV, which is stated as November 2021 in Passage 1 and November 2023 in Passage 2.",True,llm_borderline,reviewed,dita_document,KA-05424_note_0006.dita,Callout,,,KA-05424_note_0006.dita,,,dita_document,KA-05424_note_0007.dita,Callout,,,KA-05424_note_0007.dita,,,"Callout Le demandeur indique qu’il est incarcéré sur la demande ISP-3550 (ou équipe des incarcérations l’informe que le demandeur est incarcéré). SNMA ISS 0628 envoyé pour demander des détails. Date d’entrée en vigueur de la SV en novembre 2021 à 40/40, compte relâché et suspendu dans la même mise à jour. Renseignements sur le compte ont été transmis à l’équipe des incarcérations à Timmins. L’équipe des incarcérations enverra la lettre d’attribution et un moins-payé si nécessaire.","Callout Le demandeur indique qu’il est incarcéré sur la demande ISP-3550 (ou l’équipe des incarcérations l’informe que le demandeur est incarcéré). SNMA ISS 0628 envoyé pour demander des détails. Date d’entrée en vigueur de la SV en novembre 2023 à 40/40, compte relâché et suspendu dans la même mise à jour. Renseignements sur le compte ont été transmis à l’équipe des incarcérations à Timmins. L’équipe des incarcérations enverra une lettre d’attribution et un moins-payé au besoin."
3653,3792,dita_document:8d3bff7d886813bf98b6,dita_document:6d31aec0eef200287de1,0.9956753253936768,0.99981624,conflicting information,"Both passages provide similar instructions regarding the reporting of INV benefit periods separately from RPC contributions. However, they conflict on the specific section number where the note should be added: Passage 1 refers to section 4.9, while Passage 2 refers to section 4.5.",True,llm_borderline,reviewed,dita_document,KA-05092_note_0004.dita,Note,,,KA-05092_note_0004.dita,,,dita_document,KA-05110_note_0008.dita,Note,,,KA-05110_note_0008.dita,,,Note Remarque : Les périodes de prestations d' INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.9 afin d'indiquer les périodes de prestation d' INV exactes.,Note Remarque : Les périodes de prestations d'INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.5 afin d'indiquer les périodes de prestation d'INV exactes.
3660,3792,dita_document:090caed18a3524996bb6,dita_document:6d31aec0eef200287de1,0.9956753253936768,0.99981624,conflicting information,"Both passages provide instructions regarding the reporting of INV benefit periods separately from RPC contributions. However, they conflict on the specific section number where the note should be added: Passage 1 refers to section 4.9, while Passage 2 refers to section 4.5.",True,llm_borderline,reviewed,dita_document,KA-05093_note_0005.dita,Note,,,KA-05093_note_0005.dita,,,dita_document,KA-05110_note_0008.dita,Note,,,KA-05110_note_0008.dita,,,Note Remarque : Les périodes de prestations d' INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.9 afin d'indiquer les périodes de prestation d' INV exactes.,Note Remarque : Les périodes de prestations d'INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.5 afin d'indiquer les périodes de prestation d'INV exactes.
3792,4062,dita_document:6d31aec0eef200287de1,dita_document:14ec9c010211e744cf2d,0.9956753253936768,0.9998201,conflicting information,"Both passages provide instructions regarding the reporting of INV benefit periods separately from RPC contributions. However, they conflict on the specific section number where the note should be added: Passage 1 refers to section 4.5, while Passage 2 refers to section 4.9.",True,llm_borderline,reviewed,dita_document,KA-05110_note_0008.dita,Note,,,KA-05110_note_0008.dita,,,dita_document,KA-05138_note_0013.dita,Note,,,KA-05138_note_0013.dita,,,Note Remarque : Les périodes de prestations d'INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.5 afin d'indiquer les périodes de prestation d'INV exactes.,Note Remarque : Les périodes de prestations d' INV fournies dans cette section doivent être fournies séparément des cotisations au RPC et une note doit être ajoutée à la section 4.9 afin d'indiquer les périodes de prestation d' INV exactes.
3652,3817,dita_document:1296dd8bbfd143134ad0,dita_document:5ec6a4df9b20330b71de,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05092_note_0003.dita,Note,,,KA-05092_note_0003.dita,,,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3655,3817,dita_document:dd0c62134acd24bb51e5,dita_document:5ec6a4df9b20330b71de,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05092_note_0006.dita,Note,,,KA-05092_note_0006.dita,,,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3659,3817,dita_document:a634a804829e5795adcf,dita_document:5ec6a4df9b20330b71de,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05093_note_0004.dita,Note,,,KA-05093_note_0004.dita,,,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3662,3817,dita_document:32a8e650e403814b3d8c,dita_document:5ec6a4df9b20330b71de,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05093_note_0007.dita,Note,,,KA-05093_note_0007.dita,,,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3817,3851,dita_document:5ec6a4df9b20330b71de,dita_document:0cac0901f74e3a687633,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05116_note_0025.dita,Note,,,KA-05116_note_0025.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3817,3853,dita_document:5ec6a4df9b20330b71de,dita_document:edcf8250ebb9b1383311,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05116_note_0027.dita,Note,,,KA-05116_note_0027.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3817,3921,dita_document:5ec6a4df9b20330b71de,dita_document:07cac929d6d96bb57cf0,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05124_note_0007.dita,Note,,,KA-05124_note_0007.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3817,3992,dita_document:5ec6a4df9b20330b71de,dita_document:e595a4dd19a62bb2786b,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05130_note_0007.dita,Note,,,KA-05130_note_0007.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3817,4037,dita_document:5ec6a4df9b20330b71de,dita_document:2c6907c805324d0ef2f1,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05134_note_0020.dita,Note,,,KA-05134_note_0020.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3817,4064,dita_document:5ec6a4df9b20330b71de,dita_document:a8884bc7beb3a1442392,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05138_note_0015.dita,Note,,,KA-05138_note_0015.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3817,4110,dita_document:5ec6a4df9b20330b71de,dita_document:fa25339495d9e0aa213a,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05112_note_0019.dita,Note,,,KA-05112_note_0019.dita,,,dita_document,KA-05141_note_0008.dita,Note,,,KA-05141_note_0008.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
