item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
347,522,dita_document:eaba51944d0faac6e3b6,dita_document:782c1c995e96510576b9,0.9999998807907104,0.99987745,duplicate/semantic duplicate,all_notes_en_cluster_00039,all_notes_en_cluster_00039,all_notes_en_cluster_00039,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01255_note_0007.dita,Note,,,KA-01255_note_0007.dita,,,dita_document,KA-01393_note_0001.dita,Note,,,KA-01393_note_0001.dita,,,Note Reminder: Ensure you are in the correct client account.,Note Reminder: Ensure you are in the correct client account.
347,525,dita_document:eaba51944d0faac6e3b6,dita_document:a12f006f67b3cc2879eb,0.9999998807907104,0.99987745,duplicate/semantic duplicate,all_notes_en_cluster_00039,all_notes_en_cluster_00039,all_notes_en_cluster_00039,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01255_note_0007.dita,Note,,,KA-01255_note_0007.dita,,,dita_document,KA-01393_note_0004.dita,Note,,,KA-01393_note_0004.dita,,,Note Reminder: Ensure you are in the correct client account.,Note Reminder: Ensure you are in the correct client account.
347,529,dita_document:eaba51944d0faac6e3b6,dita_document:5a919a42da8a69f8dc1d,0.9999998807907104,0.99987745,duplicate/semantic duplicate,all_notes_en_cluster_00039,all_notes_en_cluster_00039,all_notes_en_cluster_00039,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01255_note_0007.dita,Note,,,KA-01255_note_0007.dita,,,dita_document,KA-01393_note_0008.dita,Note,,,KA-01393_note_0008.dita,,,Note Reminder: Ensure you are in the correct client account.,Note Reminder: Ensure you are in the correct client account.
367,443,dita_document:e58623d6c1a9eedc3147,dita_document:836d4be130f62ddfbacf,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01270_note_0006.dita,Note,,,KA-01270_note_0006.dita,,,dita_document,KA-01346_note_0005.dita,Note,,,KA-01346_note_0005.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
367,462,dita_document:e58623d6c1a9eedc3147,dita_document:941a5fa8b1ff524b4e50,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01270_note_0006.dita,Note,,,KA-01270_note_0006.dita,,,dita_document,KA-01354_note_0007.dita,Note,,,KA-01354_note_0007.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
367,926,dita_document:e58623d6c1a9eedc3147,dita_document:ead71c1d999f71e3c2ae,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01270_note_0006.dita,Note,,,KA-01270_note_0006.dita,,,dita_document,KA-01629_note_0009.dita,Note,,,KA-01629_note_0009.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
367,958,dita_document:e58623d6c1a9eedc3147,dita_document:a0575e730bbe29a10984,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01270_note_0006.dita,Note,,,KA-01270_note_0006.dita,,,dita_document,KA-01638_note_0005.dita,Note,,,KA-01638_note_0005.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
443,462,dita_document:836d4be130f62ddfbacf,dita_document:941a5fa8b1ff524b4e50,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01346_note_0005.dita,Note,,,KA-01346_note_0005.dita,,,dita_document,KA-01354_note_0007.dita,Note,,,KA-01354_note_0007.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
443,926,dita_document:836d4be130f62ddfbacf,dita_document:ead71c1d999f71e3c2ae,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01346_note_0005.dita,Note,,,KA-01346_note_0005.dita,,,dita_document,KA-01629_note_0009.dita,Note,,,KA-01629_note_0009.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
443,958,dita_document:836d4be130f62ddfbacf,dita_document:a0575e730bbe29a10984,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01346_note_0005.dita,Note,,,KA-01346_note_0005.dita,,,dita_document,KA-01638_note_0005.dita,Note,,,KA-01638_note_0005.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
462,926,dita_document:941a5fa8b1ff524b4e50,dita_document:ead71c1d999f71e3c2ae,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01354_note_0007.dita,Note,,,KA-01354_note_0007.dita,,,dita_document,KA-01629_note_0009.dita,Note,,,KA-01629_note_0009.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
462,958,dita_document:941a5fa8b1ff524b4e50,dita_document:a0575e730bbe29a10984,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01354_note_0007.dita,Note,,,KA-01354_note_0007.dita,,,dita_document,KA-01638_note_0005.dita,Note,,,KA-01638_note_0005.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
522,525,dita_document:782c1c995e96510576b9,dita_document:a12f006f67b3cc2879eb,0.9999998807907104,0.99987745,duplicate/semantic duplicate,all_notes_en_cluster_00039,all_notes_en_cluster_00039,all_notes_en_cluster_00039,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01393_note_0001.dita,Note,,,KA-01393_note_0001.dita,,,dita_document,KA-01393_note_0004.dita,Note,,,KA-01393_note_0004.dita,,,Note Reminder: Ensure you are in the correct client account.,Note Reminder: Ensure you are in the correct client account.
522,529,dita_document:782c1c995e96510576b9,dita_document:5a919a42da8a69f8dc1d,0.9999998807907104,0.99987745,duplicate/semantic duplicate,all_notes_en_cluster_00039,all_notes_en_cluster_00039,all_notes_en_cluster_00039,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01393_note_0001.dita,Note,,,KA-01393_note_0001.dita,,,dita_document,KA-01393_note_0008.dita,Note,,,KA-01393_note_0008.dita,,,Note Reminder: Ensure you are in the correct client account.,Note Reminder: Ensure you are in the correct client account.
525,529,dita_document:a12f006f67b3cc2879eb,dita_document:5a919a42da8a69f8dc1d,0.9999998807907104,0.99987745,duplicate/semantic duplicate,all_notes_en_cluster_00039,all_notes_en_cluster_00039,all_notes_en_cluster_00039,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01393_note_0004.dita,Note,,,KA-01393_note_0004.dita,,,dita_document,KA-01393_note_0008.dita,Note,,,KA-01393_note_0008.dita,,,Note Reminder: Ensure you are in the correct client account.,Note Reminder: Ensure you are in the correct client account.
926,958,dita_document:ead71c1d999f71e3c2ae,dita_document:a0575e730bbe29a10984,0.9999998807907104,0.9999157,duplicate/semantic duplicate,all_notes_en_cluster_00220,all_notes_en_cluster_00220,all_notes_en_cluster_00220,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01629_note_0009.dita,Note,,,KA-01629_note_0009.dita,,,dita_document,KA-01638_note_0005.dita,Note,,,KA-01638_note_0005.dita,,,"Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields.","Note Note: You may enter the earnings provided by the client into the Base UPE field, but this option may provide a less accurate estimate than using the Earnings and Base + 1st Additional Contributions fields."
1091,1092,dita_document:b627e99a5782c0b77c3b,dita_document:d3e7568a7c1f2fda298e,0.9999998807907104,0.9998246,duplicate/semantic duplicate,all_notes_en_cluster_00433,all_notes_en_cluster_00433,all_notes_en_cluster_00433,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01726_note_0015.dita,Note,,,KA-01726_note_0015.dita,,,dita_document,KA-01726_note_0016.dita,Note,,,KA-01726_note_0016.dita,,,"Note Note: If the applicant was unable to return to Canada within 6 months after their engagement ended due to restrictions caused by the COVID-19 pandemic, consideration can be given to deem the period abroad as Canadian residence. Defining Residence (Policy) Defining Residence (Policy)","Note Note: If the applicant was unable to return to Canada within 6 months after their engagement ended due to restrictions caused by the COVID-19 pandemic, consideration can be given to deem the period abroad as Canadian residence. Defining Residence (Policy) Defining Residence (Policy)"
1807,1809,dita_document:19ff4650f178d8d59c7f,dita_document:c206463fbe744b03f538,0.9999998807907104,0.9998865,duplicate/semantic duplicate,all_notes_en_cluster_00202,all_notes_en_cluster_00202,all_notes_en_cluster_00202,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03275_note_0005.dita,Note,,,KA-03275_note_0005.dita,,,dita_document,KA-03275_note_0007.dita,Note,,,KA-03275_note_0007.dita,,,"Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes.","Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes."
1807,1811,dita_document:19ff4650f178d8d59c7f,dita_document:e0918473f06eb7838d86,0.9999998807907104,0.9998865,duplicate/semantic duplicate,all_notes_en_cluster_00202,all_notes_en_cluster_00202,all_notes_en_cluster_00202,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03275_note_0005.dita,Note,,,KA-03275_note_0005.dita,,,dita_document,KA-03275_note_0009.dita,Note,,,KA-03275_note_0009.dita,,,"Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes.","Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes."
1807,1812,dita_document:19ff4650f178d8d59c7f,dita_document:47b39ae35cf98a8dd871,0.9999998807907104,0.9998865,duplicate/semantic duplicate,all_notes_en_cluster_00202,all_notes_en_cluster_00202,all_notes_en_cluster_00202,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03275_note_0005.dita,Note,,,KA-03275_note_0005.dita,,,dita_document,KA-03275_note_0010.dita,Note,,,KA-03275_note_0010.dita,,,"Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes.","Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes."
1809,1811,dita_document:c206463fbe744b03f538,dita_document:e0918473f06eb7838d86,0.9999998807907104,0.9998865,duplicate/semantic duplicate,all_notes_en_cluster_00202,all_notes_en_cluster_00202,all_notes_en_cluster_00202,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03275_note_0007.dita,Note,,,KA-03275_note_0007.dita,,,dita_document,KA-03275_note_0009.dita,Note,,,KA-03275_note_0009.dita,,,"Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes.","Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes."
1809,1812,dita_document:c206463fbe744b03f538,dita_document:47b39ae35cf98a8dd871,0.9999998807907104,0.9998865,duplicate/semantic duplicate,all_notes_en_cluster_00202,all_notes_en_cluster_00202,all_notes_en_cluster_00202,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03275_note_0007.dita,Note,,,KA-03275_note_0007.dita,,,dita_document,KA-03275_note_0010.dita,Note,,,KA-03275_note_0010.dita,,,"Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes.","Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes."
1811,1812,dita_document:e0918473f06eb7838d86,dita_document:47b39ae35cf98a8dd871,0.9999998807907104,0.9998865,duplicate/semantic duplicate,all_notes_en_cluster_00202,all_notes_en_cluster_00202,all_notes_en_cluster_00202,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03275_note_0009.dita,Note,,,KA-03275_note_0009.dita,,,dita_document,KA-03275_note_0010.dita,Note,,,KA-03275_note_0010.dita,,,"Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes.","Note Note: If a file originated in another region, submit the completed ISP-0415-B form to the appropriate regional ISB via the following ISB Regional General Delivery (GD) inboxes."
2042,2043,dita_document:342f90c3f61ef52bc95e,dita_document:a5b7c101fa92e398506b,0.9999998807907104,0.99987864,duplicate/semantic duplicate,all_notes_en_cluster_00351,all_notes_en_cluster_00351,all_notes_en_cluster_00351,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03387_note_0002.dita,Note,,,KA-03387_note_0002.dita,,,dita_document,KA-03387_note_0003.dita,Note,,,KA-03387_note_0003.dita,,,Note Note: This 6-month period may have been extended during the COVID-19 pandemic.,Note Note: This 6-month period may have been extended during the COVID-19 pandemic.
2042,2645,dita_document:342f90c3f61ef52bc95e,dita_document:6f1eeb877b419c6f8d0a,0.9999998807907104,0.99987864,duplicate/semantic duplicate,all_notes_en_cluster_00351,all_notes_en_cluster_00351,all_notes_en_cluster_00351,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03387_note_0002.dita,Note,,,KA-03387_note_0002.dita,,,dita_document,KA-04526_note_0012.dita,Note,,,KA-04526_note_0012.dita,,,Note Note: This 6-month period may have been extended during the COVID-19 pandemic.,Note Note: This 6-month period may have been extended during the COVID-19 pandemic.
2043,2645,dita_document:a5b7c101fa92e398506b,dita_document:6f1eeb877b419c6f8d0a,0.9999998807907104,0.99987864,duplicate/semantic duplicate,all_notes_en_cluster_00351,all_notes_en_cluster_00351,all_notes_en_cluster_00351,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03387_note_0003.dita,Note,,,KA-03387_note_0003.dita,,,dita_document,KA-04526_note_0012.dita,Note,,,KA-04526_note_0012.dita,,,Note Note: This 6-month period may have been extended during the COVID-19 pandemic.,Note Note: This 6-month period may have been extended during the COVID-19 pandemic.
2152,2155,dita_document:62e7de6e629eb27d7c8a,dita_document:af29a7b8873d3bfb51e4,0.9999998807907104,0.99974936,duplicate/semantic duplicate,all_notes_en_cluster_00522,all_notes_en_cluster_00522,all_notes_en_cluster_00522,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03539_note_0006.dita,Callout,,,KA-03539_note_0006.dita,,,dita_document,KA-03539_note_0009.dita,Callout,,,KA-03539_note_0009.dita,,,"Callout First additional contributory period [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] × T For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above.","Callout First additional contributory period [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] × T For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above."
2279,2285,dita_document:dc1b83d9eacb9eac39a1,dita_document:b12251debe107cc5a0b2,0.9999998807907104,0.99984825,duplicate/semantic duplicate,all_notes_en_cluster_00721,all_notes_en_cluster_00721,all_notes_en_cluster_00721,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-04346_note_0003.dita,Note,,,KA-04346_note_0003.dita,,,dita_document,KA-04346_note_0009.dita,Note,,,KA-04346_note_0009.dita,,,Note Warning: Selection for expedited processing: All cases,Note Warning: Selection for expedited processing: All cases
3048,3049,dita_document:152fd4ee40b55e2bda0a,dita_document:1db1bd613145d1da1a92,0.9999998807907104,0.9998868,duplicate/semantic duplicate,all_notes_en_cluster_00044,all_notes_en_cluster_00044,all_notes_en_cluster_00044,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-04850_note_0003.dita,Note,,,KA-04850_note_0003.dita,,,dita_document,KA-04850_note_0004.dita,Note,,,KA-04850_note_0004.dita,,,Note Note: Form number (XXX) is dependent on the country selected.,Note Note: Form number (XXX) is dependent on the country selected.
3048,3053,dita_document:152fd4ee40b55e2bda0a,dita_document:04ba8a5d4c3f6041490a,0.9999998807907104,0.9998868,duplicate/semantic duplicate,all_notes_en_cluster_00044,all_notes_en_cluster_00044,all_notes_en_cluster_00044,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-04850_note_0003.dita,Note,,,KA-04850_note_0003.dita,,,dita_document,KA-04850_note_0008.dita,Note,,,KA-04850_note_0008.dita,,,Note Note: Form number (XXX) is dependent on the country selected.,Note Note: Form number (XXX) is dependent on the country selected.
3049,3053,dita_document:1db1bd613145d1da1a92,dita_document:04ba8a5d4c3f6041490a,0.9999998807907104,0.9998868,duplicate/semantic duplicate,all_notes_en_cluster_00044,all_notes_en_cluster_00044,all_notes_en_cluster_00044,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-04850_note_0004.dita,Note,,,KA-04850_note_0004.dita,,,dita_document,KA-04850_note_0008.dita,Note,,,KA-04850_note_0008.dita,,,Note Note: Form number (XXX) is dependent on the country selected.,Note Note: Form number (XXX) is dependent on the country selected.
3380,3522,dita_document:ccb6e850019fa81a2b77,dita_document:2c07c433370c9179c5c9,0.9999998807907104,0.9999145,duplicate/semantic duplicate,all_notes_en_cluster_00234,all_notes_en_cluster_00234,all_notes_en_cluster_00234,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05048_note_0007.dita,Note,,,KA-05048_note_0007.dita,,,dita_document,KA-05072_note_0048.dita,Note,,,KA-05072_note_0048.dita,,,"Note Note: If the applicant has not indicated their preferred language, presume it is the one used for the application.","Note Note: If the applicant has not indicated their preferred language, presume it is the one used for the application."
3483,3484,dita_document:faad2228fcf45d650814,dita_document:549b476938b62d8940d0,0.9999998807907104,0.9999261,duplicate/semantic duplicate,all_notes_en_cluster_00393,all_notes_en_cluster_00393,all_notes_en_cluster_00393,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0009.dita,Note,,,KA-05072_note_0009.dita,,,dita_document,KA-05072_note_0010.dita,Note,,,KA-05072_note_0010.dita,,,"Note Note: If the field is incomplete, the MA and SCBO are responsible for obtaining any missing mandatory information required to make a decision, if applicable.","Note Note: If the field is incomplete, the MA and SCBO are responsible for obtaining any missing mandatory information required to make a decision, if applicable."
3486,3487,dita_document:6205d31803f1f4785ed3,dita_document:bbca43d6b4dd106ab7dd,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0012.dita,Note,,,KA-05072_note_0012.dita,,,dita_document,KA-05072_note_0013.dita,Note,,,KA-05072_note_0013.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3486,3488,dita_document:6205d31803f1f4785ed3,dita_document:e2a800856ab6d547015d,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0012.dita,Note,,,KA-05072_note_0012.dita,,,dita_document,KA-05072_note_0014.dita,Note,,,KA-05072_note_0014.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3486,3509,dita_document:6205d31803f1f4785ed3,dita_document:aee6dd411aa108e28fc0,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0012.dita,Note,,,KA-05072_note_0012.dita,,,dita_document,KA-05072_note_0035.dita,Note,,,KA-05072_note_0035.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3486,3510,dita_document:6205d31803f1f4785ed3,dita_document:b38781e643018ad1ac01,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0012.dita,Note,,,KA-05072_note_0012.dita,,,dita_document,KA-05072_note_0036.dita,Note,,,KA-05072_note_0036.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3486,3511,dita_document:6205d31803f1f4785ed3,dita_document:0e9926a7b4c9dd488156,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0012.dita,Note,,,KA-05072_note_0012.dita,,,dita_document,KA-05072_note_0037.dita,Note,,,KA-05072_note_0037.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3486,3512,dita_document:6205d31803f1f4785ed3,dita_document:73aa74b4c5a017302007,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0012.dita,Note,,,KA-05072_note_0012.dita,,,dita_document,KA-05072_note_0038.dita,Note,,,KA-05072_note_0038.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3487,3488,dita_document:bbca43d6b4dd106ab7dd,dita_document:e2a800856ab6d547015d,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0013.dita,Note,,,KA-05072_note_0013.dita,,,dita_document,KA-05072_note_0014.dita,Note,,,KA-05072_note_0014.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3487,3509,dita_document:bbca43d6b4dd106ab7dd,dita_document:aee6dd411aa108e28fc0,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0013.dita,Note,,,KA-05072_note_0013.dita,,,dita_document,KA-05072_note_0035.dita,Note,,,KA-05072_note_0035.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3487,3510,dita_document:bbca43d6b4dd106ab7dd,dita_document:b38781e643018ad1ac01,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0013.dita,Note,,,KA-05072_note_0013.dita,,,dita_document,KA-05072_note_0036.dita,Note,,,KA-05072_note_0036.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3487,3511,dita_document:bbca43d6b4dd106ab7dd,dita_document:0e9926a7b4c9dd488156,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0013.dita,Note,,,KA-05072_note_0013.dita,,,dita_document,KA-05072_note_0037.dita,Note,,,KA-05072_note_0037.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
3487,3512,dita_document:bbca43d6b4dd106ab7dd,dita_document:73aa74b4c5a017302007,0.9999998807907104,0.9999035,duplicate/semantic duplicate,all_notes_en_cluster_00015,all_notes_en_cluster_00015,all_notes_en_cluster_00015,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0013.dita,Note,,,KA-05072_note_0013.dita,,,dita_document,KA-05072_note_0038.dita,Note,,,KA-05072_note_0038.dita,,,Note Note: This section is mandatory if the applicant answered Yes to question F1 .,Note Note: This section is mandatory if the applicant answered Yes to question F1 .
