item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item1_text,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item2_text
8191,9009,dita_document:2a825069b0808dd899da,dita_document:31ee9ae3e71c25057c8c,0.8186171054840088,0.9998685,conflicting information,"Passage 1 states that all tasks must be closed manually, while Passage 2 indicates that some tasks close automatically when specific criteria are met, contradicting the claim made in Passage 1.",True,llm_borderline,reviewed,dita_document,note_c_8192.dita,Note,,,note_c_8192.dita,,,Note Remarque : Toutes les tâches doivent être fermées manuellement.,dita_document,note_c_9010.dita,Note,,,note_c_9010.dita,,,Note Remarque : Plusieurs tâches se ferment automatiquement une fois que leurs critères précis sont satisfaits. D'autres doivent être fermées manuellement.
21,738,dita_document:a244ef6ffbda2904f543,dita_document:515dba7ad86c406312ae,0.8186044096946716,0.99882376,duplicate/semantic duplicate,"Both passages discuss the recording of email addresses in ITRDS and state that email is not an approved method of communication, although they refer to different subjects (contacts vs. applicants). The core message and warning about email communication are essentially the same.",True,llm_borderline,reviewed,dita_document,note_c_0022.dita,Note,,,note_c_0022.dita,,,"Note Warning: At this time, the Department is committed to recording a contact's email address in ITRDS , but email is not an approved method of communication with clients or legal representatives. Do not communicate with the third party by email.",dita_document,note_c_0739.dita,Note,,,note_c_0739.dita,,,"Note Note: You must use ITRDS to record the applicant's email address when it is provided on their application or form. At this time, the Department is committed to recording an applicant's email address in ITRDS , but email is not an approved method of communication with the applicant due to privacy concerns. Do not communicate with the applicant by email."
698,3028,dita_document:0cbeb13ce8506366cb93,dita_document:8e4d1dfcae6d5918a47f,0.8185020089149475,0.9909164,duplicate/semantic duplicate,"Both passages discuss the requirement to record an email address in ITRDS and the restriction against using email as a method of communication due to privacy concerns. The wording is slightly different, but the core information and instructions are the same.",True,llm_borderline,reviewed,dita_document,note_c_0699.dita,Note,,,note_c_0699.dita,,,"Note Note: You must use ITRDS to record the applicant's email address when it is provided on a CPPD benefit or pension application or form. At this time, the Department is committed to recording an applicant's email address in ITRDS , but email is not an approved method of communication with the applicant due to privacy concerns.",dita_document,note_c_3029.dita,Note,,,note_c_3029.dita,,,"Note Warning: At this time, the Department is committed to recording a contact's email address in ITRDS , but email is not an approved method of communication with clients or legal representatives. Do not communicate with the client by email."
899,901,dita_document:f289c072eedd8755c267,dita_document:65b36f3852522f6fa44f,0.818498432636261,0.9896257,conflicting information,"Both passages discuss the treatment of contributions to foreign social security schemes in relation to Canadian residence calculations. However, Passage 1 refers to the applicant's contributions being excluded from the residence calculation, while Passage 2 discusses family members' contributions potentially not being considered as deemed periods of residence. This creates a conflict regarding how contributions from different individuals are treated in the context of Canadian residence.",True,llm_borderline,reviewed,dita_document,note_c_0900.dita,Note,,,note_c_0900.dita,,,"Note Note: If an applicant made contributions to a social security scheme in a country with which Canada has an International Social Security Agreement in force during an absence from Canada, this period is excluded from the Canadian residence calculation, regardless of the length of the absence. If there is an indication on file that the applicant contributed to a foreign country's social security scheme, Validate Periods Not Considered Residence In Canada (Action) Validate Periods Not Considered Residence In Canada (Action)",dita_document,note_c_0902.dita,Note,,,note_c_0902.dita,,,"Note Note: If the family member made contributions to the social security scheme of another country for the same period, these periods may not be considered deemed periods of residence in Canada. Validate Periods not Considered Residence in Canada (Action) Validate Periods not Considered Residence in Canada (Action)"
8592,9230,dita_document:607ca37870c3d1b5f482,dita_document:f77a4b4831847a68aeb2,0.8184384703636169,0.9994061,duplicate/semantic duplicate,"Both passages convey the same information regarding the visibility of a field when Canada is selected in the country field, with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_8593.dita,Note,,,note_c_8593.dita,,,Note Remarque : Ce champ n'apparaît que si vous sélectionnez Canada dans le champ Pays . Vous devez sélectionner la fourchette d'adresses dans le menu déroulant qui s'affiche après avoir cliqué sur Suivant .,dita_document,note_c_9231.dita,Note,,,note_c_9231.dita,,,Note Remarque : Ce champ s'affiche seulement si vous avez sélectionné Canada dans le champ Pays .
4922,5040,dita_document:534ec3dd98f7448617f0,dita_document:eb45d6a25671e3e9f82c,0.8183971047401428,0.9991805,conflicting information,"Passage 1 states that the names of the fields vary based on the Program, Role, and Gender chosen, while Passage 2 claims that the titles of the fields vary based on the type of relationship chosen. The criteria for variation in field names are different, leading to conflicting information.",True,llm_borderline,reviewed,dita_document,note_c_4923.dita,Note,,,note_c_4923.dita,,,"Note Remarque : Les noms des champs varient en fonction de la Programme , du Rôle et du Genre choisis.",dita_document,note_c_5041.dita,Note,,,note_c_5041.dita,,,Note Remarque : Le titre des champs varie en fonction du genre de relation choisie.
1399,1406,dita_document:750d13be945bfc990788,dita_document:d3f3fea13cf8cc4933e6,0.8183653950691223,0.99926513,conflicting information,"Passage 1 states that the field only appears on the paper application, while Passage 2 claims it only appears on the online application, presenting mutually incompatible claims about the same field.",True,llm_borderline,reviewed,dita_document,note_c_1400.dita,Note,,,note_c_1400.dita,,,Note New Note: This field only appears on the paper application.,dita_document,note_c_1407.dita,Note,,,note_c_1407.dita,,,Note Note: This Field only appears on the online application.
8178,8214,dita_document:3ac69169f76c21a20dce,dita_document:ee7dbfa21d00044517e1,0.8183518648147583,0.9999045,duplicate/semantic duplicate,"Both passages convey the same essential instruction regarding the necessity of adding an address, albeit with slight variations in wording. The first passage states that adding an address is mandatory, while the second specifies that it is required during the registration process, but the core message remains the same.",True,llm_borderline,reviewed,dita_document,note_c_8179.dita,Note,,,note_c_8179.dita,,,Note Remarque : L’ajout d’une adresse est obligatoire.,dita_document,note_c_8215.dita,Note,,,note_c_8215.dita,,,Note Remarque : L’ajout d’une adresse au profil d’une personne est obligatoire durant le processus d’inscription.
376,676,dita_document:126a0455227fde45f9d4,dita_document:9e5d01c41ac8c767d0b9,0.8183460831642151,0.9989191,duplicate/semantic duplicate,"Both passages discuss the recording of email addresses in ITRDS and the prohibition of using email as a method of communication, with slight variations in wording and focus on 'clients' versus 'applicants'. The core message remains the same.",True,llm_borderline,reviewed,dita_document,note_c_0377.dita,Note,,,note_c_0377.dita,,,"Note Warning: At this time, the Department is committed to recording a contact's email address in ITRDS but email is not an approved method of communication with clients or their legal representatives. Do not communicate with the third party by email.",dita_document,note_c_0677.dita,Note,,,note_c_0677.dita,,,"Note Note: You must use ITRDS to record the applicant's email address when it is provided on their application or form. At this time, the Department is committed to recording an applicant's email address in ITRDS but email is not an approved method of communication with the applicant due to privacy concerns. Do not communicate with the applicant by email."
361,811,dita_document:0b4b2ac09fa46bc5911e,dita_document:93f36fc7a8f1fdfe601b,0.818313479423523,0.99896276,conflicting information,"Both passages discuss the recording of email addresses in ITRDS and the prohibition of email communication. However, Passage 1 refers to 'clients' while Passage 2 refers to 'individuals' and specifically mentions a request for Child Rearing Provision (CRP). The differences in terminology and the specific context of CRP in Passage 2 introduce a potential conflict regarding the scope and application of the email communication policy.",True,llm_borderline,reviewed,dita_document,note_c_0362.dita,Note,,,note_c_0362.dita,,,"Note Warning: At this time, the Department is committed to recording a client's email address in ITRDS but email is not an approved method of communication with clients or legal representatives. Do not communicate with the client by email.",dita_document,note_c_0812.dita,Note,,,note_c_0812.dita,,,"Note Note: You must use ITRDS to record the email address when it is provided on a request for Child Rearing Provision (CRP). At this time, the Department is committed to recording an individual's email address in ITRDS , but email is not an approved method of communication with individuals due to privacy concerns. Do not communicate with the individual by email."
7458,7477,dita_document:5efbcb9b729d4a466b4f,dita_document:a32918af3293a6b83d18,0.8183038830757141,0.99943024,duplicate/semantic duplicate,"Both passages convey the same information regarding a specific field appearing only on the online application form, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_7459.dita,Note,,,note_c_7459.dita,,,Note Remarque : Ce champ apaprait seulement sur le formulaire de demande en ligne.,dita_document,note_c_7478.dita,Note,,,note_c_7478.dita,,,Note Remarque : Ce champ ne figure que sur la demande en ligne.
2909,3046,dita_document:1fcd3f9ed33932e34614,dita_document:6ed04e122fe74f6c57d3,0.8182979822158813,0.9995235,conflicting information,"Both passages provide calculations related to a 'Callout' but yield different total amounts based on different unit prices. Passage 1 states a total of $3,600.00 based on a unit price of $300.00, while Passage 2 states a total of $3,816.00 based on a unit price of $318.00. This indicates conflicting information regarding the pricing.",True,llm_borderline,reviewed,dita_document,note_c_2910.dita,Callout,,,note_c_2910.dita,,,"Callout $300.00 × 12 = $3,600.00",dita_document,note_c_3047.dita,Callout,,,note_c_3047.dita,,,"Callout CPP RTR: $318.00 × 12 = $3,816.00"
8796,8806,dita_document:dbe707d9941cbc7156f2,dita_document:0fd3a9ac1d808729b4f1,0.8182922601699829,0.9987649,conflicting information,"Passage 1 states that a field only appears if Canada is selected, while Passage 2 states that fields related to the first entry into Canada will appear if a country other than Canada is selected. These claims are mutually incompatible regarding when the fields are displayed.",True,llm_borderline,reviewed,dita_document,note_c_8797.dita,Note,,,note_c_8797.dita,,,Note Remarque : Ce champ s'affiche seulement si Canada est sélectionné dans le champ Pays .,dita_document,note_c_8807.dita,Note,,,note_c_8807.dita,,,"Note Remarque : Si vous sélectionnez un pays hors du Canada, les champs relatifs à la Première entrée au Canada s'afficheront."
4916,6742,dita_document:a375072bfa3e814f28f4,dita_document:00a2f9df4c2cd4b8cb06,0.8182671666145325,0.95336586,conflicting information,"Passage 1 states that eligibility for PECI can be extended if the contributor reaches 65 before a decision is communicated, while Passage 2 indicates that eligibility can be extended starting from January 1, 2025, implying a change in policy or criteria that conflicts with the information in Passage 1.",True,llm_borderline,reviewed,dita_document,note_c_4917.dita,Note,,,note_c_4917.dita,,,"Note Important : Lorsque la prestation d'INV est relâchée pour une période fermée (c.-à-d. que le cotisant atteint l'âge de 65 ans avant la date à laquelle vous communiquez la décision), et la PECI pour un enfant -18 ans est en cours de versement au moment où le cotisant invalide atteint l'âge de 65 ans, leur admissibilité peut être prolongée. Consultez Demande de prestation d'enfant de cotisant invalide (scénario) Demande de prestation d'enfant de cotisant invalide (scénario)",dita_document,note_c_6743.dita,Note,,,note_c_6743.dita,,,"Note Remarque : Depuis le 1er janvier 2025, l'admissibilité à la PECI peut être prolongée pour l'enfant après que le cotisant invalide a atteint l'âge de 65 ans. Un processus manuel est nécessaire pour que prestataire de la PECI puisse recevoir ses paiements. Consultez Prestations pour enfants après que le bénéficiaire du PPIRPC atteint l'âge de 65 ans (scénario) Prestations pour enfants après que le bénéficiaire du PPIRPC atteint l'âge de 65 ans (scénario)"
5989,6344,dita_document:2c28e7992f2761f70a38,dita_document:3fa73531b7bc979cc2f5,0.8182520866394043,0.98577684,conflicting information,"Passage 1 states that all accounts must be reviewed for potential retroactive eligibility for a survivor pension starting from January 2019, while Passage 2 specifies that survivors under 35 without dependents could only receive the pension starting at age 65 before January 2019 and that those whose applications were denied prior to that date must reapply. This creates a conflict regarding the eligibility and conditions for receiving the survivor pension.",True,llm_borderline,reviewed,dita_document,note_c_5990.dita,Note,,,note_c_5990.dita,,,"Note Remarque : Tous les comptes doivent être examinés afin d’identifier l’admissibilité rétroactive probable à une pension de SURV, à compter de janvier 2019 lorsque la restriction d’âge mineur 35/45 a été retirée. Consultez Demande de pension de survivant Demande de pension de survivant",dita_document,note_c_6345.dita,Note,,,note_c_6345.dita,,,"Note Remarque : Avant janvier 2019, les survivants âgés de moins de 35 ans sans enfants à charge ou qui sont réputés invalides en vertu du RPC ne pouvaient recevoir une pension de SURV qu’à partir de 65 ans. Les survivants dont la demande a été refusée avant janvier 2019 devront présenter une demande ou présenter une nouvelle demande pour déterminer s’ils satisfont à tous les exigences d’admissibilité. La période de rétroactivité maximale continuera d'être 11 mois avant la date de réception de la demande. Toutefois, la pension de SURV sera en aucun cas payable en vertu des nouvelles conditions pour tout mois antérieur à janvier 2019."
2768,2967,dita_document:4460fa1fd87ab7b612d6,dita_document:11633aa5f22a0d0b0a1b,0.818250834941864,0.9993179,duplicate/semantic duplicate,"Both passages convey the same instruction regarding the requirement of entering the applicant's language preference in ITRDS to transfer information to the PSCD system, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_2769.dita,Note,,,note_c_2769.dita,,,"Note Note: To transfer information to the PSCD system, accounts must have the applicant's preferred language entered in ITRDS .",dita_document,note_c_2968.dita,Note,,,note_c_2968.dita,,,Note Note: Accounts must have the applicant's written language preference entered in ITRDS to transfer information to the Public Sector Collections and Disbursements system.
5692,9300,dita_document:51f772641c38faef1d1a,dita_document:c3ff4aaaff2fb4a1d83d,0.8182454109191895,0.9983388,conflicting information,"The two passages present mutually incompatible claims regarding the handling of overpayments. Passage 1 states that if an overpayment is established only in the SMGP and not in Cúram, there will be no recovery, while Passage 2 indicates that if an overpayment is established in both Cúram and SMGP, interprogram recovery is necessary before proceeding with any compensation. This creates a conflict in the procedures for handling overpayments.",True,llm_borderline,reviewed,dita_document,note_c_5693.dita,Note,,,note_c_5693.dita,,,"Note Remarque : Si un trop-payé a été établi uniquement dans le SMGP et non dans Cúram, Cúram ne sera pas informé du trop-payé et versera automatiquement les arrérages. Pour le moment, il n'y aura pas de recouvrement dans ce type de situation.",dita_document,note_c_9301.dita,Note,,,note_c_9301.dita,,,"Note Remarque : Si un plus-payé est établi à la fois dans Cúram et dans le SMGP , et si un recouvrement interprogrammes est nécessaire, ne procédez pas à la compensation du passif tant que le recouvrement interprogrammes n'est pas achevé."
2768,2987,dita_document:4460fa1fd87ab7b612d6,dita_document:5641d9a1cc20e94086bc,0.8182439208030701,0.9993855,duplicate/semantic duplicate,"Both passages convey the same instruction regarding the requirement of entering the applicant's language preference in ITRDS to transfer information to the PSCD system, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_2769.dita,Note,,,note_c_2769.dita,,,"Note Note: To transfer information to the PSCD system, accounts must have the applicant's preferred language entered in ITRDS .",dita_document,note_c_2988.dita,Note,,,note_c_2988.dita,,,"Note Note: Accounts must have the applicant's written language preference entered in ITRDS to transfer information to the Public Sector Collections and Disbursements system, if applicable."
559,1408,dita_document:2dec2681a54a391ea941,dita_document:6fdab6b5d8d8a02bcda3,0.8182342648506165,0.99851364,conflicting information,"Passage 1 states that the remission and write-off codes have been updated to align with the PSCD codes, while Passage 2 indicates that the PSCD system replaces the DARS system. The two passages present different aspects of the PSCD implementation, but they do not directly contradict each other. However, the focus on different systems and codes creates a potential for misunderstanding regarding the implications of the PSCD implementation.",True,llm_borderline,reviewed,dita_document,note_c_0560.dita,Note,,,note_c_0560.dita,,,"Note Note: With the implementation of the Public Sector Collections and Disbursements (PSCD) system on April 6, 2021, the remission and write-off codes have been updated to align with the PSCD codes. To see former codes, click Previous Versions at the bottom of this procedure and select archived version 1.1.",dita_document,note_c_1409.dita,Note,,,note_c_1409.dita,,,"Note CPP Alert: As of April 6, 2021, the Public Sector Collections and Disbursements (PSCD) system replaces the Departmental Accounts Receivable System (DARS). For PSCD codes, Public Sector Collections and Disbursements System Contract Object Type Codes Public Sector Collections and Disbursements System Contract Object Type Codes"
7823,8051,dita_document:f8d93431816afe212a7d,dita_document:50da177c797eab9f6a1d,0.8182275295257568,0.9994329,conflicting information,"Both passages provide instructions for submitting a foreign benefit request, but they specify different locations for sending the documents: Bulgaria in Passage 1 and Saint-Christophe-et-Niévès in Passage 2. This creates a conflict regarding where the submission should be sent.",True,llm_borderline,reviewed,dita_document,note_c_7824.dita,Note,,,note_c_7824.dita,,,"Note Remarque : Si vous transmettez une demande de prestation étrangère, suivez les procédures habituelles pour envoyer le formulaire de liaison, le formulaire de demande et les documents justificatifs par courrier en Bulgarie après que ceux-ci aient été transmis par l'entremise de Connexion. Assurez-vous que des copies certifiées de la demande et des documents, le cas échéant, soient placées au dossier avec le formulaire de liaison.",dita_document,note_c_8052.dita,Note,,,note_c_8052.dita,,,"Note Remarque : Si vous transmettez une demande de prestation étrangère, suivez les procédures habituelles pour envoyer le formulaire de liaison, le formulaire de demande et les documents justificatifs par courrier à Saint-Christophe-et-Niévès après que ceux-ci aient été transmis par l'entremise de Connexion. Assurez-vous que des copies certifiées de la demande et des documents, le cas échéant, soient placées au dossier avec le formulaire de liaison."
8792,8818,dita_document:a58bb731e782cada1b5f,dita_document:a148a9ca01e9fa5fee9e,0.8182270526885986,0.9990218,conflicting information,"Passage 1 states that the field will display only if the request being added is the ISP-5054-XXX form, while Passage 2 instructs to leave the field empty if adding the ISP-5054-XXX form, creating a contradiction regarding the visibility and requirement of the field.",True,llm_borderline,reviewed,dita_document,note_c_8793.dita,Note,,,note_c_8793.dita,,,Note Remarque : Ce champ s'affiche seulement si la demande que vous ajoutez est le formulaire ISP-5054-XXX.,dita_document,note_c_8819.dita,Note,,,note_c_8819.dita,,,"Note Remarque : Si vous ajoutez un formulaire ISP-5054-XXX, laissez ce champ vide et passez à l' étape 22 étape 22"
4,697,dita_document:9146d950e519a5b18819,dita_document:ce7ad2dee737fb0a8e0e,0.8181942701339722,0.99711883,duplicate/semantic duplicate,"Both passages provide instructions regarding the handling of a child's account, specifically focusing on the start date for payments and its implications for the payee. They convey the same essential information about the start date being tied to the child's 18th birthday and the consequences for the existing payee, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_0005.dita,Note,,,note_c_0005.dita,,,"Note Warning: Changing the date on a child's account will affect the payee. Enter the Start Date of the address to be equal to: the first day of the first accounting month following the child's 18th birthday; or the first day of the first accounting month you want to pay the -18 child directly. The Start Date determines the End Date of the existing payee. If these dates are not used, the previous payee will continue to receive the child's payments on their behalf.",dita_document,note_c_0698.dita,Note,,,note_c_0698.dita,,,"Note Note: When paying a -18 child directly, you must add the child's home address and payment destination to the Client Profile screen for the -18 child. The start date of the address must be equal to the first day of the first accounting month you want to pay the -18 child directly. This date also determines the end date for the current payee. If the benefit was previously suspended, you must update the address first before reinstating the suspended benefit."
19,2951,dita_document:2b99abffda69aa694b37,dita_document:dd46f05914c417e7ff7e,0.8181763887405396,0.9992611,duplicate/semantic duplicate,"Both passages convey the same instruction regarding the requirement of entering a language in ITRDS for transferring information to the Public Sector Collections and Disbursements system, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_0020.dita,Note,,,note_c_0020.dita,,,Note Note: Accounts must have the contact's preferred language entered in ITRDS in order to transfer information to the Public Sector Collections and Disbursements system.,dita_document,note_c_2952.dita,Note,,,note_c_2952.dita,,,Note Note: The client's written language must be entered in ITRDS to transfer information to the Public Sector Collections and Disbursement (PSCD) system.
4299,4306,dita_document:849198e35c488cf52ce5,dita_document:78c9b17e9df48ca59546,0.8181734681129456,0.99973416,duplicate/semantic duplicate,"Both passages convey the same instruction regarding the removal of the reconsideration flag once the case is closed, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_4300.dita,Note,,,note_c_4300.dita,,,Note Note: This field is used to remove the flag once the request for reconsideration case is closed.,dita_document,note_c_4307.dita,Note,,,note_c_4307.dita,,,Note Note: You must remove the Reconsideration flag that was manually added if the request for reconsideration was submitted through the paper once the case is closed:
8840,8841,dita_document:ecb76bfceca041edf904,dita_document:754e2c0dae33e5d73857,0.8181049227714539,0.9998657,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed,dita_document,note_c_8841.dita,Note,,,note_c_8841.dita,,,"Note Remarque : Si vous sélectionnez Oui , vous devez mettre à jour le champ Date de la signature .",dita_document,note_c_8842.dita,Note,,,note_c_8842.dita,,,"Note Remarque : Si vous sélectionnez Oui , vous devez mettre à jour le champ Date de la signature . La question L'époux ou le conjoint de fait a-t-il signé la déclaration? sera cachée."
2766,2792,dita_document:a11329d44edb5bd57ddf,dita_document:860c5cf50129b95338dc,0.8180837035179138,0.9988106,conflicting information,"Passage 1 states that a specific field is only on the paper application form, while Passage 2 claims that the same field appears only on the online application. These statements are mutually exclusive regarding the presence of the field on the two types of applications.",True,llm_borderline,reviewed,dita_document,note_c_2767.dita,Note,,,note_c_2767.dita,,,Note Note: This field is only on the paper application form.,dita_document,note_c_2793.dita,Note,,,note_c_2793.dita,,,Note Note: This field appears on the online application only.
942,3823,dita_document:224a5646346f46e254b5,dita_document:2d61bad9e2d833532f96,0.8180549740791321,0.9994636,conflicting information,"Passage 1 states that Cúram will remove the client and spouse from the CRA lifetime list, while Passage 2 indicates that Cúram will run a request to delete the client from the CRA lifetime list, implying that the spouse may not be included in the deletion process. This presents a conflict regarding whether the spouse is also removed.",True,llm_borderline,reviewed,dita_document,note_c_0943.dita,Note,,,note_c_0943.dita,,,"Note Note: Cúram will remove the client and spouse, if applicable from the CRA lifetime list.",dita_document,note_c_3824.dita,Note,,,note_c_3824.dita,,,"Note Note: In most cases, Cúram will run the request to delete the client from the Canada Revenue Agency (CRA) lifetime list."
3131,3302,dita_document:54553dbba3eceb809d1a,dita_document:43b69b31ea764eb072ce,0.818001389503479,0.9997874,duplicate/semantic duplicate,"Both passages provide instructions regarding the information required for deceased females, specifically about the last name at birth. They convey similar requirements, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_3132.dita,Note,,,note_c_3132.dita,,,"Note Note: If the deceased is female, the last name at birth must be provided.",dita_document,note_c_3303.dita,Note,,,note_c_3303.dita,,,"Note Note: If the deceased is a female, the name at birth in question 2 must be provided if different than the name in question 1."
5312,5422,dita_document:585e996c39b02b53cec5,dita_document:2ce76af4259c3ebb71e3,0.8178678750991821,0.99365026,conflicting information,"Both passages provide instructions regarding the examination of applications and the request for missing information. However, Passage 1 emphasizes the need to ensure the application is signed and to request missing documents from the applicant, while Passage 2 includes additional steps such as contacting the applicant's spouse for further information and specifies actions to take if mandatory documents are not received before a deadline. This introduces conflicting procedural details regarding how to handle missing information and the involvement of additional parties.",True,llm_borderline,reviewed,dita_document,note_c_5313.dita,Note,,,note_c_5313.dita,,,"Note Avertissement : Examinez toute la demande et veillez à ce qu'elle soit signée. Consultez Déterminer si une demande est valide (scénario) . Si des renseignements ou des documents obligatoires sont manquants, demandez les renseignements ou les documents au demandeur. Consultez Déterminer si une demande est valide (scénario) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche) Déterminer si une demande est valide (scénario) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche)",dita_document,note_c_5423.dita,Note,,,note_c_5423.dita,,,"Note Avertissement : Examinez l'ensemble de la demande et assurez-vous que les demandeurs l'ont signée. Contactez le demandeur et son époux ou conjoint de fait pour obtenir des renseignements complémentaires, le cas échéant. S'il manque des renseignements obligatoires, vous devez les demander. Pour de plus amples renseignements, consultez Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche) . Si vous ne recevez pas les documents obligatoires avant le délai À rappeler (AR) (démarche) , saisissez les données de la demande, puis forcez un refus en choisissant Documentation insuffisante. Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche) À rappeler (AR) (démarche) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche) À rappeler (AR) (démarche)"
4808,7646,dita_document:edddfed4ae89d5c22110,dita_document:ecad436a5cad0da38b62,0.8177423477172852,0.99845576,duplicate/semantic duplicate,"Both passages convey the same instruction regarding the necessity of indicating the language preference in SERTI for the transfer of information to the public sector's system, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_4809.dita,Note,,,note_c_4809.dita,,,Note Remarque : Les comptes doivent indiquer la langue de préférence du contact dans SERTI afin que les renseignements soient transférés au système de Perceptions et décaissements du secteur public.,dita_document,note_c_7647.dita,Note,,,note_c_7647.dita,,,Note Remarque : La langue écrite du demandeur doit être saisie dans le SERTI pour que les renseignements puissent être transférés dans le PDSP.
7449,7646,dita_document:c49c75056dea254db891,dita_document:ecad436a5cad0da38b62,0.8177003860473633,0.99770916,duplicate/semantic duplicate,"Both passages convey the same essential instruction regarding the requirement for the applicant's preferred language to be entered in the SERTI system for the transfer of information to the PDSP, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_7450.dita,Note,,,note_c_7450.dita,,,"Note Remarque : Pour transférer des renseignements au système de gestion des perceptions et décaissements du secteur public (PDSP), la langue préférée du demandeur doit avoir été saisie dans le SERTI .",dita_document,note_c_7647.dita,Note,,,note_c_7647.dita,,,Note Remarque : La langue écrite du demandeur doit être saisie dans le SERTI pour que les renseignements puissent être transférés dans le PDSP.
4108,4483,dita_document:44ae6968b9ae7578ccd2,dita_document:a1f85ab545459e89a99d,0.8176723122596741,0.99629015,conflicting information,"Passage 1 specifies that the Marital status start date and the living apart fields must be updated when 'Married' is selected, while Passage 2 states that only the Date field must be updated. This presents conflicting requirements regarding what needs to be updated.",True,llm_borderline,reviewed,dita_document,note_c_4109.dita,Note,,,note_c_4109.dita,,,"Note Note: If you select Married , you must update the Marital status start date (YYYY-MM-DD) and the Are the applicant and their spouse/common-law partner living apart for reasons beyond their control fields.",dita_document,note_c_4484.dita,Note,,,note_c_4484.dita,,,"Note Note: If you select Married , you must update the Date field."
7244,7597,dita_document:e13ee27502b13ee93c91,dita_document:58e03c82aa209d92da8b,0.8176530599594116,0.963422,conflicting information,"Both passages provide calculations related to a 'Callout' but arrive at different total amounts and use different figures in their calculations, indicating mutually incompatible claims.",True,llm_borderline,reviewed,dita_document,note_c_7245.dita,Callout,,,note_c_7245.dita,,,"Callout 426,00 $ × 4 ∕ 12 = 142,00 $ (montant mensuel calculé) (142,00 $ × 6) ∕ 6 × 12 = 1 704,00 $ (revenu prévu)",dita_document,note_c_7598.dita,Callout,,,note_c_7598.dita,,,"Callout (300,00 $ x 6) / 6 x 12 + 1 500,00 $ = 5 100,00 $"
8704,9039,dita_document:cd77d9271545040b0c6f,dita_document:52ad98bcb87f41bb5dc0,0.8175416588783264,0.9996435,conflicting information,"Passage 1 states that the start date must be today or a future date, while Passage 2 states that the date must be on or before the current date. These two statements present mutually incompatible claims regarding the acceptable date range.",True,llm_borderline,reviewed,dita_document,note_c_8705.dita,Note,,,note_c_8705.dita,,,Note Remarque : La date de début doit être la date d'aujourd'hui ou une date future.,dita_document,note_c_9040.dita,Note,,,note_c_9040.dita,,,Note Remarque : La date doit être antérieure ou égale à la date actuelle.
340,347,dita_document:725f6b561cb31ad5fdcf,dita_document:2fd7854347b80b584682,0.8175371289253235,0.99874264,duplicate/semantic duplicate,"Both passages provide the same warning regarding the transfer of files or work items for clients who have lived or worked in China, Israel, or the United Kingdom, emphasizing that the International Social Security Agreements (ISSAs) with these countries do not contain benefit provisions. The wording is slightly different, but the substantive information is the same.",True,llm_borderline,reviewed,dita_document,note_c_0341.dita,Note,,,note_c_0341.dita,,,"Note Warning: Unless the client indicates they have also lived or worked in another country with an ISSA in force, do not transfer the file or work item if the client indicates having lived or worked in China, Israel or the United Kingdom. Although there are ISSAs in force with these countries, the agreements do not contain benefit provisions and cannot assist a person in qualifying for a benefit.",dita_document,note_c_0348.dita,Note,,,note_c_0348.dita,,,"Note Warning: Do not transfer the file or work item if the client indicates having lived or worked in China, Israel or the United Kingdom. Although there are International Social Security Agreements in force with these countries, the agreements do not contain benefit provisions and cannot assist a person in qualifying for a benefit."
7813,8001,dita_document:6ee3986a50f675abf77e,dita_document:7adb71b206a34240ee45,0.8175275921821594,0.9998833,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the requirement for a woman's birth name in a specific context, with slight variations in wording and additional detail in Passage 2 about the condition of the name being different.",True,llm_borderline,reviewed,dita_document,note_c_7814.dita,Note,,,note_c_7814.dita,,,"Note Remarque : Si le demandeur est une femme, le nom de famille à la naissance doit être fourni.",dita_document,note_c_8002.dita,Note,,,note_c_8002.dita,,,"Note Remarque : Si le demandeur est une femme, le nom à la naissance dans le champ 2 doit être fourni si celui-ci est différent du nom de famille inscrit dans le champ 1."
